Content	Keywords
um probably like mid 2020 is where I started paying attention to crypto like closely like I've been paying attention during the like bear Market of 2018 2019 um but my daughter was actually born like October 2019 it's like those first few months I was not looking at markets really at all um and then I saw people talking about D5 and I look was looking at the charts and I looked at Ave and it was like 200x or whatever crazy like run up that did um but for me I was like oh I've seen these Cycles like before I'm assuming it's going to be similar to 2017 2018 um so I was looking to eat um looking at D5 sub I saw D5 run up was crazy um but Bitcoin hadn't moved yet so Bitcoin was still at like 10 like 9 10K and was just like trading sideways and all of the D5 people who are like completely new to crypto um all in on unisoft like that's all that they knew I was asking like isn't anybody buying Bitcoin like is anybody looking at Bitcoin and nobody like nobody was talking or even thinking about Bitcoin really um so I was like okay I must I know the money like of all the people like funds and people crypto native people I know they're gonna eventually rotate back into Bitcoin	Research
11. I don't know how that's gonna go after that but I know it's at least gonna go to 20K and I was like what I was expecting um sounds like my first main trade and then like I don't know it was long like breaking I wanted to get like really long into the all-time high break and that was like late 2020	Technology
um and then like after that I was thinking through like which alts I think are gonna do well	Innovation, Technology, Education.
um because like you get that first like major run up in Bitcoin and even if like tops and chops	Technology
around for a bit you know you're gonna get some alts to do well afterwards um so I was tracking like all coins and	"Biodiversity  
Conservation  
Ecosystems"
trying to catch up on what I missed in D5 like during D5 summer and like basically that entire Q4 of 2020 when	Technology
Bitcoin was ripping also were just like getting crushed in Bitcoin terms so like the USD pairs were trading sideways um when you have like that accumulation side was accumulation um if you have like a main asset like Bitcoin and ethereum doing well it's likely that those will break out instead of like break down if money rotates back um into like the lower market cap stuff so that's why I was looking at D5 like Ave uniswap.	"Environment  
Sustainability  
Conservation"
12. around that time was actually when I was looking at Solana too like early 2021 I think I first bought it like literally the first day of 2021. um but my my thought process around like which V5 like totals were going to do well I was like there's these basket at the top like the blue chip P5 ones um that have already done well and I'm assuming they're gonna do like well again um and then it's like if ethereum fees are like too high for it to be like prohibitive for people to use because it was like people were kind of talking about that like a little bit towards the end of the year yeah um but like not in a way that everybody was like oh what's the trade like what's the trade because of this and no I've been thinking of it in like that way because it wasn't like there was no really was nothing else for people to be using that was that active um at that point in time it was almost like uh if you use any other chain you're like committing a sin I remember like it would defy summer uh the gas the fees started getting high but it wasn't really until like the beginning of 2021 when nft started popping off that everybody it was like holy [ __ ] these are actually like expensive I think it was good for nfts in retrospect and kind	Discovery, Exploration, Innovation
of set a floor for uh nfts just because you didn't want to rug yourself below gas price but yeah their the narratives definitely changed very quickly yeah no extremely fast because like the thing is in crypto is like price if price confirms like what you're thinking it's like it's narrative suddenly becomes so much stronger like just to everybody not even	Leadership, Strategy, Development
um like people who are actually funding this stuff early stage um so yeah momentum is huge in cryptoum but yeah that's kind of when I started looking at Solana 	Education, Technology, Innovation
13.  I'm just curious like how you're so early to these different uh kind of movements even before they happen um well yeah reading but I do read like through the white papers um charts as well like you can use like you can set up stuff like locally and like play around with all like the dev environments and stuff like the teams that have really good um what sword like really good um like docs around like all their information um you can tell like those those are really solid um o I kind of a mixture of both but it has to be confirmed by the charts like you can be right on the fundamental side and be very wrong technically for like an extended period of time like you could have been yeah oh I know Solana is like it's great Tech um for all of Base what year was that like 20 2020 um and it was just like Punk was just going down so it's like you still need that confirmation of like Trend so it's a combination of like the developers and also the trader side um but that's kind of kind of how I I think through stuff I mean like yeah yes yeah I guess the combination nice now it's uh it's it's fascinating I mean I I definitely come from a much more technical background and kind of the product point of view and so I'm always envious of kind of the traders that can like marry those two skills because uh it is unique and it's it's not easy	Technology
so it's it's hard man and it's like you can't it's really you can be an expert at both of those things like you can be	Innovation, Technology, Society
like good at both of them um but it's really really hard to be like an expert at both I'm trying to find a balance	Climate
between that I'm kind of shifted more to like the developer researcher side.	Innovation, Technology, Future
14. In 2023, a lot of exciting developments have caught attention, particularly in the venture capital and crypto space. The China Group, a venture capital fund, recently appointed a head of research to lead efforts in their crypto-focused fund, TCG Crypto. This fund is part of a larger growth-focused entity that has made early-stage investments in consumer trends, such as Barstool, Food52, and Golden Auctions. These investments are centered on understanding changes in consumer behavior and how they intersect with digital and internet-focused advancements, making crypto a key area of interest.	Technology, Innovation, Society
15. One major focus for 2023 is on mobile-focused applications. With people spending more time on their phones, it’s clear that future trends will heavily depend on what younger generations are doing now. The user experience in crypto, particularly in mobile applications, still has room for improvement. Solana is a prime example of a blockchain platform working towards enhancing the mobile experience through its Solana Mobile Stack, which aims to make crypto interactions more seamless on mobile devices.	E-commerce
16. Mobile usage as a primary method of interacting with the internet is significant, but it's currently hindered by restrictions from major platforms like Apple and Android. This creates challenges for crypto-native apps, which face limitations and high fees on these platforms. Solana's efforts to focus on mobile, particularly with their SMS and Saga initiatives, are noteworthy. The shift towards more open-source environments, such as Android, is seen as a way to circumvent these barriers, and there is hope that native crypto applications will eventually become mobile-first.	"Technology  
Innovation  
Society"
17. Another area of interest is the new forms of media emerging in the blockchain space. The potential of raw blockchain data and the insights that can be derived from it is enormous. Understanding this data intimately can give a significant advantage, whether in trading or information gathering. There’s a growing interest in transforming this raw data into media companies or social media environments where users can interact directly on-chain, opening up new possibilities for how people engage with blockchain technology.	Technology
18. Infrastructure is also a crucial focus, especially considering the onboarding of the next 100 million crypto users. The discussion revolves around what kind of infrastructure is needed for these applications to run effectively, including the choice of execution layers and the competition between different blockchain technologies, such as rollups or app chains. This exploration of infrastructure is tied to a broader examination of ecosystems that might not be as closely watched but have strong technical foundations, like Cosmos.	Education, Innovation, Technology
19. As the focus on infrastructure grows, so does the interest in different blockchain ecosystems. The bull market brought a lot of attention to Ethereum, especially during the rise of NFTs and DeFi. However, high transaction costs led to a deeper exploration of alternative ecosystems, sparking a broader discussion about execution layers, app chains, and the technical capabilities of platforms like Cosmos, which is gaining attention for its strong technical stack and ability to build community around its ecosystem.	Innovation, technology, development
20. Everybody's kind of focused on their own individual thing because that's how it's designed—like it's app chains individually. They all communicate with each other via IBC, which is like a generalized messaging system. I do think that the Cosmos SDK and the common law zone are going to blow up a lot this year. There are a ton of applications being built that I think are going to do well; it's just about how to cultivate that community. We saw it with Luna, which unfortunately did not turn out well, but the way they approached it from a business side, not the tech side, was interesting.	Technology, Innovation, Future
21. It's fascinating to see how different teams are going to go about it. I definitely agree that it's been interesting talking with more engineers on the podcast and asking them what other ecosystems they're excited about. Cosmos continuously comes up as one that they're super interested in. I've been trying to talk with more Cosmos engineers as well, and I agree with the idea of general-purpose layer ones. A lot of people rally around specific communities, which is great, but for applications that need a more custom-tailored stack, the Cosmos SDK is excellent for that, although it loses some community aspect because there's not as much hype around it.	Technology, Innovation, Future
22. What I've been super interested in, and honestly where I thought things were headed, is sector-specific ecosystems—like having a DeFi ecosystem, an NFT ecosystem, or a gaming ecosystem. This way, you can keep the composability aspect while also having a larger community. I've found that recently with Say, which is doing a DeFi focus, and I've been super excited about that. I even did a podcast with them recently and am eager to see more of these types of ecosystems popping up in Cosmos.	Innovation
23. People are still trying to find the balance, whether it needs to be one application or sector-specific, and figuring out what the limits are. I think it's true that people are finding what that balance is. Some of those guys in NYC are cool, and I've discovered a decently large crypto community in New York, which I was unaware of until last year. Now, I'm more active in the community, meeting people, because I used to do crypto online and offline with friends from school or other work. But now that I work in crypto, it's everything I do, so it's been cool to see people still rallying around and coming to events, even when prices are down.	Technology
24. The community is stronger now compared to 2017's ICOs and 2018, when there were no products. It feels better because there are actual products you can use, even if the user base isn't as large as in Web 2 companies. But the community has definitely grown stronger, and it's great to see New York building it out. I need to get back to Miami, though; it's too cold here. Miami is beautiful, and I love it because we're on the computer so much throughout the day that when I don't have to be, I want to step out, be close to the beach, and get some sunshine.	Innovation, Technology, Design
25. On the app chain thesis or general-purpose approach, is there anything you're actively looking for or excited about, like any charts that you're interested in, where the tech aligns with the chart and something you're eager to watch for the rest of the year? Or is everything just down only right now? A ton of stuff is down, but I've been looking at some charts that look good right now. I feel like I'm reverting to my trader stage, but there are products that have been able to onboard people, and you can see that in trends in user activity. User growth also aligns with technical charts that look good. One of those charts is actually Optimism, which has recently been doing well, surprising many people.	Technology
26. People wondered why Optimism's fully diluted valuation (FDV) was so high, questioning if the token was even worth it. However, the way they're thinking about modularity and their OP Stack, which they're working on, is interesting. They want to create an SDK for people to build roll-ups, allowing customization of elements like the data availability layer and settlement layer. This flexibility at launch is quite innovative. They've also done a great job with their incentive programs, particularly retroactive funding, where builders on Optimism who create successful applications receive tokens in the future instead of upfront airdrops. This approach has contributed to their high FDV and has been effective, making Optimism one of the charts without bad holders since it's a newer chart.	Evolution
27. Layer twos have been gaining momentum, especially with Polygon onboarding many people into the ecosystem. One Layer Two I'm most excited about is Fuel. John Adler and his team are brilliant, and the way they're thinking about Layer Two trades reminds me of the Layer One trade early last year. People are looking for the Layer Two that will win out, like how Optimism is gaining attention now. Arbitrum will likely get attention when they launch their token, and Fuel could be next. Fuel is building out their Layer Two while also developing dev tools and implementing many Ethereum Improvement Proposals (EIPs) that Ethereum developers haven't yet been able to. They have their Fuel VM, which is separate from the EVM, and it's paralyzable, making it more efficient.	Technology, Innovation, Development
28. I'm bullish on virtual machines that do parallel processing. It's essential for the future, given that modern computers have more cores, and parallel processing allows them to take full advantage of those cores. Without parallel processing, you're kind of stuck. The Fuel team is doing great work, and I'm curious if other Layer Twos will implement parallel processing long term. The big conversation this year for Layer Twos revolves around EVM equivalence versus building a separate VM, like Starware's Cairo VM, Fuel, and others, versus EVM-compatible Layer Twos like Arbitrum and Optimism. This competition will be one of the most exciting discussions this year, alongside the debate over data availability layers, as Arbitrum and Polygon are working on custom solutions to keep transaction costs low for settlement.	Technology
29. The whole scaling debate is fascinating, especially as people argue on Twitter about which solution is better, and we're right on the front lines, engaging with the very people writing the foundational papers for the industry. This kind of access is unique to crypto, where you can directly interact with the thought leaders on platforms like Twitter, making it an addicting space. I got into crypto in 2017 through Reddit, but Twitter is much better because you can find and directly engage with the people who are actually writing and shaping the industry.	Climate
30. I think there's a good chance that Ethereum remains deflationary, which is a really strong narrative for the platform. Honestly, I view Ethereum as the safest bet in crypto. They move very slowly, but when they do push upgrades, you can be confident that it won't break. I feel comfortable using the Ethereum Virtual Machine (EVM) because it doesn't change all that much. This consistency allows me to limit technological innovation on the Roll-Ups, making Ethereum the safe bet for many people. It's been fascinating to watch Ethereum and all the research they've put out.	Technology, Innovation, Future
31. In 2018, betting on Ethereum was the contrarian move, but now it's the de facto standard that everyone is rooting for. This doesn't mean it will win by default, but I'm curious to see how they transition to these layer twos and how it will work out over the long term. I'm very interested in how it plays out, but one thing I don't like about Ethereum is the argument around fees. Some people argue that high fees mean the chain is making a ton of revenue, but I hated that argument back in 2021 because it's not sustainable.	"Economics  
Sustainability  
Innovation  "
32. However, the argument around Miner Extractable Value (MEV) is more compelling. If there's a ton of activity on the chain, whether on Roll-Ups or the mainnet, the value from reorganizing blocks could be redistributed effectively to users. I think this is a more sustainable, long-term solution for how blockchains can be profitable. The MEV conversation didn't gain much traction in the past, but now, with all this activity and even in DeFi, it's become a much bigger topic.	"Sustainability  
Innovation  
Technology"
33. I'm a fan of some MEV services, though I need to look closer at the others. For example, there's one on Solana working with the protocol Say, and I think there's a good opportunity for MEV on alternative layer-one chains or app chains. The same arguments about MEV on Ethereum apply to these other chains. Flashbots have become the de facto standard, but it will be interesting to see how other teams approach MEV on these platforms, as it won't look the same as it does on Ethereum.	Technology
34. Regarding decentralized perpetual contracts, GMX has been one of the strongest alts, which I didn't expect. Over the past summer, I wasn't convinced that GMX would outperform everything else, but it has done really well. The way they've structured incentives for traders and liquidity providers is interesting and differentiates them from decentralized alternatives. The biggest challenge for decentralized perps is providing a platform where large traders don't suffer from latency issues, something they wouldn't experience on centralized exchanges like Binance. No platform has yet been able to replicate this fully, but I'm curious to see how close they can get. The goal is to make the latencies super low, which is crucial for broader adoption.	"Technology  
Innovation  
Impact  "
35. It's like I feel like we're just started on Layer Two, dude, and now we're already on layer threes. But like for me, the way I'm thinking through it now is like you're going to have application-specific Roll-Ups, and you're going to have generalized Roll-Ups, right? So where layer threes come in, it's like when you have these generalized Roll-Ups that are usually on Ethereum from what I've seen. And then you have these application-specific Roll-Ups, which are going to be L3s like for games or whatever else, that then like go back on top of these generalized Roll-Ups. But alternatively, you can have literally application-specific Roll-Ups at the L2 level instead of like at the L3 level.	"Technology  
Innovation  
Society"
36. There are some teams working on that, like Dimension in Cosmos is one of the teams. I mentioned this last year—some of the teams in Cosmos are kind of like thinking through that. From my point of view, the reason that L3s is like a narrative is only because Ethereum was like the de facto L1 that these Roll-Ups are getting built on. So it's like if you have a really performant base layer, which Ethereum is not, but if you do have a really performant base layer, then like you can go directly to application-specific Roll-Ups instead of building these generalized Roll-Ups. Because it's like you wouldn't really—I don't think people would—the argument for building a generalized Roll-Up on something like Solana is not as strong as the argument for building a generalized Roll-Up on something like Ethereum.	"Innovation  
Technology  
Advancement"
37. Yeah, so that's kind of how I've been thinking through it, but I need to go deeper on it. Dude, I agree though. I mean, really the conversation was like shifting from scaling the L1 to scaling the layer two on Ethereum or using layer twos to scale Ethereum. And then they're like, oh surprise, layer threes. I'm like, it adds a lot of complexity, and so I've just been surprised by it, but I'm definitely curious to watch it play out.	"Technology  
Innovation  
Society"
38. Yeah, I think what's the team—I think it's ZK Sync—has been the main ones talking about it, right? Yeah, I'm interested too, man. I don't know, I'm not even gonna sell it to people because I feel like selling Roll-Ups was hard enough as it is. Are the L3s going to be a completely different VM and language too? To me, it's just like the more complexities that you add, one from the software side, like for developers, but then also like users bridging from an L2 to an L2 or an L2 to L3, like it's just, yeah, flex. And so I would rather—I mean, that's why I'm a big fan of the kind of high throughput systems that try to keep everything on a single shard, just because it's easier for developers and it's easier for users to navigate it.	Technology, Innovation, Future
39. But I think on that front, Ethereum is very, very good at telling stories. Why do you think these other ecosystems are not as good? Ethereum has a bigger community, man. I don't know. The Ethereum guys—the non-ETH guys—are impressed with that. That's one thing I will say for sure. The narrative, the control of the narrative, they are super, like really, really good at that. Their whole content and how they produce content and convey it to people is really strong. I don't know, I feel like Solana is kinda good at it, but like even they're not as good because like there's not as many people that understand localized flea markets and what Quik is, like what all the upgrades are, there's no way, like not at all.	Climate
40. I mean, I'm continuously impressed by people that I talk to in the Ethereum community. They'll name like the EIP and the number, and then they'll be able to articulate everything, where like in Solana, I mean, yeah, localized fees like with Jump and the Fire Dancer client. I think at the Solana Breakpoint event with Fire Dancer, they demoed on pretty standard hardware with a good amount of cores, I think like 24 or 32 cores, Solana hardware doing—or the Fire Dancer client doing 600,000 TPS. But you really don't hear the community talking about that or really showing it too much, and so yeah, Ethereum's—they're pretty good.	Technology, Innovation, Advancement
41. I don't know, maybe it's like a time thing because I feel like—I think it's been around for much longer. Well, if I have like what, how many years—like I think it launched in 2014 or 15. See, somewhere around there, so it's kind of like a five or six-year head start. That might be why those are people that have been reading the EIPs since they started, so that definitely makes a good reason. I think the wealth effect happened or helped a lot too. I mean, with everybody getting the opportunity to buy—well, a good amount of people getting the opportunity to buy ETH at the ICO, and then a couple of years prior to all the ICOs happening, and then kind of got the second chance when ETH went from like 1400 to 80.	Innovation, Technology, Development
42. And now with Solana and some of these other L1 ecosystems, I mean, Solana went from like 240 to 60 to what was it, eight? So like people having a second redemption at that as well. So it will be interesting. Yeah, I think it's going to be interesting for sure. I've always been like a bit biased toward Solana because like I literally bought it at like 1.50, so yeah, I've always been—I feel that like that wealth effect is definitely real.	"Technology  
Innovation  
Society"
43. What are your thoughts? Like anything particularly on the NFT side or like gaming front that you're looking forward to? Yes, I really think—I can't play—I played a game on Solana the other day, it was actually pretty cool. It was a first-person shooter, it was okay once—it was mini, it was mini-mini Royals or mini something—mini Royal, mini Nation or something. It's like really dope. It's like you didn't even—because like what I'd be like was just playing like you would play a regular game.	Technology, Innovation, Future
44. One of the interesting onboarding pieces I think for these games is like, can you play it without a wallet initially? And then like after that, you're like, oh, if I use a wallet, then I get all these other in-game upgrades, and I get to track all my stats and my wins and losses, and I get access to different NFTs. I think the go-to-market of these games—like how they do that—it's got to be like it can't be just for crypto-native people. I think there's gonna be games that focus on onboarding everybody, and then there's going to be on-chain games that specifically target crypto-native people because they're like two different segments, I think.	Technology, Innovation, Future
45. I think that's just like a bull cycle thing. The economies have to be constructed in different ways. I think the bull market evaluations were just way too high, like the prices that people were paying to earn in-game were just unsustainable for the average person. And that's why all of them broke.	"Technology  
Innovation  
Society"
46. But if you have a game that has a sustainable economy where you don't need to pay a ton of money to play upfront, but you can earn from participating, like whether that be through microtransactions or items that don't cost a ton, I think that can work. Because play-to-earn games exist outside of crypto. Games like World of Warcraft were play-to-earn games. If you played World of Warcraft, that was a play-to-earn game. They played a lot of World of Warcraft. I don't play anymore because I would get sucked back in, but I played a lot of World of Warcraft and RuneScape back in my day. I have years logged in, literally.	Technology
47. But if you were doing all those, like I forget what they were called, the tailoring and the jewel crafting, all that stuff, if you were grinding, farming, putting hours into the game, spending hours in-game, you got profit from that because you could sell your stuff on the auction market. And then it had tangible value in real life because people would pay for the time spent in-game. So I think in crypto, that could happen in the same way, but it's just so much easier to distribute that through NFTs, with everything on-chain, and just like you're tracking your progress over time. I don't think anybody's done it really well yet, but I definitely am still bullish on that.	Technology, Innovation, Society
48. Yeah, I would love like a World of Warcraft or RuneScape-style game with NFTs. That'd be amazing. But no, I think just looking at Dune Analytics and how few users there actually are, and thinking about, all right, if you got one popular game, you could really onboard the entirety of the existing crypto users today, which I think gets me super excited.	Education, Technology, Innovation
49. Legit, I've literally been thinking about this in the same way. That's kind of how I was thinking about DFK, like when it was gonna do really well. It did do really well for a bit, but the games that do that and are sustainable long-term, I think are huge. I don't know if you've looked at like, what are the two popular ones? Illuvium—they haven't launched their main game yet, but they have stuff in beta. Treeverse, I think, looks pretty cool. But yeah, there's stuff like that. We actually have one of TCG's portfolio companies, Curio. They're launching an on-chain game, Treeverse, that's launching pretty soon.	Technology
50. But there's a ton of different games. I think this year, it's like this is the year after people have spent a year plus in development, actually building out the game. Yeah, games take a long time to make, and crypto is way too fast for the pace, I think, of developers. So I do agree, I'm excited for them to actually launch and see which ones have the sticking and staying power because they could definitely bring a lot of users on.	Literature, Science, Ethics
51. On the TCG side, like you said, you were interested also in some of the social aspects. Is there anything that you guys have been following on that front that you're excited about for this year? Yeah, so some of our portfolio companies, like Medallion, I really like them, they're really cool. So they focus on the intersection of music artists and their fans. It's creating a dynamic relationship where the fans are able to track their entire history of their fandom over time and then interact with other fans socially through a social media application and see who else is at this concert with them.	Innovation
52. So I think that's kind of cool because it's merging the physical and digital experiences together. But there's other stuff like that as well that we're interested in—just really bringing more people into the space through these hybrid experiences. I think that's the main one that we've been really excited about, and it's still really early days for that, but yeah, I think that's going to be one of those things where over the next few years, we see how it actually plays out.	Education, Technology, Innovation
53. Music artists often face challenges in identifying their most dedicated fans or reaching out to specific subsets of concert attendees. Blockchain and NFTs simplify this process, enabling artists and fans to connect more effectively. This innovation excites many, including those involved in creative industries.	Technology
54. Platforms like YouTube, which shares about 50% of ad revenue with creators, have been one of the better avenues for creators to monetize their work. However, with Elon Musk’s acquisition of Twitter, there’s curiosity about how the platform might evolve to support creators better. Similarly, decentralized platforms like Glass XYZ, which operates on Solana, allow creators to get paid directly by their audience, cutting out the large corporations that typically take a substantial share.	Technology, Education, Innovation
55. Blockchain and NFTs offer exciting possibilities for improving interactions between creators and their audiences across various industries. As these technologies mature, they are expected to become more dominant in areas like podcasting, providing new ways to connect and engage with audiences. The journey of diving into crypto and podcasting has been rewarding for many, including those who initially struggled to find their place in the community.	Education, Technology, Innovation
56. The crypto market often follows cyclical patterns, with periods of accumulation and innovation occurring during bear markets. The year 2023 is expected to resemble 2019, where major cryptocurrencies rebound, and significant developments in infrastructure and applications take place. Innovations in areas like liquid staking derivatives, Cosmos app chains, and Roll-Ups are anticipated, with those who actively seek out and engage with these emerging technologies likely to find success.	Efficiency
57. Being active in the crypto space, especially during quieter market periods, is crucial for discovering new opportunities and building valuable relationships. Early engagement, even before projects are fully developed, can lead to significant advantages. This proactive approach not only helps in learning about new technologies but also in establishing connections within the crypto community.	"Technology  
Health  
Innovation"
58. For those interested in connecting with experts or investors in the crypto space, platforms like Twitter remain the best place to reach out and engage in meaningful discussions. Direct messaging on Twitter is recommended, with the possibility of sharing contact information for further communication. This open approach fosters collaboration and helps individuals stay informed and connected in the rapidly evolving world of crypto.	Sustainability, Innovation, Technology
59. Did that hurt? I mean yeah, you thought I was joking, I wasn't joking. Uh, yeah, next time I won't go out the entire week before there is a next time. Are we going to see for sure? I can't, I can't go out like that, it's crazy.	Sustainable, Innovation, Technology
60. Um, so before I was in crypto, I was a software engineer. I was a full stack developer, um, actually at Capital One. So before that, I studied computer science and modern business at Georgia Tech. Um, I had an Emerging Technologies class at Georgia Tech as part of my minor, um, and that was my intro to crypto. So it was like 2016, and that's when I learned about what Bitcoin was and why it was important. Didn't buy any in 2016.	"Technology  
Innovation  
Society"
61. I graduated from Georgia Tech in 2017, and when I graduated, um, I was working as a software engineer, and then on the side, I was just trading crypto. So my mentor at my job was a big crypto guy, Bittrex, all that stuff. He's like, 'Yo, you're smart, you should learn how to trade in addition to doing all the software engineering stuff.' So that's when I started trading and basically been trading crypto since 2017.	Innovation
62. Made some money first cycle, lost some money, and stayed around, was active on crypto Twitter, learned a lot from all the older guys like Kobe, Loomdart, Trader M, all those people. Um, and then the next cycle happened, and the market just went crazy, and I was still trading then. Um, did pretty well that cycle and then went full-time crypto in 2021, and I've basically been full-time crypto since then. Um, I worked as the head of research at TCG Crypto for a little bit, um, and now just doing my own thing.	Technology, Innovation, Society
63. Was there a single moment aside from figuring out what Bitcoin was in University that you thought, 'That's it, that's what I want to do full-time, I'm going to eventually gear my career choices towards that?' No, not really, not in school. Um, my plan when graduating was actually just like to do the software engineering thing, like I'm doing software engineering. Um, planning to do that and like do well with that 'cause I was good at that.	Health, Wellness, Fitness
64. But then as I got like more active in crypto, just like more active in the space, I kind of like took a liking to it more. Um, and I really just like trading. Like I like trading more than I liked coding. Um, so that's really how that shift happened. Is it because one's a lot more profitable than the other one, or is the anxiety or no, it's, it's a combination of things. I like trading. It's like you immediately pay yourself out. Like if you're right, you immediately get paid. If you're wrong, you immediately lose money.	Health, Nutrition, Exercise
65. Um, whereas like in a career or whatever, it's like you're working a certain amount of hours and then like whenever you finish your project, you get some, um, like, um, excitement, I guess, through there. But it's different. In trading, it's just like boom, boom, boom, boom, boom. It's constant.	Analysis
66. my favorite moment is definitely like all the people that are excited and like have tailed my trades and made money. Um, people come up to me like, 'Yo, you made me this much money, you made me this much, you made me a millionaire.' Um, people just like really, uh, grateful, honestly. Like they say, 'Dude, like you changed my life, literally.' That's the coolest part for me.	"Innovation  
Sustainability  
Technology"
67. people that have been following me for like years, and so I'm posting charts to like two likes, three likes in 2017, 2018, it's just I'm posting all my ideas and stuff then. My trade journal in 2020 literally had a private page, probably like 100 people on it. Um, and I was posting every single trade, like every week I was posting all my trades, all my trade ideas, all my thesis, and just posting, posting, posting, posting.	Technology
68. they saw I was literally posting the entire, like I didn't miss any of like, any time I was just missing, um, just constant with it throughout the whole cycle. So people that saw that, they see that like I actually did the work to get to where I'm at now. And a lot of people that like on the tail end of it don't really see all that. Um, that's the coolest part for me is just like, um, seeing that I actually did like impact people.	"Technology  
Innovation  
Sustainability"
69. my least favorite part, it's kind of in the same vein. It's like, so I have close to 400,000 followers now. The issue with that is there's always going to be some people who are mad at you regardless of what you do. It's going to be somebody who lost money or oversized on some trade or like took, like misinterpreted what you said.	Education, Innovation, Sustainability
70. you think you're a big account. So that's probably like my least favorite part. That's just like dealing with that on a daily basis, I guess, like crazy DMs sometimes, like on, on different platforms and everything. Um, but there's nothing like too crazy. I would say that the positives outweigh the negatives a ton.	Education, Innovation, Sustainability
71. the Solana Crossroads, the conference. Um, so Step Finance team, I think they've done a great job, like putting together this event. Uh, I've been to Breakpoint before, but I've never been to Solana Crossroads. And I think like the in-person events where it's like developers, traders, community members, um, just people who are interested in the space all come together in the same place and get to learn, um, from each other, each other all at the same time.	Travel, Adventure, Exploration
