content	keywords
"And the great thing about Bitcoin is it’s permissionless.There’s a piece of software; me and my co-founders saw we had a business model; we didn’t have to ask permission to build this, and what other industry could three guys go and try to build an exchange that does billions of dollars a day turnover” – Hayes in an interview with the Forkast podcast in August, 2020. 

 

 

 

When named in the Fortune Ledger 40 under 40 list, they noted he is the only titan in the Crypto industry who does not own any Bitcoin himself. Mr Hayes built his company purely focused on building a complex mathematical system that will ensure the security and efficiency to each customer"	Crypto, General
Besides his remarkable genius, Mr Hayes’ bold features and hardened physique have built him a cult following as the Mr GQ of crypto. It is said he regularly turns up to interviews in all plane clothes aside from a signature timepiece, usually a Hublot	Crypto
Mr Hayes would post in depth about his lifestyle shortly before his disappearance off twitter with,  under the name @cryptohayes. He is also heavily immersed in asian cuisine, having worked in Hong Kong during his early career	Crypto
"He spends the majority of his time on social media posting his favourite dishes, gym memes and the latest crypto growth statistics. The attention is not all desirable as his site has been one the most targeted by hackers. 

 

Why the Department of Justice want to destroy him

In 2008 Bitcoin founder Satoshi Nakamoto created the technology for the purpose of building a new financial system which could not be controlled and manipulated by the hedge funds of wall street"	Crypto, General
During the 2008 market crash millions lost jobs and suffered while not a single wall street executive was held responsible. Bitcoin’s blockchain ledger technology ensures the system cannot be used to manipulate money and holds every individual accountable for their actions	Crypto, General
Due to the complexity of cryptography only the original user can access his/her account (read this story on a man who lost $250 million in crypto). This has caused fear from Central Banks who believe the demand in cryptocurrencies will destroy the value of their national currencies	Crypto
"A few days ago Nigeria declared a ban on the purchase and trade of crypto currencies after Nigerians purchased $140 million worth of crypto in 2020. Yesterday Elon Musk declared Tesla will invest $1.5 billion in crypto, after reports of big institutions like  Harvard University were transferring part of its balance sheet into crypto (here is a video on how you could do that for your company). 

 

Arthur Hayes for Coindesk in 2017

 

Today no one knows the exact location of Arthur Hayes, authorities believe him to be operating in Asia but with his social media presence has halted, there is no way of telling"	Crypto, General
The charges brought by the US Department of Justice (detailed in the case United States vs Hayes et al ) highlight the group’s refusal to register the company in the US; despite having ‘thousands of US based customers’, as the main violation of basic compliance standards. The CFTC charged him with the two aforementioned counts of  ‘illegal operations’ and enabling money laundering activity under the Bank Secrecy Act	Arthur Hayes
Bitmex is the first crypto exchange to be charged under the act and is the only case since. Hayes is believed to be facing up to 10 years in jail for his crimes	Crypto
This is reportedly part of a campaign by regulators to promote new laws enforced on crypto exchanges (though, I mention again, yet to be enforced on any other major trading firm). The laws require all transactions above $10,000 must be reported as Know Your Customer (KYC) data	Crypto
After stepping down as the CEO of Bitmex in October, Hayes and his co-founders created the holding company 100x Group to manage the operations of Bitmex. Recently Alexander Hoptner was appointed CEO to replace Hayes as Bitmex lost $400 million in deposits the day Hayes stepped down	Arthur Hayes
"Hoptner argues the company is looking to face the DOJ prosecution head on. 

 

Conclusion 

Mr Hayes is a black billionaire who made an honest income by creating an innovative product ahead of its time. Out of all the exchanges which do not abide by the CFTC rules (allegedly) he has been targeted in order to make an example, it may be no coincidence he also happens to be the youngest black billionaire in history"	Crypto
When Mr Hayes started his company he pursued ‘the promise that humans for the first time have a choice in how they transact money and a choice between a government central bank-led monitor system and one that’s led by open source software and math’. Over the last few months there has been a rejuvenated excitement about cryptocurrency as the price of Bitcoin recently hit $46,000	Crypto
The fiat currency has almost quadrupled in price from its bottom price of $10,000 last year. If you had bought Bitcoin when I released my first article, you would have seen a 12,000% return in your original investment	Crypto, General
"But if last week’s Gamestop decisions showed anything, it’s that the system will always benefit the traditional players. That is why cryptocurrency is the only way people can force true change, wherever Mr Hayes is, we hope he is well and continuing to drive his vision for the future of crypto.

Sharing is caring!

Facebook
Twitter
LinkedIn
Share
Tweet
Pin
Lombe Chibesakunda

Related Posts
ENERGY
Weaponising Public-Private Partnerships to Power the Nation
 SEPTEMBER 8, 2024
ENERGY
Weatherproofing Zambia’s Power
 SEPTEMBER 4, 2024
AGRICULTURE
Africa’s Food System Champions Must Be Celebrated
 SEPTEMBER 4, 2024
AGRICULTURE
Large-scale adoption of innovations key to Food System Transformation
 AUGUST 28, 2024
ENERGY
Turning Energy Crisis into Opportunity: Zambia’s Path to Sustainable Power Solutions
 AUGUST 19, 2024
ENERGY
Engineering Zambia’s Path Through the Darkness
 AUGUST 16, 2024
Leave a Reply

Your email address will not be published"	Crypto, General
"Required fields are marked *

Comment *

Name *

Email *

Website

Save my name, email, and website in this browser for the next time I comment.

Recent Articles
Weaponising Public-Private Partnerships to Power the Nation
Weatherproofing Zambia’s Power
Africa’s Food System Champions Must Be Celebrated
Large-scale adoption of innovations key to Food System Transformation
Daily FiZ – Monday 08/26
Recommended Stories
MPC @ Q4 – Denny Signals Reversal
 NOVEMBER 29, 2018
Weekly Capital Market Report (3rd to 7th August 2020)
 AUGUST 8, 2020
ZAMBIA SUGAR – AGM NOTICE
 NOVEMBER 2, 2022
Popular Stories
About Us

The Financial Insights of Zambia was established in 2017 as a follow up to the success of The Financial Health of Zambia’s Premier Companies blog which was birthed as an idea that would address the challenge Zambian investors had in understanding how companies within the economy created value. Armed with the annual reports of companies listed on the Lusaka Stock Exchange, we bring business analysis and valuation of these premier companies.

What’s New Here!
Weaponising Public-Private Partnerships to Power the Nation
Weatherproofing Zambia’s Power
Africa’s Food System Champions Must Be Celebrated
Large-scale adoption of innovations key to Food System Transformation
Daily FiZ – Monday 08/26
Daily FiZ – Friday 23/08

© 2023 - Fizambia.com - All Rights Reserved

Home
Business
Culture
Economy
Lifestyle
Health
Travel
Opinion
Politics
Tech
World
Support Forum
Contact Us

© 2023 - Fizambia.com - All Rights Reserved"	Crypto, General
