Content	Keywords
This requires not only personal ability but also the ability to build an organization. If every senior manager at Binance can replicate my ideas, they might be more professional in skills, such as our VIP user managers who understand finance better, and the tech team that understands technology better	
My goal is to build a strong and healthy organization with sustained growth. In this regard, my role model is Duan Yongping, who is very low-key but successful in China’s entrepreneurial history	
He created Subor and BBK, and later BBK split into vivo, OPPO, and Imoo Watch. He was not only successful in entrepreneurship but also in investment, such as investing in NetEase and Pinduoduo	
Duan Yongping’s success proves that success can be replicated, and I hope my success can also be replicated to more people, cultivating more high-potential talents for Binance, bringing good thinking, concepts, and corporate culture to Binance. This is what I hope to do and am working hard on	
I also welcome more potential friends interested in Binance to join us. How to select Launchpool and MegaDrop projects? Yi He: We do not select projects based on whether they go to Launchpool or MegaDrop first; instead, we select the project first and then decide if it suits MegaDrop or Launchpool	
Initially, we started with Launchpad, but due to regulatory issues with token pre-sales in many countries and regions, we switched to airdrops. We first launched Launchpool and found that many project parties want to acquire real users, and Binance’s token holders are relatively more genuine	token
Binance’s Web3 wallet has KYC, proving users are real. For example, the recent ZK project was criticized because they targeted many bot studios’ users	web3, wallet
If they had initially obtained real users through Binance’s Web3 wallet, the situation would have been much simpler. Therefore, Launchpad, Launchpool, and MegaDrop are all solutions for project parties to find real users and also provide benefits for Binance users	web3, wallet
Sometimes we choose to list projects because the project parties are willing to provide more airdrop shares, but this decision may not always be correct. Thus, we continually reflect and listen to user feedback	
For example, high FDV projects list on other platforms with low circulation, see short-term increases, but then prices drop. There is no standard answer, such as whether low circulation or deflationary models are always good; it needs to be assessed case by case	
Our goal is to find quality projects with long-term development intentions or potential for success and then decide whether to place them in Launchpool or MegaDrop. If the project party offers fewer shares, it goes to Launchpool; if they offer more shares, it goes to MegaDrop	
Regardless of the name, the key is to help project parties acquire real users and provide benefits to Binance users. We will adjust project selection standards based on market feedback to ensure the market’s health and long-term development	
Does Binance have delisting standards for zombie coins? How to manage and remove them? Yi He: We conduct regular reviews of tokens already listed, not limited to social media activity but also including ongoing product development, liquidity, and any significant negative news. We also evaluate tokens based on regulatory requirements in different countries and regions	
If we find high-risk tokens, we will flag them for monitoring and spend more time observing them. Recently, our delisting frequency has decreased, mainly because some project parties became active again during the bull market	
We have a dedicated department responsible for monitoring listed projects, including on-chain incidents, hacker events, and user feedback. When delisting, we conduct detailed analysis to ensure accurate decisions rather than simply delisting underperforming projects	
Delisting causes harm to both project parties and token holders, so we strive to remain objective and strictly enforce listing and delisting standards. Do not assume that some “shell” projects on Binance are buyable, as these projects may be delisted at any time	token
We firmly oppose shell buying behavior and will close projects directly if found. How do you view the market value comparison with Coinbase? Where is the growth potential for BNB? Yi He: Firstly, I believe Coinbase is essentially a stock security, whereas BNB is a token, and they are not in the same league	token
Coinbase’s stock cannot be used on the Binance platform like BNB. BNB has extensive applications within Binance, with continuous burn mechanisms and support from BNBChain	
BNB’s usage on the Binance platform is widespread, known as the “golden shovel,” for fee deductions. Although BNB Chain’s momentum is currently not as strong as some major L2, L1 ecosystems, or TON’s user base, compared to developer-centric public chains like Ethereum or Solana, BNBChain has more real Web3 users and builders	ethereum, web3
I believe BNBChain’s future direction is to integrate blockchain technology into ordinary people’s lives, helping more entrepreneurs and developers push the blockchain industry to the next stage. From this perspective, Coinbase and Binance are on completely different paths	blockchain
Coinbase is an excellent trading platform, achieving profitability through its partnership with Circle, while Binance is taking a different path in the blockchain space. Binance empowers BNB through continuous benefits and airdrops during project launches	blockchain
Short-term price fluctuations do not mean much; we focus more on the team’s long-term efforts and goals. BNB Chain and the entire community need collective efforts from users, the community, entrepreneurs, and developers	
Which sectors do you focus on, and how do you view AI? How do you spend your day? Yi He: Let me answer the AI question first. In the last AMA, I also talked about my understanding of AI	
I believe blockchain changes labor relations and distribution of benefits, while AI is a significant productivity transformation. For example, many trading platforms and products are multilingual environments; if AI is utilized well, it can save a lot of translation costs and improve efficiency	blockchain
This is a concrete example of productivity improvement. In the future, AI’s productivity enhancements will be reflected in more areas, including design, marketing, and more, reducing costs and increasing efficiency	
AI can be divided into several modules. The application side is the most common, such as OpenAI’s chatbots, which can help write plans, design, and create videos	
Further up are the big model teams, which are small in scale but highly specialized. Beyond that is computing power, which explains why NVIDIA’s stock performs so well	
NVIDIA’s leading position in chips makes it difficult for competitors to match. Technological advancements have significantly enhanced computing power	
Energy and data are two critical industries supporting AI development. Global wars and political struggles often revolve around energy, and future AI development will also depend on energy support	
Data is another key factor; companies with massive user data have an advantage in AI development. At Binance, we are also looking for good AI solutions	
For instance, the BNB Chain’s Greenfield product aims to use data while protecting privacy, ensuring user privacy. This is our attempt to combine blockchain and AI	blockchain
Regarding sector selection, as a businessperson, I need to keep an eye on and think about various emerging sectors. Any sector that helps society with good products and services is a viable business	
My daily life is very simple: working out three times a week, usually early in the morning, followed by a full day of phone meetings. My goal is to cultivate a leadership team, building strong leadership across the industry	
Besides meetings, I spend a lot of time studying organizational and management issues and communicating with our HR head. Recently, I also took on the task of writing emails to CZ, reporting work and sharing life tidbits	
My life is plain and straightforward: work, exercise, family time, and reading, that’s my day. What are Binance’s considerations for stablecoins, and how will it develop in the future? Yi He: Our logic for stablecoins is simple; although we can’t say we accept everything, we hope this is a continuous race	
Previously, BUSD was a third-party collaboration. For us, whether it’s TUSD, FDUSD, or more stablecoins in the future, we welcome cooperation	
The key is whether the partner’s qualifications and capabilities match and if we can reach an agreement. We are very optimistic about the stablecoin track, but to operate it well requires favorable conditions, not just setting up a stablecoin account to accept funds	
After Binance’s user base exceeded 200 million, where will new user growth come from? First, it must be stated that registered users are not the same as active users, and some registered users may not trade or deposit. To achieve a larger market scale, more high-quality assets need to emerge	
If the industry is highly competitive, it’s due to a lack of quality assets, involving crossing the chasm. Our task and consideration are how to cross the chasm, making blockchain as accessible as the internet or AI, allowing ordinary people to use it directly	blockchain
Once we cross the chasm, the user scale can increase tenfold or twentyfold. I firmly believe that if high-quality assets with practical applications appear in the crypto space, the market scale can expand fivefold or more	crypto
Each cycle will see new applications and companies emerge, and companies that persist and create value for the world will become industry leaders. Just like the top companies after the internet bubble, such as Apple, Amazon, Facebook, and Google, they continue to create value and become top global companies	
We hope to see similar sustained growth and development in the blockchain field. What plans and strategies does Binance have to attract more outside users after surpassing 200 million users? Yi He: After surpassing 200 million users, what plans and strategies does Binance have to attract more outside users? Binance has been making such attempts for a long time, whether through marketing, our academy, charity projects, or project listings	blockchain
We’ve received some negative feedback as well. For example, we previously signed The Weeknd and later Cristiano Ronaldo	
Ronaldo has 600 million followers on Instagram, with millions to tens of millions of likes on his posts. We hope to make more people aware of Binance and cryptocurrencies through celebrity endorsements	
Furthermore, we hope that users take the time to understand cryptocurrencies when registering on Binance instead of blindly following the trend to invest. Even investing in memecoins requires understanding their nature and cycles to avoid impulsive operations	
Our logic is that Binance-listed projects are not necessarily of very high quality; sometimes, they are listed due to user demand. We first list some projects on the futures market, allowing users to choose to go long or short	
If unsure about the long-term popularity of a project, we list it on the futures market first, where users can choose 1x or 2x leverage. We have also made mistakes, such as the Hook project being mocked as a “girlfriend coin,” with many questioning the authenticity of its users	
We found that many users were not typical crypto users but those who registered and completed tasks for rewards like motorcycles or rice cookers. These users were not typical crypto investors	crypto
Recently, we collaborated with some Web3 projects for cross-game cooperation, attracting 1.3 million users, but only 56 became trading users because most were there to exploit rewards. In this process, some might question why we list such projects, but we hope to find applications and business models that can change ordinary people’s lives through these attempts	web3
Additionally, Binance Academy and charity projects bear more industry responsibility and influence. Although investments do not always yield immediate results, they at least increase Binance and cryptocurrency visibility	cryptocurrency
Signing Cristiano Ronaldo may not bring a large number of registered or trading users, but it increases awareness of Binance. The crypto industry has much negative information and biases, but we will steadfastly push the industry forward and guide more outside users to join	crypto
Even if we face some ridicule and failure, as long as the goal is clear, we will move forward with determination. In summary, we will continue to work hard to attract more outside users and promote the industry’s healthy development	
What impact does Binance’s regulatory settlement in the US have on its development in Europe or other regions? Yi He: Binance’s regulatory settlement in the US will have some impact on its development in Europe or other regions. You might have noticed that one of our executives had trouble in Nigeria	
From a regulatory perspective, traditional finance has a history of over a century, with regulatory systems gradually established. Therefore, when they see new things like crypto claiming to disrupt traditional finance, they naturally view it as a threat	crypto
In this context, as a leading company in the industry, we face more pressure and challenges. Many believe DeFi can solve all problems, but in reality, the internet also went through similar stages of development	defi
While information freedom is crucial, the internet is still under government observation and regulation worldwide. The blockchain industry will face similar challenges	blockchain
If completely decentralized, especially in countries like the US, regulatory agencies will take strong measures against DeFi and will not be lenient with CeFi either. This is why CZ is currently still in the US	decentralized, defi
If we want this industry to serve 1 billion users and push it forward, we must reconcile with regulators, build consensus and trust, and find a way to survive. When the industry reaches a large enough scale, we must demonstrate its positive impact, how it complements the existing financial system, improves efficiency, and achieves peaceful coexistence	
This is the direction we are considering and moving toward. In this process, we will face challenges, such as being unable to provide futures trading in certain regions	
Additionally, compliance team sizes will become very large, and many decisions will require compliance and legal team approval. But as long as the organization is strong and the strategy is correct, these phase challenges will not affect long-term goals	
Overall, we seek coexistence. Coinbase also strongly supports embracing regulation	
We may be the first globally to actively embrace regulation, especially in the US. In fact, competitors like Coinbase, OK, Huobi, Bybit, Bitget, and Bitmex have all gone through many cycles to get where they are today, with much we can learn from each	
The industry is still very early, requiring joint efforts to make the pie bigger. Follow us Twitter: https://twitter.com/WuBlockchain Telegram: https://t.me/wublockchainenglish 1 Share this post Summary of Binance Co-founder HeYi's communication with the Chinese community: Talking about listing and delisting, security issues, and writing emails to CZ every day wublock.substack.com Copy link Facebook Email Note Other Share Comments Top Latest Discussions No posts Ready for more? Subscribe © 2024 Colin Wu Privacy ∙ Terms ∙ Collection notice Start Writing Get the app Substack is the home for great culture Share Copy link Facebook Email Note Other This site requires JavaScript to run correctly	
Please turn on JavaScript or unblock scripts	
