Content	Keywords
Her knowledge of plants is indeed impressive. Let’s just say we won’t be surprised if she pursues an unconventional career in plants in the future.	plants
With Irene Zhao making headlines with her recent NFT news , it is hardly a surprise that she started getting involved with finances like stocks and investments from an early age. In 2008, she bought her very first stock from Singapore Airlines (SIA) at just 15 years old . She revealed in a video that it cost her about $3.40 per stock ‒ one of the lowest prices that SIA stocks have ever dropped to.	nft, sia
For context, SIA stocks now cost about $5 per stock, which means Irene likely amassed a hefty profit so far.	about her, sia
As an influencer and model, Irene Zhao is no doubt a hard worker when it comes to exercising and maintaining her figure. A glance at her Instagram feed and you’ll notice how she frequently posts photos of her in athleisure wear .	instagram, fitness
Apart from working out in the gym, she is also seen stretching and going on hikes with friends as a way of keeping fit. To release any tense muscles, Irene Zhao even revealed that she regularly uses a foam roller to stretch them out.	fitness
Perhaps as future YouTube content, her next series could be about her sharing fitness and health tips.	youtube, fitness
Based on an interview with Nuyou , Irene Zhao shared that she began taking up modelling gigs when she was still a university student. It turned out that her modelling experience paid off as she was even booked as a wedding gown model – not once but twice .	study, modelling gigs
Apart from the usual white wedding gowns, Irene Zhao even had the opportunity to model wedding gowns inspired by both kimonos and cheongsams.	modelling gigs
The NFT collection that allowed Irene Zhao to bring in millions consists of her Telegram sticker pack with 1,106 images. These images are photos from her Instagram, and have been cropped out and edited with words like “Take My Money” and “Simp”.	nft, instagram
According to Cryptohubk , it was reported that her collection has also caught the attention of big names from the community like Mike Novogratz, CEO of Galaxy Digital investment fund.	galaxy digital investment fund 
For those who are interested, these images are sold on NFT OpenSea with prices that range from 0.945 to 100 Ethereum (ETH) per image (~S$3,133 to S$33,153). At the time of publishing this article, the volume trade of her collection is listed at 2,300 ETH, which equates to about SGD$7,625,368.	nft, instagram
Selling selfies as an NFT first blew up with Indonesian student, Ghozali, when he racked up more than SGD$1.3 million by selling a collection of his selfies. He shared on his Twitter a hilarious edited image of his face with Irene Zhao’s body after she invited him for a work collaboration.	nft
Not only did the image earn laughter from netizens, but Irene Zhao also cheekily replied by saying that it was “the collab you didn’t know you needed”. Perhaps in time to come, we might be able to see these two trendsetters in more projects together.	nft, ethereum
After quitting her job as a commodity broker in October 2021, Irene Zhao has been dedicating her time to So-Col ‒ a decentralised networking platform established with her business partner, Benjamin Tang. She shared that she is in charge of public relations whereas her business partner deals with the technology and product aspects.	nft
Known as Social Collectibles in full, Irene Zhao aims to provide a medium for content creators to convert their content into NFTs. This way, they won’t need to go through external platforms to calculate their earnings and even get better control of their monetisation. Plus, fans will also be able to invest directly in their favourite content creators or influencers.	social collectibles, nft
While So-Col is still a work in progress, Irene Zhao aims to launch it officially sometime between March and April 2022. For more information, you can check So-Col’s official Instagram .	social collectibles, instagram
Normally in a year, Irene Zhao would get to see her family about 4 to 5 times in China. However, ever since the pandemic, she couldn’t visit China for almost 2 years. When she finally had to go back because of family issues, she decided to document her quarantine in a video .	about her
Having to serve 14 days of quarantine in a hotel, Irene Zhao shared the procedures when she travelled from Singapore to Shanghai. Apart from the informative deets, she also talked about how she struggled with the meal times as they served dinner as early as 5.30pm. Nonetheless, she managed to complete the quarantine without any issues.	instagram
When it comes to eating steak, everyone has their own preference. Be it rare, medium or well-done, each category of steak has its own charm.	about her
For those who enjoy indulging in a softer texture like Irene Zhao, you would want to have your steak prepared rare. Based on an Instagram post , she also compared her wisdom to the dish ‒ exquisite and rare.	about her
Being an influencer has many perks and that includes being featured in a music video performance. Back in 2020, Irene Zhao shared on Instagram that she made new friends like Jade Rasif through an appearance in local musician, Shigga Shay ’s music video performance.	about her, music video
As much as we would love to check out Irene Zhao partying with the girls in the music video, the recording was for the 2021 New Year’s Eve countdown and it is currently not available online.	instagram
Life seems to be a lil’ bias with Irene Zhao. Besides her intelligence, beauty and financial savviness, she also knows how to play the guitar.	about her
While she doesn’t share videos of her playing the instrument frequently, you can check out this video of her showcasing her talents.	about her
A book that Irene Zhao shared on Instagram Source	about her, instagram
Many people equate reading as providing nourishment for the brain, and the same goes for Irene Zhao. From a video uploaded on YouTube, she mentioned that reading is one method to learn new things and another way of knowing more about the world.	about her, youtube
As the video was filmed back in 2020, she shared that she read a lot of books about history that year. In order to understand the world, she believes that she needs to know what happened in the past. Plus, she sees it as an opportunity to get to know more about herself.	about her
With Irene Zhao’s positive influence, who knows – she just might revive a reading trend among her 412,000 Instagram followers.	instagram
More than just being savvy with NFTs, these facts show that Irene Zhao is a hardworking entrepreneur who shows potential in revolutionising the world. Perhaps in the near future, we will be able to see her introducing more of what’s trending next.	nft
