Content	Keywords
“All of the royalties went to IreneDAO. The members now get to create proposals, vote for proposals, and vote on how the treasury is being spent.” IreneDAO NFTs are now trading at almost S$3,000 per NFT	irenedao
The collection has recorded over S$10 million in trading volume / Screenshot of OpenSea As the success of IreneDAO was reported on mainstream media, the headlines were often misinterpreted. People seemed to get the impression that it was a cash grab, and Zhao was walking away with S$7.5 million	irenedao, opensea, zhao
We didn’t make any money from it. It’s a non-profit	
All of the money is going towards charitable causes.  People want to put fake news as headlines to get attention – they don’t want to look at the real story	
– Benjamin Tang, co-creator of IreneDAO Through IreneDAO, Zhao’s fans are able to support the causes which she feels strongly about. The revenue generated from secondary sales of her NFTs goes into the treasury, and the members are able to decide how to use them	irenedao, zhao
“Recently, we had a partnership with ECPAT, the largest anti-child-sex-trafficking charity,” says Tang. “Irene had a high level vision that she wanted to support women’s and children’s charities, and all of these DAO members did the legwork for her,” Tang explains	dao
“This is a way fans in which have ownership of the community. The pass gives you social value and a sense of membership and identity.” ? 1) Our vision in @0xIreneDao is to support creators and all humans in need, so we want to use the NFT space for a good cause! We are proud to announce our upcoming NFT collection, IreneDAO x ECPAT Love Pass, in collab with our Queen @Irenezhao_ , @12yrold_with_cc & @ECPAT — IreneDAO (@0xIreneDao) February 16, 2022 All of this begs the question: why use NFTs for this? Why didn’t Zhao simply ask her followers to donate to her favourite charity instead? “Everyone could donate individually, but by doing it as part of the DAO, it becomes a movement	irenedao, dao, zhao
It fundamentally changes the relationship between a creator and their fans,” Tang counters. As fans interact with each other and come up with initiatives, the “value of the community increases the more they simp,” he adds	
Shop and support the best homegrown brands on VP Label now: Featured Image Credit: ben.tang via Instagram / IreneDAO Also Read Tokocrypto CEO: Should crypto exchanges have a responsibility to protect investors from scams? Unlock the knowledge of Asia's tech landscape Subscribe to our premium content for just S$99.90 a year. Monthly Package S$9.90 / month (or S$0.33 / day ) Gain access to all Vulcan Post Premium content for S$9.90 per month	irenedao, crypto
Annual Package S$99.90 / year (or S$0.27 / day ) Gain access to all Vulcan Post Premium content for S$99.90 per year. or login to existing account Login Categories: Cryptocurrency , Singaporean , Editor's Picks , Premium Subscribe to our newsletter Stay updated with Vulcan Post weekly curated news and updates	
Email Terms and Conditions I have read and accept the Terms of Service & Privacy Policy. Subscribe MORE FROM VULCAN POST Singaporean Jayme Teo 26 Sep 2024 Will Singapore become a Web3 hub? Coinbase, Ripple execs weigh in at TOKEN2049	
Pinned Post Sarah Sabrina 26 Sep 2024 Call me a chicken, but Sunway Lagoon’s Nights of Fright 10 gave me back-to-back nightmares Singaporean Michael Petraeus 26 Sep 2024 Google paid US$2.7 billion to rehire an engineer who quit in 2021—and it may be a great deal Entertainment Claudia Khaw 26 Sep 2024 M’sians can finally watch award-winning local filmmaker Jared Lee’s works in cinema this Oct Entrepreneur Shathana K 25 Sep 2024 Here are Singapore’s top 10 startups to watch in 2024, according to LinkedIn Entrepreneur Shathana K 25 Sep 2024 S‘pore to launch new office next year to speed up approval & regulatory processes for SMEs Entrepreneur Sabrina S 25 Sep 2024 5% increase in non-residents propels Singapore’s population to hit record 6 mil in June 2024 Editor's Picks Yoganeetha Sivakumar 25 Sep 2024 This Singaporean startup cultivates fish fats to make lab-grown meat taste better International Edition Search Search Featured Topics E-Commerce Tech giants Digital Banking Singapore affairs Cryptocurrency Subscription Login About Us Reach Out Careers About Us Reach Out Careers Facebook Instagram Youtube Twitter Vulcan Post aims to be the knowledge hub of Singapore and Malaysia. © 2021 GRVTY Media Pte	
Ltd. (UEN 201431998C.) IT SG MY International Edition Search Search Featured Topics E-Commerce Tech giants Digital Banking Singapore affairs Cryptocurrency Subscription Login About Us Reach Out Careers About Us Reach Out Careers Facebook Instagram Youtube Twitter Vulcan Post aims to be the knowledge hub of Singapore and Malaysia	
© 2021 GRVTY Media Pte. Ltd	
(UEN 201431998C.) International Edition Singapore Edition Malaysia Edition Malaysia Edition Search Search Featured Topics E-Commerce Tech giants Digital Banking Singapore affairs Cryptocurrency Subscription Login About Us Reach Out Careers About Us Reach Out Careers Tiktok Instagram Facebook Vulcan Post aims to be the knowledge hub of Singapore and Malaysia. © 2021 GRVTY Media Pte	
Ltd. (UEN 201431998C.)	
