Content	Keywords
Unlike traditional companies, there are no hierarchical structures in DAOs, at least in theory. DAOs usually have their own governance token for voting in key decisions affecting the group; a bigger allocation of tokens typically represents more voting power.	IreneDAO
In 2021, the crypto space saw a number of DAOs form with the goal of raising funds for a specific cause. PleasrDAO launched to buy a pplpleasr NFT and later acquired Wu-Tang Clan’s one-of-a-kind album Once Upon a Time in Shaolin, ConstitutionDAO raised $45.6 million to buy a physical copy of the U.S. Constitution (but ultimately failed), and BlockbusterDAO formed to turn Blockbuster into a Netflix-style streaming service. In December, one DAO formed with the goal of freeing Silk Road founder Ross Ulbricht from prison-it dropped $6.2 million on his first NFT collection to raise funds for Ulbricht and other prisoners. IreneDAO appears to be an early example of a fan club DAO, and potentially paves the way for a future where musicians, celebrities, and other creators leverage the blockchain to interact with their fans.	IreneDAO, Crypto, NFT, PleasrDAO
Exploring the Beautiful IreneDAO NFT Clicks with Irene Zhao. Irene Zhao, a Singaporean Instagram influencer dived into the NFT world to spread simplicity, purpose, and integrity with her beautiful clicks. IreneDAO NFT collection by Irene Zhao holds a total of 1,160 unique items with a total volume of 2,655 ETH and a floor price of 0.03 ETH.	IreneDAO, NFT, SIMP
Taking the rapidly changing world towards simplicity and integrity  isn’t easy and requires some effort. All thanks to Instagram influencers who made it easy to connect with the world with simplicity, Integrity, Meaning, and Purpose (SIMP). Irene Zhao, one of the popular Instagram influencers succeeded in her plan to spread simplicity to the world with beautiful captures in the form of the IreneDAO NFT Project. Let’s discover the magic of the IreneDAO NFT collection.  	IreneDAO, NFT, SIMP
 NFTs Spreading Simplicity, Integrity and Values. IreneDAO is one of the trending NFT projects on the OpenSea marketplace and is categorized into the Photography category. The project is a global grassroots movement aimed at disrupting the creator economy. With the magic of photography, the NFT project is all set to spread integrity, simplicity, and meaning to the world. 	IreneDAO, NFT, OpenSea, SIMP
Introduced in January 2022, the NFT collection holds around 1,106 items on the Ethereum blockchain and is grouped into the photography category. The items are essentially photographs taken by Irene Zhao, an Instagram influencer in the form of sticker packs. Each sticker reflects simplicity and inspiration for the world.	NFT, Ethereum, OpenSea, SIMP
The NFT project is a social experiment carried out to empower creators through NFTs. The motive is to generate thousands of communities under the Social Collectibles (SO-COL) platform. 	So-Col, NFT
IreneDAO project made it easy for individuals to grow as content creators and influencers in the Metaverse. NFT holders are allowed to bridge the gap between the social accounts and Web3 and NFTspace to manage communities and memberships.	IreneDAO, NFT
Exploring the collection, IreneDAO Pass #693 is one of the most popular and viewed items in the collection, available at the current offer of 0.015 WETH and holds around 2.2K views. IreneDAO Pass #226 is the most expensive item in the collection, it is available at the current price of 0.369 ETH (press time). IreneDAO Pass #421 on the other hand is the cheapest item in the collection and is available at the current price of 0.03 ETH.	IreneDAO
What Value do the Captures Actually Hold? IreneDAO NFT community has 456 addresses of which 41% are unique addresses holding at least a single item from the collection. According to OpenSea marketplace data, the project holds a total volume of 2,655 ETH with a current floor price of 0.03 ETH	IreneDAO, NFT, OpenSea
In the past 7 days, the project collected 0.22 ETH in volume with a total of 7 sales. The IreneDAO NFT project is trending in the NFT space and is expected to rise rapidly.	IreneDAO, NFT
Conclusion, Irene Zhao, an Instagram influencer introduced an NFT collection with the aim of spreading simplicity, integrity, meaning and purpose or ‘SIMP’ to a world that is advancing rapidly in so many aspects. The collection of 1,160 unique items holds a total volume of 2,655 ETH and 0.03 ETH floor price.   	NFT, SIMP
Simpin' Ain't Easy: The Business Sense Behind IreneDAO. Simplicity. Integrity. Meaning. Purpose.Apart, these are empty buzzwords	IreneDAO, SIMP
But together, they're something more: S.I.M.P., an online commandment, and the meme at the heart of a new NFT project called IreneDAO, which has become a case study in how crypto is monetizing a certain kind of obsessive relationship between fans and content creators. This article is excerpted from The Node, CoinDesk's daily roundup of the most pivotal stories in blockchain and crypto news. UnmuteStructurally, IreneDAO resemblesmost other pricey NFT collections: a limited set of pictures tied to tokens on the Ethereum blockchain, all sort of the same, but sort of different.	IreneDAO, Crypto, NFT, SIMP
DAO is short for “decentralized autonomous organization" an online investment club based around cryptocurrency; the tokens grant buyers access to the DAO. Each IreneDAO NFT features an image of the Singapore-based influencer Yuqing Irene Zhao, pasted onto a minty green background and flanked by popular crypto slogans.  “Damp it," reads one, referring t oa meme about the late Bogdanoff brothers	IreneDAO, Crypto, NFT
This one, in which Zhao holds up the word “simp" on a sign, recently sold for 4 ETH, or over $12,000: Simp, of course, isn't just an invented acronym. Merriam-Webster defines it (sorry) as “a stupid or foolish person," sort of like a “simpleton." But for a more precise definition of “simp” as it’s used in this context, we’re better off turning to Urban Dictionary, an online compendium of slang terms, which frames it as an explicitly gendered concept. Online, it refers to a certain kind of hardcore fan (usually a man) who goes out of their way to lavish attention on the object of their fandom (usually a woman)	Crypto, SIMP
It was originally used as an insult, since the psychology of “simping” can border on the obsessive, though simps have since attempted to reclaim the term. That's essentially what's happening with IreneDAO, and one of the reasons the lowest listed price for any of these NFTs is now 1.35 ETH, or around $4,400. Logan Paul, the YouTuber turned amateur boxer, is among the investors as is the billionaire Mike Novogratz. The images began as a sticker pack on the messenger app Telegram, as a way for Zhao and her business partner Benjamin Tang to generate buzz around the online  “Irene” persona. SO-COL, short for “social collectibles,” is the formal name for Zhao and Tang’s business. When the sticker pack took off, SO-COL decided to turn the images into an NFT collection.Like so many other NFT projects and online get-rich-quick schemes, IreneDAO managed to capture lightning in a bottle	IreneDAO, So-Col, NFT, SIMP
The rise of so-called meme stocks like GameStop and AMC set the stage for this sort of thing at the dawn of the 2020s, putting real value behind viral jokes. For Zhao and Tang, the self-conscious “simp" mentality is part of the brand. Simp psychology has already proved lucrative for other influencers: a streamer named Belle Delphine famously sold her bath water to fans for $30 a jar, and Stephanie Matto recently caused a stir with her “fart-in-a-jar” NFTs, which she's said can be redeemed for actual farts in actual jars	So-Col, NFT, SIMP
On the streaming platform Twitch, subscribers regularly tip their favorite gamers and commentators in the hope of getting an on-air shout-out. Those four words – simplicity, integrity, meaning, purpose – now a crucial part of SO-COL messaging, are meant to emphasize the absurdity of it all. But even if the success of IreneDAO is absurd, it's indicative of crypto's ability to quickly capitalize on hype and turn fandom into cash. Belle Delphine announced her bath water sale in 2019, well before NFTs hit the mainstream; would she have done things differently in the NFT era? “Stan culture" has normalized parasocialrelationships between fans and celebrities, with a financial componentcrypto seems poised to magnify	IreneDAO, So-Col, Crypto, NFT, SIMP
Of course, fandoms could be exploited with or without an individual influencer’s permission, as this reasoned piece from Vice explains. In the case of IreneDAO, though, things appear to have worked out. In a recentQ&A session on YouTube, Zhao explained that SO-COL could mark the beginning of a sort of “social finance," or SocialFi, application	IreneDAO, So-Col
It could work a little like a social token, where fans purchase creator coins as a form of investment in a star's popularity. “Irene DAO is just a proof of concept for SO-COL," she said, "because people [are] really skeptical about this fan economy, and whether it's really gonna be bullish in the Web 3 ecosystem."It may collapse, as NFT projects often do. But as long as simps exist, and fans continue to shovel money toward influencers for a little attention, crypto will remain a tantalizing cash grab.	IreneDAO, So-Col, Crypto, NFT
