Content	Keywords
Irene added she had no intention of controlling the project initially and it has been managed by the executive committee. She also mentioned that she didn't keep any NFTs for herself and left the DAO to focus on SO-COL, her social collectables platform	IreneDAO, So-Col, Web3, NFT
When addressing the issues with SO-COL and the secret deal with DWF, Irene explained that as a first-time founder, she didn’t foresee all the risks related to people losing interest in the project and the price drop. According to the influencer, after the initial success with nearly 30,000 unique users, SO-COL faced difficulties in 2023 hit by crypto winter. Around this time, DWF offered an investment that included taking some control over the platform’s management. Irene said they accepted the offer to deal with financial difficulties but paused it afterward	IreneDAO, So-Col
She noted that she should have discussed the round with other investors while adding that the drop in the token’s price was due to a combination of factors such as the new narrative of Social-fi and market sentiment. According to the influencer, although investors lost money, the price drop wasn’t intentional and she hoped for a different outcome	Irene Zhao, So-Col
Talking about ASIAN MOM, Irene assured that the project was built on past experiences and is focused on transparency and long-term support. The influencer concluded the post by saying she understands people’s concerns over the memecoin project and is open to questions, criticism and open conversations	ASIAN MOM memecoin
Who Is Irene Zhao Actually? With over 216,000 followers on X and launching new projects, Irene Zhao surely has some impact on the crypto industry. Having a bachelor’s degree in communication and new media, Irene worked as a commodity broker from 2017 to 2021. At the same time, she’s been an Instagram model and shifted to crypto in 2022 finding it difficult to get people’s trust, as seen from the post by ZachXBT we mentioned earlier. Based on social media comments and discussions, there are two camps of opinions: one supports Irene, and the other is suspicious of her activity because of previous failures	Irene Zhao
The world of crypto is ever-evolving, and non-fungible tokens (NFTs) have become a significant part of the digital landscape. In early 2022, a new NFT project called IreneDAO has been generating excitement on Crypto Twitter, blending elements of popular platforms like OnlyFans, Discord, Twitch, and Patreon.	Crypto
In this article, we’ll explore the origins of IreneDAO, its unique features, and the impact it has had on the crypto community. What is IreneDAO? IreneDAO is a decentralized autonomous organization (DAO) focused on the creator economy. 	IreneDAO,  NFT
Founded by Chinese crypto influencer and model Yuqing Irene Zhao and her business partner Benjamin Tang, the project is designed to enable creators to monetize their content and build stronger relationships with their supporters. The platform, called “So-Col” (short for “Social Collectables”), allows content producers and influencers to convert their social media content into NFTs.	IreneDAO, So-Col, NFT
Powered by StarkWare‘s layer-two solution StarkEx, IreneDAO also utilizes a decentralized ID protocol for added security and efficiency. The Journey from Sticker Packs to NFTs and DAOs The idea for IreneDAO began in January 2022, when Tang and Irene released a sticker set for a Telegram group that Irene was part of.	IreneDAO, NFT
Featuring images of Irene with crypto-themed phrases like “gm,” “wen Binance,” and “yes ser,” the stickers quickly gained popularity, reaching 2,000 downloads in just four days. Source: OpenSea A fan named “libevm” (who requested anonymity) reached out to Irene on Twitter, suggesting the possibility of turning the sticker pack into NFTs.	IreneDAO, NFT
Irene and her team then tokenized 1,106 stickers into NFTs and listed them on the popular marketplace OpenSea. These NFTs served as access passes to IreneDAO’s “Genesis Tribe,” with the first mints being given away for free. This experiment led to the development of IreneDAO, a community-driven platform for the creator economy.	IreneDAO, NFT
Unexpected Popularity and Impact on the Crypto Community The initial launch of IreneDAO’s NFTs was met with overwhelming success. All 500 NFTs sold out within 40 minutes, and all 1,107 genesis passes were claimed within half an hour of the DAO’s launch. Fans can now join the DAO by purchasing one of the sticker NFTs.	IreneDAO, NFT
Despite the financial success of the project, neither libevm nor Irene has taken any personal profit. Instead, the funds generated are managed by the DAO collective to explore innovative ways of integrating Web3 technology into the creator economy. The project has sparked discussions on inclusivity and the use of NFTs to guide DAO decision-making.	IreneDAO, Web3, NFT
IreneDAO’s success has drawn mixed reactions from the crypto community. High-profile figures such as Mike Novogratz, CEO of Galaxy Digital, and YouTuber Logan Paul have invested in the project. Novogratz praised Irene on Twitter for building her brand in under a year and highlighted how NFTs have enabled her to unite her community.	IreneDAO, NFT
Conclusion The emergence of IreneDAO has highlighted the potential of NFTs and DAOs in revolutionizing the creator economy. This innovative platform provides content creators with an opportunity to monetize their work while fostering stronger connections with their supporters.	IreneDAO, NFT
By combining elements from popular platforms like OnlyFans, Discord, Twitch, and Patreon, IreneDAO offers a unique solution that caters to the evolving needs of creators and their fans. As a decentralized platform, IreneDAO empowers its community to make collective decisions on the direction and management of the organization.	IreneDAO, NFT
This approach ensures that the needs and desires of the community are central to the project’s development. It also demonstrates the potential of blockchain technology in promoting a more inclusive and democratic environment for creators and supporters alike.	IreneDAO, NFT
The world of crypto is ever-evolving, and non-fungible tokens (NFTs) have become a significant part of the digital landscape. In early 2022, a new NFT project called IreneDAO has been generating excitement on Crypto Twitter, blending elements of popular platforms like OnlyFans, Discord, Twitch, and Patreon. 	IreneDAO, Crypto
In this article, we’ll explore the origins of IreneDAO, its unique features, and the impact it has had on the crypto community. What is IreneDAO? IreneDAO is a decentralized autonomous organization (DAO) focused on the creator economy.	IreneDAO, NFT
Founded by Chinese crypto influencer and model Yuqing Irene Zhao and her business partner Benjamin Tang, the project is designed to enable creators to monetize their content and build stronger relationships with their supporters. The platform, called “So-Col” (short for “Social Collectables”), allows content producers and influencers to convert their social media content into NFTs.	Irene Zhao, IreneDAO, Web3, So-Col, NFT
Powered by StarkWare‘s layer-two solution StarkEx, IreneDAO also utilizes a decentralized ID protocol for added security and efficiency. The Journey from Sticker Packs to NFTs and DAOs The idea for IreneDAO began in January 2022, when Tang and Irene released a sticker set for a Telegram group that Irene was part of.	IreneDAO, NFT
Featuring images of Irene with crypto-themed phrases like “gm,” “wen Binance,” and “yes ser,” the stickers quickly gained popularity, reaching 2,000 downloads in just four days. Source: OpenSea A fan named “libevm” (who requested anonymity) reached out to Irene on Twitter, suggesting the possibility of turning the sticker pack into NFTs.	IreneDAO, NFT
Irene and her team then tokenized 1,106 stickers into NFTs and listed them on the popular marketplace OpenSea. These NFTs served as access passes to IreneDAO’s “Genesis Tribe,” with the first mints being given away for free. This experiment led to the development of IreneDAO, a community-driven platform for the creator economy.	IreneDAO, NFT
Unexpected Popularity and Impact on the Crypto Community The initial launch of IreneDAO’s NFTs was met with overwhelming success. All 500 NFTs sold out within 40 minutes, and all 1,107 genesis passes were claimed within half an hour of the DAO’s launch. Fans can now join the DAO by purchasing one of the sticker NFTs.	IreneDAO, NFT
Despite the financial success of the project, neither libevm nor Irene has taken any personal profit. Instead, the funds generated are managed by the DAO collective to explore innovative ways of integrating Web3 technology into the creator economy. The project has sparked discussions on inclusivity and the use of NFTs to guide DAO decision-making.	IreneDAO, NFT
IreneDAO’s success has drawn mixed reactions from the crypto community. High-profile figures such as Mike Novogratz, CEO of Galaxy Digital, and YouTuber Logan Paul have invested in the project. Novogratz praised Irene on Twitter for building her brand in under a year and highlighted how NFTs have enabled her to unite her community.	IreneDAO, NFT
Conclusion The emergence of IreneDAO has highlighted the potential of NFTs and DAOs in revolutionizing the creator economy. This innovative platform provides content creators with an opportunity to monetize their work while fostering stronger connections with their supporters.	IreneDAO, NFT
By combining elements from popular platforms like OnlyFans, Discord, Twitch, and Patreon, IreneDAO offers a unique solution that caters to the evolving needs of creators and their fans. As a decentralized platform, IreneDAO empowers its community to make collective decisions on the direction and management of the organization. This approach ensures that the needs and desires of the community are central to the project’s development. It also demonstrates the potential of blockchain technology in promoting a more inclusive and democratic environment for creators and supporters alike.	IreneDAO, NFT
