Content	Keywords
In the end, 50 per cent of the sum was used to run the DAO, while another 50 per cent went to charity. (Note: DAO stands for decentralised autonomous organisation. One can get access to the IreneDAO community by buying its NFTs, or "tribe passes", on NFT marketplace OpenSea.) If you're confused, Zhao gives us a glimpse of how "control" over a DAO works.	IreneDAO, Web 3, NFT, So-Col, Crypto
For instance, she could initiate a proposal, which committee members get to vote on. A single IreneDAO pass equates to one vote, and responses get recorded into the blockchain that powers the pass. If more than 50 per cent of the members agree on the proposal, it gets approved. 	IreneDAO, Web 3, NFT, So-Col, Crypto
Not a cash grab? Besides community, another thing Zhao that really emphasises during our interview is the charity aspect of her project. The funds go towards fighting child sexual exploitation, she says, and it's also a large part of what So-Col is doing. However, Zhao understands why the general publicâespecially those who have scant understanding of NFTsâmight view her collection as a "cash grab."	Web 3, NFT, So-Col, Crypto
"I think it's very normal for like Web2 people who don't understand anything about NFTs to think it's a cash grab, because most often, NFT projects in this space right now [are] kind of a cash grab. They don't really have a roadmap, or they say they have a roadmap, but after they sell all [the] NFTs, they don't really care about the community anymore. So I think I understand why people have this misconception about NFTs, but what we are trying to do here is to make sure that ourselves, we don't take any profit from it."	Web 3, NFT, Crypto
But one salient point you might raise is: how does that enable Zhao to stop selling ads on Instagram for income? Zhao doesn't exactly answer this question, but only reiterates that neither she nor her company are drawing a salary from IreneDAO. Her role is with So-Col, she adds, and so if we had to hazard a guess, we'll park the cost of her salary under the company.  Helping other influencers monetise their content.	IreneDAO, Web 2, NFT, So-Col
On a macro level, the IreneDAO collection is a "proof of concept" for So-Colâevidence that the company can feasibly exist and operate. So-Col, short for social collectables, is a decentralised social networking platform where content creators and influencers can convert their social media content into non-fungible collectible items. It aims to help content creators monetise their content, as well as build communities with their fans.	IreneDAO, Web 2, NFT, So-Col
Cointelegraph quoted Zhao describing it as a âdecentralised version of OnlyFans, Discord, Twitch and Patreon.â Before So-Col's success with IreneDAO, however, Zhao had difficulty convincing investors to part with their money. Zhao explains that while there's decentralised finance and decentralised gaming, there was no such thing as decentralised social media prior to So-Col.	Irene Zhao, Web 2, NFT, So-Col
"Many people have done it in the past few years, but nobody has succeeded. And there is no killer app in this space yet." She adds: "So I'm pretty happy that after the success of IreneDAO, more and more people start to believe in the concept of [a] creator economy in the Web3 space. And we are the kind of the first one who proved it can be successful."	IreneDAO, NFT, So-Col, Crypto
Zhao discloses that she's gotten "a lot of requests" from her creator friends, as well as from "much more famous" creators that she does not know personally, to join So-Col. "They're also pretty sick of doing advertisements," she says.	So-Col
But does this mean that only well-known content creators will be able to own successful projects like IreneDAO?	IreneDAO, NFT
Zhao thinks not. According to her, this is what So-Col is forâto help other personalities make and run their own DAOs, as long as they have a base of more than 10,000 followers. "And because we are pretty new in this space as well, and we are trying to experiment different things like how to run a DAO, how to talk to DAO members, how to communicate with them and how to set a vision where everyone agrees on and want to work towards."	Web 3, So-Col, IreneDAO
Zhao sells us another perk of working through So-Col, which is its relatively low fees. Compared to sites like OnlyFans and Patreon, So-Col takes a smaller cut at less than five per cent, so that creators can get into the Web3 space at "very little cost."	So-Col, Crypto
However, she cautions those who are thinking of joining the industry just to make a quick buck. "I think as a creator, if you really want to create a successful NFT series, you have to have a long term roadmap for the project, you have toâthere must be some meaning behind NFTs right? And why you want to issue them, and what benefits and what [value] you can bring to the people who actually bought it."	Web 3, NFT, Crypto
"And if you are just a Web2 influencer who has zero knowledge about crypto, and you just want to do NFTs because you want to make a quick buck [...], there's no way you're going to be successful." 	Web 2, NFT, Crypto
