filename|speaker|text|start_time|end_time|duration
wavs/DG_Speaker_1_i075_d002010.wav|1|If you're born broke and you stay broke, life's terrible.|536400|538410|2.0
wavs/DG_Speaker_1_i076_d003130.wav|1|But to be born broke and become rich is a beautiful thing.|538400|541530|3.12
wavs/DG_Speaker_1_i077_d004096.wav|1|Because truthfully, money really isn't all that interesting.|541520|545616|4.085
wavs/DG_Speaker_1_i078_d003150.wav|1|What's interesting about money is stinging back to all the times you had no money.|545605|548755|3.14
wavs/DG_Speaker_1_i079_d003679.wav|1|I love to go spend $25,000 for dinner, not because the money|548805|552484|3.668
wavs/DG_Speaker_1_i081_d008245.wav|1|And the point is the food isn't worth it, and it's not worth 25 g's, but the whole fun of it is just thinking back to when you never had 25 grand in your life.|570530|578775|8.235
wavs/DG_Speaker_1_i082_d002170.wav|1|So it's the juxtaposition that makes it interesting.|581650|583820|2.16
wavs/DG_Speaker_1_i083_d004570.wav|1|So I love the fact that was those are some of the in some ways, they were some of the happiest times of my life.|585010|589580|4.56
wavs/DG_Speaker_1_i084_d002831.wav|1|I'm not gonna say that being rich isn't fantastic because it certainly is.|593074|595905|2.82
wavs/DG_Speaker_1_i085_d005136.wav|1|However, when you're broke, you have a very simple singular focus, which is what it should be just to make more money.|595954|601090|5.125
wavs/DG_Speaker_1_i086_d003930.wav|1|But now my focus is more spread out because I really I really do not need to make more money.|601160|605090|3.92
wavs/DG_Speaker_1_i091_d002430.wav|1|Well, the hardship my whole life was hardship.|625660|628090|2.42
wavs/DG_Speaker_1_i092_d003930.wav|1|And and to some degree, I try and make sure my life retains some degree of hardship.|628235|632165|3.92
wavs/DG_Speaker_1_i093_d003805.wav|1|This is another big mistake, especially along the conservatives and the trad cons and all this crap.|641330|645135|3.795
wavs/DG_Speaker_1_i094_d005150.wav|1|The idea that a father needs to sit around like a second mother to make a child healthy is is a fallacy.|645205|650355|5.14
wavs/DG_Speaker_1_i095_d002330.wav|1|They have a kid, and they basically become mother number 2.|653370|655700|2.32
wavs/DG_Speaker_1_i096_d002030.wav|1|As a father, it's your job to be impactful.|658170|660200|2.02
wavs/DG_Speaker_1_i097_d003310.wav|1|It's hard to be a superhero if you're home every day, arguing with your wife changing diapers.|667065|670375|3.3
wavs/DG_Speaker_1_i098_d006330.wav|1|A man should rock up, teach lessons, be impactful, and it's more about quality as opposed to quantity of time.|671870|678200|6.32
wavs/DG_Speaker_1_i099_d005150.wav|1|When he came home, it was an impactful time, whether it was a positive impact or it was a big argument or whatever.|687300|692450|5.14
wavs/DG_Speaker_1_i100_d002010.wav|1|And I remember every single second spent with him.|697195|699205|2.0
wavs/DG_Speaker_1_i101_d002650.wav|1|There's a whole bunch of dudes out here and chicks.|699195|701845|2.64
wavs/DG_Speaker_1_i102_d003326.wav|1|But if you're home all the time, you're gonna lose to a degree your mystery.|703915|707241|3.315
wavs/DG_Speaker_1_i103_d004110.wav|1|Doesn't matter how cool you are as individual, you're home all the time, always.|707230|711340|4.1
wavs/DG_Speaker_1_i104_d003550.wav|1|You're not gonna have that magical power as opposed to, woah, dad's home.|711390|714940|3.54
wavs/DG_Speaker_1_i105_d006330.wav|1|I'm telling you, the biggest mistake fathers make is that they let the woman convince them that to be a good dad, they need to be there all the time.|715065|721395|6.32
wavs/DG_Speaker_1_i106_d002751.wav|1|We were always at war or down the coal mines or away working.|723920|726671|2.74
wavs/DG_Speaker_1_i107_d002090.wav|1|This is the way it's always been for the for humanity.|726800|728890|2.08
wavs/DG_Speaker_1_i108_d002110.wav|1|The men were away doing important things.|729280|731390|2.1
wavs/DG_Speaker_1_i110_d004650.wav|1|Because for a female to retain her attraction is to a man, there has to be a degree of mystery.|745630|750280|4.64
wavs/DG_Speaker_1_i111_d004270.wav|1|So we're talking about household where even the woman truly respects her man.|751455|755725|4.26
wavs/DG_Speaker_1_i112_d004335.wav|1|There's a bunch of dudes out here, bunch of people are married, who are home every day, low testosterone levels.|756095|760430|4.325
wavs/DG_Speaker_1_i113_d003535.wav|1|A woman is more attracted to a man who gives a little bit of mystery.|764260|767795|3.525
wavs/DG_Speaker_1_i114_d002205.wav|1|And I said, oh, I do this and this and this and this.|772905|775110|2.195
wavs/DG_Speaker_1_i115_d002155.wav|1|Alternatively, you say, what's your job?|790385|792540|2.145
wavs/DG_Speaker_1_i116_d003150.wav|1|And I say, I look after my people.|792530|795680|3.14
wavs/DG_Speaker_1_i117_d006670.wav|1|But the point I'm making is the story you're gonna construct in your head is actually gonna be more interesting to you than the truth.|799285|805955|6.66
wavs/DG_Speaker_1_i118_d005930.wav|1|You're gonna say what my man just $25 on dinner, pull up in a $400,000 car, looks after his people.|806040|811970|5.92
wavs/DG_Speaker_1_i119_d004750.wav|1|When you watch a horror movie, what what scares you is not the ghost that's on the screen.|814795|819545|4.74
wavs/DG_Speaker_1_i120_d002745.wav|1|A degree of mystery is extremely intriguing to the human mind.|826270|829015|2.735
wavs/DG_Speaker_1_i121_d002891.wav|1|So it's extremely intriguing to the female for her man is the first thing.|829085|831976|2.88
wavs/DG_Speaker_1_i122_d002511.wav|1|And it's also extremely intriguing to the child for their father.|831965|834476|2.5
wavs/DG_Speaker_1_i123_d005390.wav|1|Whether it's positive or negative, that has an impact on you, has a a genuine effect on your psyche.|840860|846250|5.38
wavs/DG_Speaker_1_i124_d003175.wav|1|I see so many fathers walk in the house and the kids are just playing a video game.|846300|849475|3.165
wavs/DG_Speaker_1_i125_d002890.wav|1|Dad walks in, and they don't give a shit.|849465|852355|2.88
wavs/DG_Speaker_1_i126_d002345.wav|1|Are you a good dad now because you're home every day?|853625|855970|2.335
wavs/DG_Speaker_1_i127_d007231.wav|1|There no one no one can question what I'm saying when it comes to being a father or parenting because I was raised in a very specific way, and I'm one of the greatest men on the face of the planet.|857640|864871|7.22
wavs/DG_Speaker_1_i128_d007925.wav|1|So if I had a son, it would be my duty to be out here traveling the world, making money, having impact, being a fantastic individual.|868545|876470|7.915
wavs/DG_Speaker_1_i129_d004815.wav|1|That is the primary focus of my existence as opposed to sitting there with my boy all day every day.|876760|881575|4.805
wavs/DG_Speaker_1_i130_d002010.wav|1|I can come home every 2 weeks with the story.|881565|883575|2.0
wavs/DG_Speaker_1_i133_d004090.wav|1|I mean, it's hard to quantify in a very, very specific quantifiable way.|899865|903955|4.08
wavs/DG_Speaker_1_i134_d005605.wav|1|But the point is, if you make a large enough impact, you could see her I if I had a son, I could see him once a year.|905065|910670|5.595
wavs/DG_Speaker_1_i135_d002170.wav|1|But my son should want to emulate me.|911360|913530|2.16
wavs/DG_Speaker_1_i136_d002270.wav|1|So I have to live a lifestyle which is worth emulating.|915675|917945|2.26
wavs/DG_Speaker_1_i137_d003950.wav|1|This is the difference between kings and peasants, and this is the problem with the world today.|918155|922105|3.94
wavs/DG_Speaker_1_i138_d003535.wav|1|99% of the men, including 99% of men are gonna watch this interview.|922475|926010|3.525
wavs/DG_Speaker_1_i139_d003371.wav|1|All the crypto dorks, all these dudes, all these losers, they're peasants.|926000|929371|3.36
wavs/DG_Speaker_1_i140_d003886.wav|1|When a king had a son, he wasn't staying at home changing diapers.|931280|935166|3.875
wavs/DG_Speaker_1_i141_d007615.wav|1|He was conquering new lands and going to battle for the name, for the bloodline, to set an example for his son to graze into.|935375|942990|7.605
wavs/DG_Speaker_1_i142_d002430.wav|1|That's what how a king raises a son by example.|950095|952525|2.42
wavs/DG_Speaker_1_i143_d003150.wav|1|A peasant raises a son the same way a female raises a son.|952975|956125|3.14
wavs/DG_Speaker_1_i144_d007895.wav|1|This is all new age garbage, and it's it's the the femme centric mindset, which is controlling men to the point where they can't be honest amongst themselves.|962120|970015|7.885
wavs/DG_Speaker_1_i145_d003610.wav|1|The higher your testosterone level, the la the lower your natural interest in babies.|973720|977330|3.6
wavs/DG_Speaker_1_i146_d008215.wav|1|And what happens is when a man sits around a baby all the time, his testosterone level naturally decreases because it makes us more tolerant of the screaming, of the crying, woman's moaning.|980360|988575|8.205
wavs/DG_Speaker_1_i147_d002811.wav|1|It's hard to be around all that crap when your testosterone level is high.|989024|991835|2.8
wavs/DG_Speaker_1_i148_d004970.wav|1|So especially as a man, if you decide to be a second mother to some degree, you're chemically castrating yourself.|992530|997500|4.96
wavs/DG_Speaker_1_i149_d002411.wav|1|If you have a high testosterone level, you should wanna see your children.|1000004|1002415|2.4
wavs/DG_Speaker_1_i150_d002330.wav|1|I'm saying you should pick them up, have fun with them.|1005365|1007695|2.32
wavs/DG_Speaker_1_i151_d002010.wav|1|He doesn't sit there all day every day.|1012950|1014960|2.0
wavs/DG_Speaker_1_i153_d004185.wav|1|Women want things that they women think they want things, and then they get them and they leave the dude.|1022985|1027170|4.175
wavs/DG_Speaker_1_i154_d004171.wav|1|I want a guy who's sweet and sensitive and takes care of my needs and thinks about me, blah blah blah.|1029160|1033331|4.16
wavs/DG_Speaker_1_i155_d006006.wav|1|Women are only gonna enjoy the time with and end up feeling in love with a man they genuinely respect.|1040535|1046541|5.995
wavs/DG_Speaker_1_i156_d007105.wav|1|And, unfortunately, to be respected, some of the qualities are detrimental to the overall relationships, let's say, happiness.|1046530|1053635|7.095
wavs/DG_Speaker_1_i157_d003550.wav|1|I know loads of women who are with a dude they hate, but they respect him.|1053625|1057175|3.54
wavs/DG_Speaker_1_i158_d002765.wav|1|Like, I I he makes me so mad, but he is the g.|1057625|1060390|2.755
wavs/DG_Speaker_1_i159_d004831.wav|1|And they stay with him as opposed to the woman who's like, well, he's so nice to me, but, you know and leaves.|1060380|1065211|4.82
wavs/DG_Speaker_1_i160_d002696.wav|1|How's is a woman gonna respect you as a man if no other girl wants you?|1067420|1070116|2.685
wavs/DG_Speaker_1_i161_d003210.wav|1|How's a woman gonna respect you as a man if you're putting her above all your boys?|1070105|1073315|3.2
wavs/DG_Speaker_1_i162_d002705.wav|1|How's a woman gonna respect you as a man if you're not here in the streets making money?|1073305|1076010|2.695
wavs/DG_Speaker_1_i163_d003930.wav|1|How's a woman gonna respect you as a man if you don't respect yourself or other men don't respect you?|1076000|1079930|3.92
wavs/DG_Speaker_1_i164_d002810.wav|1|How's a woman gonna respect you as a man if people don't fear you?|1081120|1083930|2.8
wavs/DG_Speaker_1_i165_d004575.wav|1|These nerds will make a little bit of money and wonder why their chicks still leaves them because you're just a rich nerd now.|1088885|1093460|4.565
wavs/DG_Speaker_1_i166_d002510.wav|1|You could still raise your voice and nobody give a shit.|1096010|1098520|2.5
wavs/DG_Speaker_1_i167_d002510.wav|1|I'll still run up on you and and take everything you got.|1098570|1101080|2.5
wavs/DG_Speaker_1_i168_d005435.wav|1|Like, you have to be a man worth respecting, and that's extremely difficult to do.|1101370|1106805|5.425
wavs/DG_Speaker_1_i169_d006496.wav|1|And and if you're gonna do all those things, it's very, very hard to become a man worth respecting sitting at home changing diapers.|1106794|1113290|6.485
wavs/DG_Speaker_1_i170_d002830.wav|1|And even if you just make money on your laptop, it's not enough.|1113580|1116410|2.82
wavs/DG_Speaker_1_i173_d002270.wav|1|So firstly firstly, let's accept something.|1135375|1137645|2.26
wavs/DG_Speaker_1_i174_d003395.wav|1|And I'm one of them, as are you, my dear, with very nice, beautiful smile.|1141535|1144930|3.385
wavs/DG_Speaker_1_i175_d002430.wav|1|So god does have favorites, but it's not even about that.|1147320|1149750|2.42
wavs/DG_Speaker_1_i176_d007495.wav|1|For the longest period of human time, for a man to be respected, for him to even be admired by society on any level, to some degree, he had to be a warrior.|1149945|1157440|7.485
wavs/DG_Speaker_1_i177_d006805.wav|1|So if you're out here as a man and you have no battle in your life, no conquest in your life, no form of war in your life, then what you do then?|1160470|1167275|6.795
wavs/DG_Speaker_1_i178_d002031.wav|1|Every woman wants a boxer or a cage fighter.|1170545|1172576|2.02
wavs/DG_Speaker_1_i182_d004170.wav|1|So every woman wants a boxer or a cage fighter, but this is the testament to the problem of the modern world.|1187295|1191465|4.16
wavs/DG_Speaker_1_i183_d003470.wav|1|Every single man watching this knows that women wants fighters.|1192270|1195740|3.46
wavs/DG_Speaker_1_i184_d008055.wav|1|Every single man watching this would love to be able to say he's a fighter, but 99% of the men watching this will not go fight because they are afraid.|1195870|1203925|8.045
wavs/DG_Speaker_1_i185_d004946.wav|1|So if you want if if you want to have a woman who truly respects you, you need to put yourself through war in some form.|1215520|1220466|4.935
wavs/DG_Speaker_1_i186_d005155.wav|1|Now what most men do is they avoid physical confrontation because they're cowards, and they start doing fiscal confrontation.|1220455|1225610|5.145
wavs/DG_Speaker_1_i187_d002576.wav|1|We can no longer walk the earth and conquer land.|1228799|1231375|2.565
wavs/DG_Speaker_1_i188_d004890.wav|1|It's not like we the olden days where we could just walk around as the Romans and just chop somebody up and take their land.|1231605|1236495|4.88
wavs/DG_Speaker_1_i189_d002430.wav|1|So now we conquer the land financially.|1236485|1238915|2.42
wavs/DG_Speaker_1_i190_d006515.wav|1|This is why men will work so hard to be a CEO and give up his whole life just to be a CEO because then he gets to feel like he's conquering something.|1239045|1245560|6.505
wavs/DG_Speaker_1_i191_d002170.wav|1|So that's the second best thing, I guess, is to get rich.|1247965|1250135|2.16
wavs/DG_Speaker_1_i192_d002405.wav|1|You have to build the arc type of an individual.|1254045|1256450|2.395
wavs/DG_Speaker_1_i193_d003930.wav|1|You have to build a man from the ground up, and he has to be respected by both men and women.|1256440|1260370|3.92
wavs/DG_Speaker_1_i194_d002810.wav|1|He'd be a dude getting in the cage, kicking the shit out of people.|1260360|1263170|2.8
wavs/DG_Speaker_1_i195_d004116.wav|1|And every man knows this, and every man can do it, but they're all just pussies.|1263159|1267275|4.105
wavs/DG_Speaker_1_i196_d008785.wav|1|We suffer from modern society and all of its problems suffers from the fact that we are plagued by monumental cowardice amongst the male population.|1267485|1276270|8.775
wavs/DG_Speaker_1_i197_d004316.wav|1|It's it's it's literally mind blowing to me, the level of cowardice we're forced to endure.|1279760|1284076|4.305
wavs/DG_Speaker_1_i198_d002830.wav|1|Because it's been they've been deliberately designed to be pussies.|1287325|1290155|2.82
wavs/DG_Speaker_1_i199_d003930.wav|1|The femcentric systems has deliberately installed frames in their mind.|1290350|1294280|3.92
wavs/DG_Speaker_1_i201_d002510.wav|1|Name a name a system which doesn't favor the female.|1306300|1308810|2.5
wavs/DG_Speaker_1_i202_d006546.wav|1|Every court of law, the justice system, the the legal systems, it's all favors assist all favors a female.|1309180|1315726|6.535
wavs/DG_Speaker_1_i203_d003371.wav|1|Even even men, we biologically are designed to favor the female.|1315715|1319086|3.36
wavs/DG_Speaker_1_i204_d008775.wav|1|I'm telling you, if you're a police officer and you turn up and a woman's crying, you instantly to a degree think, oh, this guy might be you you there's a degree of guilt because we are designed to protect females.|1319075|1327850|8.765
wavs/DG_Speaker_1_i205_d003025.wav|1|So all the systems are femcentric, and the culture is femcentric.|1328720|1331745|3.015
wavs/DG_Speaker_1_i206_d004891.wav|1|Everything we just talked about a man, how he's supposed to raise a kid, that's gonna be mind blowing to some people.|1331955|1336846|4.88
wavs/DG_Speaker_1_i210_d003185.wav|1|All the strongest men of history, were they at home changing diapers?|1359850|1363035|3.175
wavs/DG_Speaker_1_i211_d003450.wav|1|Because we have a kid and I need help, but did or was he out there getting shit done?|1364945|1368395|3.44
wavs/DG_Speaker_1_i212_d002170.wav|1|So a lot of the things I say, people may disagree with them.|1369690|1371860|2.16
wavs/DG_Speaker_1_i213_d002090.wav|1|People may say, I don't like the idea of that.|1371850|1373940|2.08
wavs/DG_Speaker_1_i214_d002331.wav|1|Even some women may sit there and go, oh, that's wrong.|1373929|1376260|2.32
wavs/DG_Speaker_1_i215_d002815.wav|1|There's a whole bunch of beta males who are gonna try and pretend it's not true.|1376250|1379065|2.805
wavs/DG_Speaker_1_i216_d002190.wav|1|It's the absolute reality of earth.|1380975|1383165|2.18
wavs/DG_Speaker_1_i217_d004256.wav|1|And it's very, very hard to be a man worthy of respect if you're gonna stick to femcentric systems.|1384894|1389150|4.245
wavs/DG_Speaker_1_i218_d002250.wav|1|We're suffering from monumental cowardice on every level.|1389140|1391390|2.24
wavs/DG_Speaker_1_i219_d004910.wav|1|The entire male population from the complete bottom to the absolute top is corrupted by cowardice.|1391380|1396290|4.9
wavs/DG_Speaker_1_i225_d003550.wav|1|So I hold the record, and I will state this here publicly.|1418245|1421795|3.54
wavs/DG_Speaker_1_i226_d009660.wav|1|I am sure I hold the record for the the the quickest reaction to the lockdown because there's a lot of people now who understand that the things we were told, they were not necessarily true.|1422085|1431745|9.65
wavs/DG_Speaker_1_i228_d009105.wav|1|The the the the danger factor, the number of people who are affected by it, the reactions that we take, and how they should have a positive effect, everything.|1437495|1446600|9.095
wavs/DG_Speaker_1_i229_d003450.wav|1|Every single level of of the entire I'm trying to be careful with my words.|1448655|1452105|3.44
wavs/DG_Speaker_1_i230_d006455.wav|1|Every single level of the entire environment is corrupted because we live in a world now where everything is corrupted.|1452255|1458710|6.445
wavs/DG_Speaker_1_i231_d003150.wav|1|There is nothing fair or just about the world anymore.|1460760|1463910|3.14
wavs/DG_Speaker_1_i232_d008885.wav|1|Every single system from the police to the judges to the governments to tax, even the World Health Organization, even the doctors, all of it is corrupt.|1464235|1473120|8.875
wavs/DG_Speaker_1_i233_d011375.wav|1|So the whole thing is a scam, and I like to think I hold the record because at the very, very, very beginning of lockdowns, all the people now who who are anti mask and anti lockdown, they all complied.|1476070|1487445|11.365
wavs/DG_Speaker_1_i234_d005231.wav|1|Within 3 seconds of this garbage, we're on planes flying to Sweden and Belarus because the last countries were not locked now.|1492409|1497640|5.22
wavs/DG_Speaker_1_i235_d002090.wav|1|And that's basically because we took the brave choice.|1498090|1500180|2.08
wavs/DG_Speaker_1_i236_d002971.wav|1|We said, this virus might be the real deal.|1501995|1504966|2.96
wavs/DG_Speaker_1_i237_d003555.wav|1|Well, back then it was when the people were dropping dead on TV, the Italian hospital's full.|1507915|1511470|3.545
wavs/DG_Speaker_1_i238_d003766.wav|1|But me and my my brother concluded, well, we don't know what to do.|1516580|1520346|3.755
wavs/DG_Speaker_1_i239_d003610.wav|1|So let's take the bravest possible choice because you can't hide from a disease.|1520555|1524165|3.6
wavs/DG_Speaker_1_i240_d002670.wav|1|Let's charge at the gunfire because we're not cowards.|1528220|1530890|2.66
wavs/DG_Speaker_1_i241_d008435.wav|1|Turns out we went to Sweden for 2 months in a in a wide open country partying nonstop while everyone else was locked in their houses, and we realized, oh, everything's fine.|1531100|1539535|8.425
wavs/DG_Speaker_1_i242_d004430.wav|1|Now if every other man did that exact same thing, we wouldn't be where we are 2 years later.|1539525|1543955|4.42
wavs/DG_Speaker_1_i243_d006031.wav|1|The reason we are suffering because we are suffering is suffering the way we are suffering is because of the monumental cowardice of man.|1544159|1550190|6.02
wavs/DG_Speaker_1_i244_d004035.wav|1|Revolutions are nothing more than men standing in one place and complaining I'm screaming.|1550480|1554515|4.025
wavs/DG_Speaker_1_i245_d002810.wav|1|Oh, my wife said it's my birthday their day to babysit.|1559365|1562175|2.8
wavs/DG_Speaker_1_i248_d002235.wav|1|Leo, my dear, it's all of it.|1578585|1580820|2.225
wavs/DG_Speaker_1_i249_d005530.wav|1|You you you we just started this interview, and you said it's unusual that I say a man should have more than 1 female.|1581850|1587380|5.52
wavs/DG_Speaker_1_i251_d002191.wav|1|But the point I'm making is everything translates.|1598180|1600371|2.18
wavs/DG_Speaker_1_i252_d005876.wav|1|If you're gonna find a man who's truly warrior minded, who's truly conquest minded, who's truly hard to govern.|1601700|1607576|5.865
wavs/DG_Speaker_1_i253_d003131.wav|1|Is he gonna get one chick and let her tell him what to do with his his life?|1607945|1611076|3.12
wavs/DG_Speaker_1_i254_d002190.wav|1|He's gonna be that guy who does whatever he wants.|1611625|1613815|2.18
wavs/DG_Speaker_1_i255_d004671.wav|1|And and this is where we also tie into loyalty because loyalty is a completely misunderstood concept.|1614139|1618810|4.66
wavs/DG_Speaker_1_i256_d002991.wav|1|But male loyalty, masculine loyalty is completely misunderstood.|1621965|1624956|2.98
wavs/DG_Speaker_1_i257_d003210.wav|1|All these dudes out here who are at home with their wife thinking they're loyal.|1625725|1628935|3.2
wavs/DG_Speaker_1_i258_d004190.wav|1|Loyalty is having options and returning to the same place, not only having one option.|1630070|1634260|4.18
wavs/DG_Speaker_1_i259_d004075.wav|1|If I walk into the store and they only sell apples and I buy an apple, I'm not loyal to apples.|1635190|1639265|4.065
wavs/DG_Speaker_1_i260_d002990.wav|1|Loyalty is walking in the store where they sell all the fruit.|1640375|1643365|2.98
wavs/DG_Speaker_1_i261_d002270.wav|1|I buy apples 6 days a week.|1643895|1646165|2.26
wavs/DG_Speaker_1_i262_d003530.wav|1|Occasionally, I get big fat pineapple, and I go back to apples the day after.|1646440|1649970|3.52
wavs/DG_Speaker_1_i263_d002110.wav|1|Without choice, there's no loyalty.|1651080|1653190|2.1
wavs/DG_Speaker_1_i264_d005450.wav|1|So most of these dudes and most women who say he's loyal, he's loyal, he's lame, and he can't get nothing else.|1653475|1658925|5.44
wavs/DG_Speaker_1_i265_d003345.wav|1|Loyal is a dude who has all those options and still is in love with you.|1659955|1663300|3.335
wavs/DG_Speaker_1_i266_d003151.wav|1|So masculine loyalty is completely misconstrued and misunderstood anyway.|1664169|1667320|3.14
wavs/DG_Speaker_1_i267_d003770.wav|1|Truth is about most of these dudes who talk about being loyal, they couldn't get something else if their life depended on it.|1667450|1671220|3.76
wavs/DG_Speaker_1_i268_d005355.wav|1|Nobody wants So I when I talk about a man having multiple women, I'm not even saying he's gonna be a disloyal man.|1671210|1676565|5.345
wavs/DG_Speaker_1_i269_d003291.wav|1|I believe I know a lot of men who don't talk about me.|1676554|1679845|3.28
