Content	Keywords
Too many bits, too early Buterin’s first qualm concerns Ethereum’s Virtual Machine, which is key to making the network function as a kind of decentralised mega crypto computer. He explained that Ethereum’s original EVM design used 256-bit processing instead of 64- or 32-bit	ethereum, crypto
In computer architecture, the size of computing is measured in bits, with larger bits offering better efficiencies and processing more data. But 256 bits is very inefficient for most operations, and can create a lot of bloat on a blockchain, even for simple tasks	blockchain
For a network in its early days, Ethereum didn’t need to optimise for this. “The original design was way too overfitted for 256-bit,” Buterin told the audience	ethereum
Optimise smart contracts Second, Buterin said the early Ethereum developers should have focused on making it easier to write smart contracts with fewer lines of code. The reason? Added transparency	ethereum
With fewer lines of code, he said, “people can properly see and check what’s going on inside of them.” Volunteers and developers playing music at a hackathon in Berlin. Photocredit: ETHBerlin	
Switch to a ‘crappier’ version of staking Instead of custom-built computers — called miners — running nonstop to secure a blockchain network, Ethereum switched to a different model. Ethereum’s switch from a Proof of Work consensus mechanism — the way nodes in a blockchain like Bitcoin’s agree on the state of transaction data — to Proof of Stake in 2022 should have happened much earlier, Buterin said	blockchain, ethereum, bitcoin, staking
“When we switched to Proof of Stake, we should have been willing to switch to a somewhat crappier version of Proof of Stake earlier on,” he said. “We ended up wasting a lot of cycles on really trying to make Proof of Stake perfect.” Instead of miners, Ethereum is now secured by validators who have staked 32 Ethereum, worth roughly $124,000 , to do the same thing — and be rewarded for it	ethereum
If they misbehave by validating fraudulent transactions, for example, they are penalised. In sum, the switch swapped out raw, energy-intensive computing power with economic incentives	
“We could have saved a huge amount of trees if we had a much simpler proof-of-stake in 2018,” Buterin said. Issue logs from day one From big-money token transfers to backdoor honey pots, users can follow the money quite easily in crypto	token, crypto
That’s thanks in part to automatic logging. But as the industry advances, notably moving from externally owned accounts like MetaMask to smart wallets like Safe, certain aspects of that crucial logging are lost	
Notably, automatic logs for Ether transfers. “It should have been in there from the beginning,” Buterin said	
“It could have been like 30 minutes of coding from myself, Gav and Jeff. Instead, it’s an EIP.” Ethereum Improvement Proposals are formal proposals made by developers to change certain aspects of the Ethereum network	ethereum
EIP-7708 , which Buterin submitted on May 17, would make this precise change. Ameen Soleimani, strategic advisor at 0xbow and co-founder of MolochDAO and Reflexer Finance, discussing the Tornado Cash case	
Photocredit: Liam Kelly/DL News. Drop Keccak Buterin also said he would have used SHA-2 for Ethereum’s hash function rather than the current function called Keccak	ethereum
To understand the difference, one must dig into a bit of cryptography lore, specifically about how SHA-3 became a standard. Remember, before crypto became synonymous with celebrity memecoins and nine-figure initial coin offerings, it was about complicated math	crypto
When Ethereum was being built, the hash it used was in a “ hash function competition” — yes, that’s a thing. The National Institute of Standards and Technology organised the competition to create a new hash standard alongside SHA-2	ethereum
Previous standards had been attacked and debunked. But SHA-2 was unscathed and the NIST simply wanted a safe alternative	
After all, variety is the spice of life (and apparently cryptography). Keccak was just one of several contestants that entered the competition	
During the competition, the team made some minor changes to its algorithms, eventually leading to them being crowned the winner. In other words: SHA-3	
The early Ethereum team had, however, already implemented a non-standardised version of Keccak. Essentially, Ethereum is using a pre-SHA-3 iteration	ethereum
Co-founder and CPO of ChainSafe Gregory Markou and founder and CEO of Phylax Systems Odysseas Lamtzidis speaking on stage at ETHBerlin. Photocredit: ETHBerlin Big whoop, right? Well, this meant that Ethereum developers needed a custom library — collections of reusable code that needn’t be rewritten from scratch — to accommodate both SHA-3 and Keccak	ethereum
“We’re not compatible with other systems using SHA-3,” Marius van der Wijden, a core Ethereum developer, told DL News . “We have to support both algorithms in the EVM.” It’s essentially been solved	ethereum
Today, big libraries support both encryption mechanisms. So, yeah, big whoop indeed	
“It doesn’t matter in the grand scheme of things, and current development is definitely not impacted by it,” said van der Wijden. Ethereum’s crack team Despite the list of minor design misses, Buterin said it’s inevitable for any project to have a few	ethereum
“I’m just really happy that I feel like our core devs and their execution capacity feels like it just keeps increasing with each passing year,” he said. “We’re in a position to effectively and safely correct some of these mistakes.” Liam Kelly is a DeFi Correspondent at DL News 	defi
Got a tip? Email at liam@dlnews.com . Related Topics ETHEREUM VITALIK BUTERIN ETHEREUM ETF Related articles Markets PayPal launches stablecoin on Solana as $2.6tn payments market heats up Liam  Kelly DeFi Vitalik Buterin’s 22-minute proposal set to go live in next Ethereum upgrade Tim Craig Markets Traders bet Ethereum will hit $5,000 as ETF nod sparks rally Tim Craig Snapshot Why one analyst thinks Ethereum ETFs will be ‘disappointing’ Aleks Gilbert	ethereum, defi
