Content		Keywords
know I or why would you hop into a metaverse like it still feels not quite.		
answered yes um premature premature exactly so I guess I'm you know still.		
waiting cautiously observing curious well like I'm you know I'm happy that.		
there's other people waiting and and you know trying to poke into it and you know.		
like people that actually care about trying to you know preempt the silon.		
valley Mega Corporation with you know some kind of more open approach and and.		
we'll see what we get mean coins so I mean there's a panel uh I think mean.		
coins are inevitably the topic of crypto and of course there strong opinions.		crypto
negative positive I me what are your general.		
thoughts on on it um can you explain a little.		
bit I think um one of the challenges um of um like this crypto cycle that I.		crypto
think really need to get get past is that like it feels like the number go up.		
narrative and the social good narrative are like very disjoint from each other.		
right like if you talk to number go up people they talk about one set of things.		
if you talk to social good people then you know they're going to tell you about.		
you know the ZKA and social um and voting and governance algorithms and.		
like a whole set of other things and like the intersection of these two is.		
like zero discrepancy zero yeah and uh I feel like this uh really shows in the.		
mcoin you know discourse as well right and I think one thing that was.		
interesting I just got reminded uh just yesterday that about 10 years ago I uh I.		
wrote this uh post actually yeah a couple of weeks before ethereum was.		ethereum
announced the title was markets institutions and currencies and one of.		
the big theme is basically that like we have these three mechanisms that can.		
fund um like basically import like important large scale projects and I me.		
know cor markets are one and I know institutions which could include.		
governments could include large corporations or another and then there.		
are lots of things that both of those Miss right and so I was wondering like.		
maybe like coins could actually fill the third Gap right and you know the kind of.		
very vague idea at the time is like hey yeah you know you could have cancer.		
research coin and it would have like a dow that would allocate and like issue.		
tokens for cancer research and people who care about cancer could like hold.		
and actually transacting the coin and then you know you could um you know have.		
like you know like let's say anti-global warming coin and people who really care.		
about the climate could like buy that coin and then you know you would fund.		
like carbon removal and solar panels right and you know just like keep going.		
from there right and this article kind of got forgotten a bunch I you know.		
including even uh by me right and then over the last few years we started to.		
actually have meme coins and like then you start to realize that like wait meme.		
coins actually are like literally exactly this right.		
and but what's interesting is like there's people who really hate meme.		
coins and then the people who like meme coins it's like they don't even try to.		
like make the meme coins good for the world right that's actually there are a.		
few that do right like I think like there is one called um that's called.		
like Tyrant and it's like named after Fable of the Dragon Tyrant and it tried.		
to like donate to longevity stuff there's one called give well youu which.		
donated to give well right like there's a few I mean I know I feel.		
but I you know I feel like it's it's worth mentioning their names once just.		
you know margin it's like marginal incentivization right but there's like.		
most of them like you know they don't even try right and uh so the question.		
the like like to me the ideal world is know the world where I think these two.		
inevitable sides of know crypto kind of the idealistic side and the money side.		crypto
instead of being at war with each other um or instead of uh you know just.		
completely ignoring with each other like there's some kind of Confluence that.		
somehow gets uh created between the two um.		
but I don't actually you know know like what concretely that would look like.		
right like you know the ideal um world I think right is where I the ctive space.		
actually can somehow become a source of know alternative funding for really.		
important high quality projects right and.		
that would be like super amazing to see but you know the I think the challenge.		
right now is like the people who have a vision are you know not able to like.		
rally the capital and the people who are able to Rally the capital don't really.		
care about the vision and like in my ideal World we'd you know find a way to.		
fix that um but yeah and I'm I'm not sure like.		
how like what it actually takes to to get us from here to there you know yeah.		
we'll see yeah it's right now kind of up only kind of mindset at this point for.		
coins it is I mean it's yeah it's kind of good that I think.		
I me know we got a pretty sharp down fairly early just you know reminds.		
people that uh you know the the down Direction exists I think the risk is.		
pretty big indeed when people forget that the down Direction exists you know.		
that's uh when you're about to get the get to the real edge of the cliff.		
absolutely absolutely um yeah I mean I think it's just definitely a a high.		
it and hopefully it'll for direction um I mean you I I just.		
mentioned to you that I really liked your post um on their personal.		
Reflections um like turning 30 right um I mean just a personal question but just.		
like are there any other interests that you kind of kind of emerged um since you.		
kind of turned into that era the 30s there I mean it's you just heard right.		
so are you asking are there any interests that.		
that emerged in in the last two months of my.		
life well it's a new new year right I don't know anything that you kind of.		
want to try out I mean you did mention about like online education I mean you.		
kind of right or something of that sort yeah it's an interesting one oh I mean.		
actually yeah definitely like small random things like one thing that I've.		
realized like one very positive thing that I think has come out of AI is that.		
it like it does make it easier to just like learn and quickly do things in.		
newes like Noah Smith wrote this article I think either a few months or a year.		
back about how AI disproportionately benefits the noobs like and I think.		
that's actually true like in my personal experience I know the the place where I.		
get the most benefit from you know talking to GPT or talking to mixol is uh.		
not when I I'm doing something I'm already an expert in but where I'm doing.		
something where like yeah I'm learning it for the first time right and so I've.		
done this a few times like I've like it's helped me write Chrome extensions.		
for myself um the most recent one is I did this post actually I just published.		
this morning U where I'm analyzing um correlations between um when different.		
validators like either go offline or or like fail to get their attestations.		
included uh basically the idea trying to measure centralization and.		
decentralization and trying and find ways to incentivize decentralization.		
more and one of the challenges there is that to do that kind of analysis it's.		
like a big data task right because we're basically talking about 1 million.		
validators over 10,000 slots right and if you do that in Python you run out of.		
memory and I actually like finally like properly learned how to like code with.		
numpy which is basically like python except you're doing everything with.		
vectors and so all of the hard stuff actually gets done in C and it just kind.		
of like gets wrapped for you and uh just implemented a bunch of logic that.		
way and so the you know the Bots actually like.		
helped make that learning a lot easier for me and so yeah I think like this is.		
uh let's see what else have I also I try finally managed to install Arch Linux.		
which is like a famously difficult Linux drro to install yeah but I think uh you.		
know we we are entering a uh a golden age of uh personal hobbying and that's.		
uh something that I actually think would encourage know like anyone here to like.		
get into more just like expand the horizons of I mean know what you think.		
is possible for you and I the AI definitely lowered the entry barrier for.		
it new new fields for sure all right well um yeah final question um to the.		
people who's watching um I mean like I think D the bull Mark I guess thanks to.		
it uh as well many new people are you know showing more interest as well uh.		
May word of advice or you know recommendation or you know suggestion.		
like what to look for what to kind of not look for something like that may.		
final words is so sorry recommendations what.		
to look for and not to look for for yeah for the for the community kind of like.		
coming into web 3 or looking into ethereum yeah and I think uh the the.		ethereum
thing that we need to focus on at the current time is like really yeah.		
find things that make sense from the point of view of principles and that.		
makes sense from the point of view of like are users going to be willing to do.		
this right and like you can't sacrifice on either one right because if you.		
sacrifice on the principles eventually you get outcompeted by a centralized.		
thing that just forgets the blockchain and if you you know like sacrifice on.		blockchain
usability then like you know you're not going to go beyond like a few thousand.		
Tech de as your users and like basically we are not building prototypes anymore.		
right and I think we need to fully internalized that and fully internalized.		
that you know for example everything that we're building everything that is.		
built from here on needs to be ler to first everything that is built from here.		
on if it's like attestation identity reputation based needs to be ZK first um.		
so like you know we we all we love pope right but Pope you know like really.		
needs to become ZK first ASAP um and like Zoo stamps exist right so know.		
there's definitely independent implementations going in that direction.		
um you know needs to be a countertraction first right like you.		
know basically you know really build with the 2020s mindset right and I think.		
if we do that then I'm going to actually have a chance at making something really.		
meaningful and successful all right thank you so much for your time and.		
really appreciate your insights and always love having you here um yeah I.		
really want to um like contribute to the eum community and uh be a passionate.		
commun builder of course thank you thank you so much.		
[Music].		
