Content	Keywords
Despite investing heavily in the project from the outset, Kieran says that he was always acutely aware of a much deeper problem at the heart of Axie Infinity and the many copycat versions of the game that began popping up in its wake. This problem launched a fascination that saw him and his two younger brothers Aaron and Grant Warwick launch a multi-faceted P2E blockchain game called Illuvium in 2022	blockchain, game
Can Illuvium crack the code? For Kieran, the reason Axie Infinity failed in the long run was because of the game’s “inflationary” economic model. “The problem with Axie was you always needed more people to keep on coming into the economy and buying up new Axies, otherwise they’d start deflating in value.” “The reason for this is because they allowed a mechanic called ‘breeding’, which means that none of the Axies were ever truly unique and eventually the price of the game’s token would have to crash.” “I foresaw that happening probably 12 months before anyone else was really talking about it	token, economy, game, inflationary, breeding, unique, economic, value
So, I just went out in a very Australian sort of way and just said, this is bullshit, right? Like, it’s a great concept and I love the idea of NFTs, but this is going to explode’. And it turns out I was right.” Advertisement Axie Infinity’s fall from grace wasn’t exclusive to this game alone	game
The industry of blockchain games is littered with projects that slowly but surely see interest dry up once the early-stage ‘gamers’ make enough money and decide to leave. This is because there’s one big problem with ‘play-to-earn’ gaming that no company or development studio has been able to solve: How do you make a game that is simultaneously fun to play and while also ensuring an even distribution of revenue to players over time? Problem solving To solve this problem, the Aussie founder walks us through the three-layered model of the Illuvium and how it aims to be the “silver bullet” to the many problems plaguing the industry of crypto games	crypto, blockchain, game, players, distribution, fun, gamers, games
In Illuvium, there’s three main types of gameplay for players to engage in. To get started in the game you need to purchase virtual land in a game called Illuvium Zero	game, virtual, players, land, gameplay
Property sales of Illuvium Zero saw wild success when users spent a combined US$72 million on virtual land at auction in July last year. Players then farm this land for ‘fuel’ which is then used to purchase upgrades, travel and do stuff in a third-player world called the ‘Overworld’	success, virtual, overworld, players, land, auction, fuel, upgrades
In the Overworld, players catch creatures called ‘Illuvials’ in this and then take them to a battle ground called the ‘Arena’ where they can battle against other players for financial gain. Screenshot of an avatar from Illuvium’s Overworld	overworld, arena, creatures, players, financial, creatures
“When we were building our economy, we wanted to do the complete opposite of Axie Infinity. We started off with this idea that the scarcity of assets is vital,” Kieran explained	economy, scarcity
“Firstly, we don’t have breeding, we have a mechanism where players fuse creatures together and create a more powerful version of it. We do it in a way that removes three NFTs to create a more powerful one	breeding, creatures, players, fuse, creatures, powerful
And then you can do that, again, if you find another three, so you’re constantly removing creatures from circulation.” The next step in the Illuvium economy is limiting the time span that players can access classes of creatures, each one defined by an element in the game. “The second thing that we introduced is a concept called ‘sets’	economy, game, creatures, players, sets, creatures
You can only get certain creatures for a finite amount of time. And once that’s over, you can never collect them again	creatures, creatures
Now the cool thing about that is you might have a character that’s not really sought after in the first set.” Advertisement Creatures Kieran explains that over time, certain creatures from different sets will become more powerful than others. One year, fire type creatures will be more powerful, while in another set, water will be more powerful	creatures, sets, creatures, powerful
“Let’s just say that we change the game so that fire types are really powerful and no one was really capturing those types in the first set. You’re gonna have people go, “Well, I need those fire characters, so I can win in battles in the Arena” and the only way that you can get them is by buying them off other people in the market	game, market, arena, battles, powerful
Gameplay example of Arena battles in Illuvium. “Instead of that just the constant influx of just more and more and more and more, it’s now a situation where people are using those, so they become less and less and less, and you can’t capture them anymore	arena, battles, gameplay
And you have to buy them off someone else,” Kieran shares. The next big step in the Illuvium world is the idea of a difficulty bonding curve which makes creatures more difficult to catch as time goes on	creatures, creatures, curve, difficulty
“The third and last mechanic that we put in is every time that an Illuvial gets caught in the Overworld, it becomes a little bit harder to find that Illuvial. So, as you’re getting to the end of the set, the more common ones become harder, and the super rare ones become almost impossible to find	overworld
This means the assets increase in value over time,” Kieran adds. Not all gaming VCs are sold on Illuvium Still, not everyone is convinced that Kieran’s keen eye for economic models can solve the problem that crypto games face	crypto, economic, value, games
Crypto gaming venture capitalist David Hong of Red Building Capital said that while Illuvium’s new economic model is definitely an upgrade to many pre-existing blockchain games, it may still fail to be the “silver bullet” for the industry. Why? Because gamers want to play games that are actually fun… “At the end of the day, this game still feels like a blockchain game made by crypto guys.” “All they’ve done is take a whole bunch of crypto concepts and mash them through to the game, but really, these don’t really make sense if the game isn’t something players want to spend a bunch of their time playing,” Hong says	crypto, blockchain, game, players, economic, venture, fun, gamers, games
Hong shares his scepticism that Keiran has what it takes to actually create a truly fun and engaging gaming experience for players. Advertisement “Warwick is a serial entrepreneur, but I’m just very sceptical about game developers that don’t have much in the way of game developing experience,” David also says that the unfortunate truth is that when games are ‘financialised’, people wind up playing them for profit and don’t engage with the game because it’s fun — which should be obvious, but in the world of blockchain gaming, which is wrapped in complex models of tokenised economics (tokenomics) the idea of playing for fun is all too often left at the door	blockchain, game, players, developers, experience, tokenomics, fun, games
Because the next big step in the game doesn’t go live until March 7, gamers will have to wait and see if playability holds up, but independent reports on Illuvium’s beta release seem to be positive. Still, Hong is sceptical that the game’s economic model can actually come through on its promise	game, economic, gamers
Biggest issue “I think the biggest issue with the Illuvium model is that any sort of advancement costs you more money, right? If I want to upgrade a level, and I can only get like 5000 fuel a day or something, we run into this problem. You have these hardcore gamers that will play 14 hours a day, and by limiting their energy, they’re just not going to be able to play 14 hours a day, unless they spend $500 a day to recover their energy	fuel, energy, hardcore, gamers
I’m not gonna be able to do that, right. So, you have this target audience problem where these gamers aren’t going to participate because it’s gonna cost them too much to do it,” Hong adds	gamers
Hong says he sees the difficulties that Illuvium faces as similar to those that World of Warcraft experienced with players in China. Instead of allowing players to play the game via a monthly subscription model they charge for gameplay by the hour	game, players, gameplay
“I can already see that problem that’s gonna come up for them; actual gamers aren’t going to be wanting to play. It’s going to be just value extractors, and those are always the worst of the gaming community,” Hong says	value, gamers
Illuvium: Fun points All discussion of in-game economics aside, Kieran says he’s deeply aware of the need for fun and points to hundreds of millions of dollars he’s poured into building out a team of professionals that can create a truly engaging experience for hardcore gamers looking to grind it out. Kieran shares that the Illuvium development team features star developers and animators hand-picked from some of the best gaming studios in the world, including the likes of Blizzard, Activision and Riot	game, developers, experience, fun, hardcore, gamers
Because of this Warwick says that the release of the full version of Illuvium on March 7 is going to blow gamers out of the water. So, when the next major evolution of this game goes live, with it lays a great test of hope for an industry currently adrift in a sea of troubles	game, gamers
Crypto News NFT News NFT Games Web3 Gaming Illuvium Tom Mitchelhill Tom Mitchelhill is the Cryptocurrency Reporter at The Chainsaw.

Previously, Tom worked on the Australian newsdesk at Cointelegraph, collaborating with reporters and investors from around the world. He also founded his own crypto & Web3 copywriting agency called CoinCopy.

Tom’s academic background features two degrees, majoring in Philosophy, Economics and International Relations	crypto, games
He’s now been involved in the crypto industry for more than 3 years. Trending Artificial Intelligence Future Finance Technology About Us Get In Touch Privacy Policy Terms of Service Advertise © 2024 Pedestrian Group Pty Ltd Loading Comments..	crypto, finance
