Content	Keywords
This, by the only standard that matters on Wall Street, makes Saylor a genius. Subscribe Join us in showcasing the cryptocurrency revolution, one newsletter at a time	crypto, Wall Street
Subscribe now to get daily news and market updates right to your inbox, along with our millions of other subscribers (that’s right, millions love us!) — what are you waiting for? Opening the Floodgates Since MicroStrategy went public with its investment in August, companies ranging from Tesla and Square to insurer MassMutual have poured hundreds of millions, if not billions, of dollars into Bitcoin. Investing legends such as billionaire Stanley Druckenmiller — who as recently as June said he didn’t want to own crypto — have said BTC has a place in investors’ portfolios, alongside Paul Tudor Jones and Jim Cramer	crypto, Bitcoin, BTC, MicroStrategy, June
Visa has announced plans to let customers spend cryptocurrency directly at 70 million merchants, and banks from JPMorgan to Morgan Stanley have started offering cryptocurrency investments to wealthy clients and institutional investors. By early March, Goldman Sachs’ head of digital assets Matt McDermott said 40% of the global investment bank’s institutional customers already had exposure to crypto assets	crypto
Treasury Secretary Janet Yellen was asked about it during her confirmation hearings. While it’s not reasonable to credit Saylor for this mainstream embrace of Bitcoin, it’s fair to say that it likely happened faster because of his very large investment and very public evangelism	Bitcoin
“Michael Saylor’s decision to invest MicroStrategy’s treasury has paved the way for other corporate leaders to explore adding Bitcoin to their balance sheets,” Diogo Mónica, co-founder and president of crypto custodian Anchorage, told CoinMarketCap Academy. “2021 has seen an avalanche of institutional, blue chip, and mainstream interest in digital assets	Michael Saylor, crypto, Bitcoin, MicroStrategy
The institutional tone has shifted from considering crypto to asking for specific forms of participation.” Buying Digital Gold In his August announcement, Saylor declared that Bitcoin is “digital gold,” adding that it is “harder, stronger, faster, and smarter than any money that has preceded it.” While the phrase was popularized by New York Times reporter Nathaniel Popper in his highly regarded 2014 book , “Digital Gold: Bitcoin and the Inside Story of the Misfits and Millionaires Trying to Reinvent Money,” they were at the time very strong words from the head of a mainstream public company. At the time, Bitcoin was below $11,400	crypto, Bitcoin
By November, Rick Rieder, the chief investment officer for global fixed income for BlackRock — the world’s largest asset manager, with $7.8 trillion under management — was telling CNBC that Bitcoin could “replace gold.” Bitcoin was at $18,600. By January, Anthony Scaramucci, founder of venture capital fund SkyBridge Capital (and the Trump White House’s communication for all of 10 days) was saying “Bitcoin is better at being gold than gold is at being gold.” Bitcoin was at $34,200	CNBC, Bitcoin, Trump
A New Line of Business When he first announced MicroStrategy’s Bitcoin investment, Saylor described the company’s goal as adopting Bitcoin as its “primary treasury reserve asset.” His aspirations have grown since then. In February, he said MicroStrategy was no longer just a software firm, and it was no longer just investing its extra cash in BTC to avoid losing money to inflation	BTC, Bitcoin, MicroStrategy
On Feb. 17, Saylor revealed that MicroStrategy was selling $900 million in debt to buy more BTC — which it did, to the tune of just over $1 billion, a week later	BTC, MicroStrategy
Bitcoin was at $49,600. “The company remains focused on our two corporate strategies of growing our enterprise analytics software business and acquiring and holding Bitcoin,” Saylor said on Feb	Bitcoin
24 . “The company now holds over 90,000 Bitcoins, reaffirming our belief that Bitcoin, as the world’s most widely adopted cryptocurrency, can serve as a dependable store of value.” Beyond that, Saylor has been positioning himself as a corporate guru on buying Bitcoin	crypto, Bitcoin
And to be fair, he’s getting some traction. In early February, MicroStrategy ran a “Bitcoin for Corporations” virtual event that, Saylor bragged shortly before it took place, had attracted 1,400 corporate attendees to sign up	Bitcoin, MicroStrategy
He was pretty far off, he told Time recently: “I thought it would be a couple of thousand people showing up. It ended up being more than 10,000 a day, and it broke our video server.” The Bitcoin Evangelist By this time, Saylor was already reveling in the role of Bitcoin’s evangelist to Wall Street, and was in many ways the right man for the job	Bitcoin, Wall Street
Having run a stable and successful company for decades, he was able to speak to corporate executives in their own language. But he was also a showman more than capable of the remarkably bombastic pronouncements that crypto enthusiasts on Reddit and Twitter eat up, even by the industry’s less-than-subtle standards	Twitter, crypto
Pinned at the top of his Twitter feed is this gem: “#Bitcoin is a swarm of cyber hornets serving the goddess of wisdom, feeding on the fire of truth, exponentially growing ever smarter, faster, and stronger behind a wall of encrypted energy.” He also managed to not-quite take credit for Elon Musk’s $1.5 billion Bitcoin purchase for Tesla’s treasury. On Dec	Twitter, Bitcoin
20, Saylor replied to a vaguely lewd, Bitcoin-focused tweet by Musk by suggesting that he would do Tesla shareholders a “$100 billion favor” by shifting the electric car company’s treasury from dollars to BTC. “Other firms on the S&P 500 would follow your lead & in time it would grow to become a $1 trillion favor,” he added	BTC, Bitcoin
When Musk replied by asking if “such large transactions are even possible,” Saylor responded. “Yes	
I have purchased over $1.3 billion in #BTC in past months & would be happy to share my playbook with you offline.” In an interview published on March 21, Time called it “a casual Twitter exchange that solidified Saylor’s position as a crypto guru.” Asked directly if he actually spoke to Musk, Saylor declined to comment, saying it would be “against business etiquette.” However, when the interviewer asked whether he thought that Twitter exchange had an impact on Tesla’s decision, Saylor responded with a one-word answer: “Yes.” Skeletons in the Closet Another factor that makes Saylor a good fit for the role of Bitcoin evangelist is that, while he’s spent two decades building a reputation as a respected corporate CEO, he is still trying to shake off an earlier dodgy reputation — much like Bitcoin is still trying to overcome its reputation as the currency of tax evaders and Silk Road-style dark market dealers in drugs and even less-savory goods and services. In December 2000, he and two other top MicroStrategy executives settled fraud charges brought against the company by the U.S	ETH, crypto, Bitcoin, two decades, BTC, Twitter, view, MicroStrategy
Securities and Exchange Commission over allegations that it misstated revenues , turning losses into profits. Before the SEC case, when MicroStrategy shares were going up on the (false) news of their revenues, Saylor had pledged $100 million to create an online university with the goal of "free education for everyone on earth, forever” — a relatively lofty goal that seems to quite not have been met, yet	shares, MicroStrategy
After restating its profits for 1997 to 2000, the company’s share price dropped from $333 to $33 within a few months, including a 60% single-day decline, the agency stated. The three officers and the company paid $11 million to settle the charges without admitting wrongdoing	price
As a majority shareholder, Saylor took a far larger hit, reportedly dropping far out of billionaire status. Time and Bitcoin heal all wounds — and it isn’t just MicroStrategy that has betted big	Bitcoin, MicroStrategy
Saylor is said to own about $300 million in BTC at today’s prices. Given his stake in MicroStrategy, estimates say Saylor could be worth as much as $3 billion	price, BTC, MicroStrategy
7 people liked this article Leo Jakobson I'm an NYC-based journalist covering crypto and business. Related Articles Crypto Basics Trump Leads Republican Crypto Push in 2024 US Presidential Race Former President Trump embraces crypto, marking a major shift in Republican politics	crypto, Trump
By Werner Vermaak 1d ago 9m Crypto Basics Week in GameFi: Sui Launches GameFi Handheld Device GameFi stumbles, but Sui's handheld and The Sandbox's indie push keep the game on! By Werner Vermaak 6d ago 5m Crypto Basics CMC Market Pulse: Altcoins Are Lower Than 2022 Lows? CMC Market Pulse delivers actionable market insights, giving you all the key narratives and developments you need in under 5 minutes. By 0xKira 6d ago 7m See all articles Join the thousands already learning crypto! Join our free newsletter for daily crypto updates! Subscribe © 2024 CoinMarketCap	crypto
