Content	Keywords
And it didn't work for 2 years. What gave you the conviction to stick with it? I don't think you trained in finance or you didn't work for anyone	
Were you just alone trying to figure this out? Cat: [00:06:51] Yes. So in 2018, I got in, bought some bitcoin, swapped to some shitcoin trying to make more bitcoin	bitcoin
It went okay, I didn't lose much money. I didn't make much money	
And then I was like, "This is some weak stuff. I bought bitcoin, at 3,000	bitcoin
It's now 12,000. This is like mid-2019 now	
And I'm self-employed. I bought like 1 bitcoin	bitcoin
My net worth went from like 3,000 to 12,000, and now I got to sell this stuff so I can buy some food again. So I was like, "This is not going anywhere	
Buying bitcoin, waiting for it to go up sucks. I need to actually make a lot of money	bitcoin
It has to go to $10 million in the next month. So I can keep feeding myself	
So this sucked." I logged into BitMEX. BitMEX had a terrible reputation because no one knows what they're doing	
Everyone is like, "Yes, I made a BitMEX account and I lost it all." "Yes, yes, me too." "Yes, me too." I was like, "Let me give it a try anyways." And I lost a few grand, whatever I deposited. I'm like, "Well, f***, this is hard." I had just high curiosity for why price moves one way or another	
And I just kept digging like, okay, who bought today? Why does this go up? And I just like go through all the exchanges, look at all the trade history. I kept digging why every move happened	
What's the deeper level? Why did they buy? Where did the buying happen? Can we front-run this while it's happening and gain a few bps on leverage if I see like a big consistent buying? Yes. So I kept going deeper and deeper	
And I think after a while, it just clicked where I'm like, "Well, all the trading actually happens on BitMEX back then because that's where all the volumes are, all the open interest. People are gambling $50 million, $100 million positions over if the next coin-based buyer is going to buy $1 million or so, $1 million	
So I was like, this is nuts, people are gambling a crazy amount and then later on realized, wait, the price always go against the majority. If everyone was longing for like weeks on weeks, and then it tends to just start dropping because ultimately they got to close their positions	
And vice versa, if everyone was just so bearish, you see sparse selling and then you see futures shorting and it's like, okay, more likely than not, these shorts are going to close. It might just bounce a bit	
So yes, over time, I think I just learned how it works. And honestly, the best part about trading bitcoin was that there wasn't fundamentals	bitcoin
There wasn't going to be an earnings report that's like, "Oh, it's so bad that even though everyone shorted it kept going down because the earnings suck so bad." So there was no fundamentals. And the literal fundamental was only people's positioning and just general market sentiment	
So I thought, "This is the greatest video game on Earth." So I just did that all day, every day for years. Now I would literally wake up, do this thing in my room and then pass out	
In my dreams, I'll be dreaming about charts going up and down. And then I wake up and do this again	
Years go by, and I think I got better at it over time. I think ever since I started becoming quite profitable, and I cashed out to buy some stuff, I've actually never had long-term drawdowns	
Eric: [00:09:55] It's impressive. During that period, because I've heard rumors about this with you, that some people, when they get into trading, they're super curious just like I was when I was a kid looking out like, "Oh, I bought a stock." And I remember as a kid I told my father, someone bought me a stock, and I'm like, "This is just legalized gambling for adults." And he's like, "No, no, no	
It's investing." And I ended up going down those rabbit hole and I read all these investment books and went in finance. CL's Trading Process But it was a question to me of the differences between gambling, speculation and investing	
And as I was listening to you, waking up, going to sleep dreaming about charts, the thing I've heard about you is that you didn't build quantitative systems or an algorithm. That you literally just trained yourself to be staring at charts and that your edge is something intuitive that you've built over time	
It's not like, I think, a code you're running. Is that true? Cat: [00:10:41] It's a bit of both, a bit of intuition for sure	
I think everyone that trades, they build up this intuition over time, something that's hard to describe. But the more quantitative part is just watching orders come in	
And then I try to memorize every week, every position that I've ever opened, which is maybe a bit insane. I would just stare at BitMEX	
Openings just ticks up a bit, this guy bought, he's f****** long. And then, I'll memorize that position	
I will try to imagine where he might invalidate, where he might take profit. And then I try to remember throughout the days, d***, everyone's been buying for the last 3 days, open interest is skyrocketing	
SPA haven't bought much. So this rabbit hole stays futures driven	
And let's say this happened before. I can back test	
It's not like a real back test. It's just like an intuitive back test	
Last 4 times this happened, it haven't gone very well. So let me short it more likely than not	
And I try to manage my risk. I just have a mental risk model, really	
If it goes up too much, I'll just be wrong or something like that. And I probably risk approximately this amount on this trade	
And that's it. So a lot of it is kind of intuitive in terms of risk management, where I should enter	
But there is also the quantitative part, which is how much people are paying to keep their positions open? Because in crypto there is no fundamentals, as too much buying happens in futures, too much selling happens on futures, they tend to drive the lending rates up and down. How much does it cost to borrow another $1 right now to buy more crypto? Or how much does it cost to borrow more bitcoin right now to short more bitcoins? These are very powerful information to have, and these are all public information	bitcoin, crypto
I think there's a bit of both to it. Eric: [00:12:27] Just double-clicking on that because I know that as you started kind of sharing your knowledge, you were one of the experts or people that others would look to about how futures work to the options markets	
And so you were trying to build basically a profile of buyers and sellers to understand how the market was positioned and how you want to be positioned against it. When someone puts a futures trade on, there's someone buying and there's someone selling	
So in your example, were you looking at funding rates? Everyone wants that information. But that's not always easily available	
So how did you put that together? Cat: [00:12:59] First, every long people say there's a short. In reality, people that make the market, they're not going to be degenerates and be like, "Okay, if everyone longs, I'm just going to be short against them." That is crazy	
They'll blow up some time if they just took on these directional risks. So they will try to obtain the same amount of spot against their shorts	
I think most of these firms are delta neutral. Or if they are exposed, it's kind of short or very short amount of period	
So I'm not a market maker, but I know they don't take crazy amounts of risk over like anything more than hours or days. So if you long, there is a short, yes, but that short is backed up by a real spot purchase because you bought futures, which is backed up by spot	
So the buyer has invalidation. The buyer have a liquidation level	
Or the buyer can be buying on leverage. A while ago, there was like a profile of average amount of leverage used	
5x is popular, 10x is popular. So if everyone long 10K, if you go to 9K, you can expect a lot of people to get liquidated who's on 10x	
Even if they're not on 10x, they're probably invalidating, they're just going to sell. So a lot of these is, I think, intuitive where people get invalidated	
And there's a lot of "stop loss hunting" whatever b******* terms people are trying to come up with. But they aren't real	
People can't take so much more loss after the price go against them for a certain amount of time. Eric: [00:14:25] I've heard you in the past talk about invalidation, the seasoning of a position, how long or when do people own it, like what is their price	
So an interesting way to ask this would be, you were in Japan on a vacation having a lot of fun, and you didn't check the screens for a week. If I brought you back, as Cat, I want to get a pulse of what's going on in the market, where would you start putting that picture back together if you haven't seen it for a while? Cat: [00:14:50] I try to not just straight up trade unless it's somewhat stupidly obvious, but that's kind of rare	
But I would first look at price of everything and then be like, "Okay, cool." Maybe the biggest cast like Bitcoin and Solana, stuff like that. And then I would pull up Binance Futures, Bybit, maybe OKX	bitcoin
These are some of the biggest venues right now. I would say most price are driven by these 3 venues for spot, definitely also coin-based	
So I was trying to go back, see, look at these trading. And sometimes it's not as simple as just how much buying, how much selling because the buying can be heading in the form of a bid	
And then on the trade history, it would show up as a sell just because they kept chasing a bid. So it takes a while to go through all of that, be like, "Okay, that was actually a bid even though people were selling nonstop on coin base but that was just bids chasing and refilling and chasing." So kind of go through all of that and then go in futures as lending rate jacked up, what may people go along? What maybe people go short lately? Was is it, like some kind of narrative? Or is Bitcoin getting banned for the 10th time	bitcoin
Or is it like BlackRock falling. Just look at a bit of everything, get an idea	
Eric: [00:16:00] Yes. So we had it today	
So right before we started to talk, the Wall Street Journal published a headline, which is a very weird headline that the SEC said BlackRock and Fidelity ETFs might have had inadequate information. The funny thing about that is -- and I posted this on Twitter, if you read it, which I have never seen this happen before, so maybe I missed this	
But it was kind of giving an answer to the test which said they wanted them to declare where they were going to trade. So I don't think it was as negative as the market thought, but the market moves rapidly	
And something like that, we had a delay for you to do some trading. Does that get your attention? And then a follow-up to that is like what is your average holding period? Is it you're in and out in a couple of minutes, hours, days, weeks, months? Cat: [00:16:44] Honestly, if you're trading futures, no one do month	
If you do month, chances are prices have gotten up and you haven't taken profit and then gone against you to the point that you had to close. A month in crypto is crazy	crypto
I would say the average position holding for the average trader is days, weeks, which is why this market is so crazy. I believe it's similar in stocks in the analogy that people buy for a short-term or midterm gain	
They don't think in decades. Unless it's some retirement dude that's just like, yes, I'm just going to buy Apple for the next 10 years	
There is that kind of people in crypto, but their flows are not strong enough to be pushing price up 5% up and down each other days. These are all short-term traders, probably on leverage, probably spending a lot of premiums on options	crypto
Just gambling on these stuff. Maybe they're gambling, maybe they're like somewhat informed	
I like to think they're not super-informed, which is why I'm also pretty short-term. Where most of the action happens and where most of my money was made just somewhat pretty short-term days, hours, something like that, yes	
Eric: [00:17:48] So walk us through today, to the extent you can share, it's a really volatile day. What did Cat's trading day look like today? Cat: [00:17:55] Well, I woke up and Bitcoin was already -- that move already happened	bitcoin
It jumped like 4% or something just because they're like, "Oh, this filing looks inadequate." It's a great reason to sell, especially if you saw the news first. If you're long and you're on leverage, you're like, no way you're holding that risk to the next few hours	
That's just crazy to hold if you were leveraged. So it does make sense price dropped	
And some ALTs have rallied after that move, which also kind of makes sense. ALTs have been crushed against Bitcoin in terms of their ratios	bitcoin
And that's because Bitcoin just had such a great narrative for you to just hold it. Why am I bidding this shitcoin if the legit people are trying to get an ETF going? So I was trying to bid	bitcoin
And by the time I brushed my teeth it was already up another 0.5%. I went to Cumberland and I'm like, "What are the calls right now? How much does this cost?" After I quoted, the price went up another 0.2%	
I'm like, "Dude, this is a crazy day." I kind of just gave up buying calls and I bought a bit of PERPs and called it a day. That was today	
CL's Evolution as a Trader Eric: [00:18:58] I want to talk about your track record of trading. So I know that you've done very well at this	
But from following you, it seems like there were times you started with nothing and then you got to extreme levels of wealth and then maybe it was FTX or other situations that you lost a lot of it and you've built it back up over time. I'm curious what you've learned from those ups and downs	
And then how does that make you think about risk today, the idea of using leverage or exposing yourself to a big drawdown? Cat: [00:19:25] First time I lost everything on whatever I deposited was BitMEX. Back then, that was where all the liquidity is and all the trading happens	
So I think in 2018, '19, I've deposited like $2,000. I would do quite well and then just lose it all again back to $2,000	
And that's happened like 5 times. And I'm like, "Jesus Christ, maybe I'll never make it." And I noticed some time I just take position randomly	
I'm impatient. Or that kind of stuff, I'm betting on some data point that's so trivial	
Why am I betting against 5 traders when I could be waiting for like 50 big traders to short before I long? And just like giving up on your position for a while, I was like, "No, this has to go back up." Over time, I've gotten more used to, like, "I'm just wrong. I need to accept this and get out." Even if price bounce later, I deserve to lose this money right now for and deciding to enter this position to not have predicted that market can be more wrong than it is	
Because that happens a lot because especially in 2021. I would say a good amount of even retail investors where we were in a bubble, right? It was just the great, I can get another x10 buying some low-cap shitcoin or low-cap stock or Nokia can squeeze again	
Like come on. AMC can squeeze again	
A lot of these people just wish some bubble lasts long. They try to wish some extremes, go more extreme	
And for the people that bet against it, they think it's already extreme. I think where people get wrecked the most is they don't think how extreme markets can get	
That can really hurt like someone in size. I've been giving up my positions if there is this possibility it can go extremely against me	
I try to never take a position where I might just lose it all. For a while, there's this contract on FTX called MOVE, which is basically like selling a STRATO	
Selling a STRATO, you can lose everything. I have sold these contracts before	
I'm very cautious in validating myself. If there is even a possibility a few traders can get squeezed, that might induce more FOMO buying, that might start a whole trend, I'll just shave that position off right away	
Very often, I try to never sell options. The power of trends and this herd mentality, it can go very far	
And you can get really wrecked on betting against these. Eric: [00:21:42] I have met traders who have started with very little and made it	
I've noticed 2 outcomes, I would say. One is they make it and then they lose their desire to take risk because now they have something and they become really afraid	
They're driven by the fear of the loss because they've worked so hard to get to that point. And there's another side, which is, well, I never had this money anyway	
So it really doesn't matter so they're able to trade very freely. Do you think that you fall into either of those camps? Cat: [00:22:09] More the first one	
I've never worked a job after college. I just started trading and my mom gave me a few grand to trade	
I lost half of that, and I was like, "Can I have a few more grand?" Like, come on. And then she was like, "No." So I was like, "F***, I'm selling my PC to get more colateral." So I ended up trading -- I had my laptop back up	
But yes, so after I did all of that, I cannot imagine losing everything. Then I have to get a job like, "Are you serious?" I'm not getting a job	
This is another downside, though. Because I think once a trader that -- especially what I did, I spent years just in my room	
I was an actual typical in-sell on credit or something. I never left my room	
I don't talk to women. I didn't talk to anyone	
I was just like, this is my world. I'm doing this all day, every day	
I made some amount that's not bad. I started going out	
I socialized. I went to parties	
I flew around. I traveled the word	
And I'm like, "I don't want to lose this anymore." Sometimes I think about it, and I'm like, if I kept doing it, I would have been significantly more wealthy than today. But on the other hand, will I regret it if by the time I'm 40 this is all I did? I didn't do anything with my money	
Why do I even have this? I can't tell what I'll feel in the future. At the moment, yes, you appreciate that I have the freedom to kind of do whatever I want	
Eric: [00:23:30] That was awesome. So when you traded in the past, about losing and all, all the FTX drawdown stuff, that hurt you, but it never really brought you back down to having to truly start over	
Cat: [00:23:40] I lost a lot for any normal person, but it's close to 50% of my liquid, which is -- that's a lot. I still don't have to get a job	
So I'm still very lucky for that. Eric: [00:23:52] You have the freedom to decide what you want to do and where you want to work, which is pretty special	
So as you went through this trading growth and to get to this point, now looking back on it, was there ever a point where you felt like you're smart, you worked at a hard science, this is all just randomness? This is just noise, and you get into this analysis paralysis and you think you see stuff, but you really hallucinating, it's all like unknowable. Did you ever believe there was no edge to be found? Or are you convinced if you just kept digging hard enough, you could actually develop an edge to outtrade the market? Cat: [00:24:24] No	
There's always edge for people to be found. These are all not coincidences or anything because people see stuff in the market	
In stocks, people would see like, "Oh, this specific time, weird buying happens and this flow comes from, I don't know where." If it happens every day, if it were every week or some rebound, some index-related s***, I know a lot of traders have taken advantage of it until it disappeared. And then they find another weird thing that happens in the market and they're like, "Yes, let me do this now." And in crypto, it's more like just pure positioning	crypto
Yes, I sold Bitcoin quite early on into like 2021. I sold a lot at 30 and then sold everything at like 40s and then I went to 60	bitcoin
Everyone that's profitable knows. They just know that this edge exists	
And it might be hard to convince the average new trader because it does seem very random, "Dude, how can we just move 10% today, nothing caused this?" And then if you dig deeper, it's like, "Dude, a lot of people were short. No one had a lot of long exposures." There was less resistance if no one is to take a profit against a move	
But if it was shorter, then a lot of forced buying happen into these invalidation levels. So these are all real	
It's hard because a lot of smart people are on this. There's no better incentive than getting smart people and then just making a hell of money	
So it's getting competitive, but there is still a lot of edge. Eric: [00:25:48] When I think about like sources of information you're taking, I know that you're really obsessed with looking at data and flow or leverage, I also think about information sources like Twitter, which you are a huge part of CryptoTwitter and then Discords, Telegrams, private chats	
When you think about data, how do you think about where you get the most amount of alpha and edge from? Cat: [00:26:09] Actually, I've rarely traded off chats just because when I started, I did it all on my own. I did talk to people, which helped me shape some views	
But ultimately, I think most of my trading is around my own mental model, let me think how market is positioned today. And I would just go through all the exchange, check all the buying and selling, check all the open interest moving up and down, check all the lending rates on these exchanges	
And that just gives me a view that I don't need someone to tell me. It's not like rocket science	
You might have better insights, if you get a real quant, I don't have someone like that, so I do it on my own. Now I do think a lot of people trade on narratives, which I really hate because it just induces a lot of one side of positioning and I was, dude, it's just really hard for me to buy into a position where everyone also want to position into that position	
And then it's just like, dude, it's just so risky. One bad thing happens, and all these people have to fold	
And we are like racing against each other while price is teleporting against you. So I really hate narrative trading	
And ideally, if you do trade like these shitcoins is way more narrative-based than, I think, Bitcoin. You've got to get on these pretty early on, which I'm not going to try to act like a expert in this	bitcoin
I've never made too much money off trading all coins. My trading has always been stacking up these couple of percentage moves on Bitcoin or Ether	bitcoin
Eric: [00:27:36] So when you're looking at the data, which I like because -- and I like the fact that you do it on your own because it really allows you to have a clear mind to think for yourself. And you see something, you see that funding rates are upsides and you really want to go long	
Do the chatter influence you or other people's opinions when, let's say, a narrative starts to pick up? Does it ever make you question your data? Or will you get even more conviction that all these narrative-following people are idiots, and I'm going to crush them by really going the opposite way because of your process? Cat: [00:28:28] There is a bit when I see a lot of bigger traders talk about the ETF, I can tell from the way they're texting each other, they are not long yet. So I'm like, all right, s**** you guys	
I'm buying some calls for now. I don't think it really impacts my decision significantly	
Obviously, I respect everyone's opinion. Ultimately, I've always had this very strong belief that if you cannot build your own thesis to why you're getting into a position or you don't have your own ways of trading, then you're just copying others, it just won't go right one day	
You can't just copy-trade GCR only for the rest of your life. You need to know how to do it yourself	
Eric: [00:28:46] It deeply resonates. It’s the best advice I ever got from an animated cat that you should think for yourself, so I appreciate that	
Let's move to your -- switch topics and look at how trading. As I can imagine, you were doing this basically 24 hours a day, waking up trading	
I know that a lot of people feel an adrenaline rush from it, there's the thrill, there's the money, there's the prospects of what you could do. But what are other things in your life? You talk sometimes about food, about shopping, about travel	
I'm curious, as you progress as a trader and you've built more wealth, how has your focus and your enjoyment and that risk-seeking behavior changed? Cat: [00:29:21] I think my first time where I got really disgusted by the volatility and swings and net worth was in 2021. I held some SNX and Alvey back then	
I don't usually own a lot of ALTs, they just kept going up, so they became -- let's say, it was 2% of my net worth. Now it's like, what, 15%, like, Jesus Christ	
Now I wake up and say, ah, I'm up a Lambo. That's a good start	
After I finish breakfast, I was down two Lambos, and I'm like, dude, what the hell, this is crazy. That morning, I was just like, this is disgusting	
I hate that I'm thinking in this way. And it was because I started going out and I realized this is a lot of money, like because I had no concept of money, no concept of spending	
It feels really fake if you're actually always in your room. And I think it's either really good to realize this or really bad to realize this because if we were just good at trading, am I worth just to stay inside one or two years or three more years, just don't realize it's real money, you might just keep making more and more	
Once you do realize you can do a lot with this money, then I feel like your risk appetite really changes. And I got into like other hobbies	
I think fashion is awesome. Some art stuff is really cool	
So I follow these. I hang out with different kinds of people	
And I realize these people save $10, $20 to do something else, or if they can walk 15 minutes, they're not going to take a cab. And then it's like, wow, I walked to save $20, why am I taking risk like significantly more? So I feel like as you go about your daily life, I think actual normal life, that's not just in your room, I think it really gives you this reality crisis about, wow, this is crazy what you're doing	
On Fashion and Anonymity Eric: [00:31:08] You're very passionate about fashion. What is it about that, that got your attention? You're kind of talking about being so focused, 24 hours in your bedroom, how did the world open up to you in that way? And what is it about fashion that has got your interest? Cat: [00:31:23] Tried to go date some girls, and then the problem was the first time I meet this girl, and I can't describe what I was wearing	
Let's just say it's super casual and it's almost like pajamas and I was in sandals. She didn't s*** on me for it, but later on she was like, “You can definitely go buy some nice drip.” So I was like, “Okay, okay	
It may be an embarrassment to walk next to you wearing this s***. So let me go buy some stuff.” I actually spent a long time, like actually every few days of the week, I walk around random stores browsing	
I always had a strong intrigue into just buying weird stuff and identity because I do think what you wear makes you feel one way or another. I was super interested by that	
NFTs were booming. People were changing their profile pictures into all that weird stuff and they're like, “Oh, this is me now.” And I'm like, “Ugh, I don't like this.” I wish people were original characters, just be themselves	
And if you want to add additions to your things, that's awesome. I slightly dislike the profile picture NFT trend, but not too against it	nft
Whatever, you can do whatever you want. Not everyone is super creative, they make up some weird character for themselves	
But fashion was like you're still you, you're adding something, you're changing the vibe of how you feel, how others see you as. So I was super interested by that	
I wasn't always into like socials, sciences, behavior, psychology or like all that kind of stuff, but that really got me interested into it because trading is a bit of behavior and why people were changing all their profile pictures into all of this kind of thing. That was a fascinating behavior I wanted to read about, I wanted to understand it	
So it's not directly related, but I do think there is some overlap in psychology of how you want to be shown to others. Eric: [00:33:15] I 100% agree	
That's actually the part of trading that I like the most. The data was always like checking, but that part felt as a foundation	
But I was most interested in the behavioral, the risk why people would do what they would do. And the only thing about money introducing markets to it is it made it more tangible	
Someone might tell you, I really believe in this, but how much do you believe in it? And if you bet me $1,000, and that's a lot of money to you, then I really know you believe in it. So that was the part that I always liked about markets	
And your point is interesting because the PFP thing and people's identity, which we've talked about in the past, my profile is a Bored Ape, but it's a custom one that I had an artist do for me. And I feel very similar that making your own avatar is super cool, but it's like selling your own clothes	
It's super unique. It's super original	
But going to Gucci, you can feel individual, but Gucci sells that outfit, or Vuitton, to everyone, but people have the feeling of individuality that they're showing stuff. And this is me	
And so I think that's amazing. So when the PFP thing happened, I know people because of the bull market, we're obsessed with the prices and people have made a lot of money	
What got me so excited about it was the notion that we are in a period of bias and not treating each other equally, if you have an avatar and you're on Twitter, as an example, and you're anonymous, I don't know if you're a man or a woman. I don't know the color of your skin	
I don't know your sexual orientation. I don't know your religion	
All I know is your thoughts. And I think that is awesome and fascinating that I could be like, I really like following this cat or this wolf or this ape or whatever	
And I know people thought it was so silly and ridiculous, and there are parts of it, but I was kind of bummed that we lost that. And it was funny because this week, dusted that up again	
So what's your take on the anonymity piece? Obviously, you've done this for a long time. I could imagine it's tough that you might go somewhere and I won't know it's you	
But how do you think about the pros and cons of anonymity in an online age? Cat: [00:35:14] It's a bit different for every anonymous character or person or whatever being you are in that shape or form. A story I wanted to share was we were in this chat and it was just some traders and fund managers	
And then this girl was talking about age, and I asked her like, “Oh, how old are you?” And then two people from the group messaged me, they're like, “Dude, you're not supposed to ask a girl her age.” It's so funny that it works because you’re a cat and it's not rude anymore. And I'm like, “What? I didn't know that was rude	
Sorry.” And I thought it was hilarious that it was more okay for me to ask than someone who had a real picture of themselves to ask that question. But going back, yes, there's a lot of freedom in what I can say	
And I don't feel like when I go out, people would be like, “Holy s***, it’s this dude,” just because everyone knows them by their face. I don't get that treatment	
And if they do know me, I may get a bit of a treatment where it's like they might be nicer to me. They might be like more enthusiastic to meet me	
I once had a dinner with a big gamer, who's also a big streamer called Scarra. We were in L.A	
where a lot of streamers live, gaming is big. In the dinner, two people ran up to the table we were eating at and they’re like, “Yo, please, let me get a picture of us.” And he's like, “Sure, yes,” and they just take a picture and leave, no other conversation, nothing else, they just wanted a picture	
Immediately, he was like, “This is super cool when it first started happening, but now it's more of a hassle.” Eric: [00:36:45] There's a very interesting point that I've known people that went from average like everybody else to making a lot of money and suddenly being famous or they became famous and made a lot of money. One of the things I found was like that fame is definitely something that can help you	
It can open doors. People know you, you probably can do things and open opportunities	
But then there is a point where maybe you get whatever you're after and now you don't want it anymore and you want to turn it off. But the problem was it was the fuel that got you there in the first place	
The fascinating thing about anonymity is if you get there, you never have to give it back because you still have your own privacy. I don't feel odd talking to you	
It's a cat with a smiling face and big eyes, it's easy. And I think that for other people, I don't think everybody would admit that, but talk to a person and you're reading their facial expressions, and your brain is calculating a bunch of things	
Now maybe not everyone does this, but is this person interested? Are they bored? Are they looking at their watch? Do they want to go somewhere? Right now, for the past however time we've been recording, you've been smiling at me with these big cat eyes in a very kind way. It's weird, but it's not as hard or stressful as analyzing all the microexpressions on another human’s face and trying to react to it	
Cat: [00:37:59] I think having this kind of avatar, it allows me to express most of the basic emotions. The face is super complex	
You notice a lot of things, like you can tell if someone’s disinterested and I should really call it. But yes, I think it allows me to at least express most basic emotions and maybe a better microexpression, but I don't think my avatar is refined enough for every microexpression, which I would love to have that made	
I think the tech is getting there recently and I’ve seen some higher-quality, defined, really well-made ones. I can put the base setting as 1% smiley face	
It always appear more smiley. That's just like another freedom	
You can change a bit of how you look, change small parameters and all that kind of stuff. So I think it's really free and it's nice	
I don't have to like make my hair, make sure I look good on this interview. I don't have to be stressed	
Eric: [00:38:56] Well, yes, there's this idea of people are always putting on masks when they're talking to people and they're presenting, metaphorically, they're presenting -- if you wanted to go to a job interview, you might put a suit on or if you were going on a date, you might try to dress in a certain way, the physical appearance, but then there's also the type of person you are. You really want to impress the person in a certain way	
And there's just something about it that I find fascinating about the PFPs or the anonymity that I think is a huge powerful unlock that we scraped on when NFTs came out and then we just kind of moved by it, maybe too fast, but hopefully, we'll revisit it again. Reflecting On the topic of fame, your Twitter profile is pretty huge	
You have got a huge fan base, including like Edward Snowden. And I just find it crazy that someone like that's responding to a cat online	
So how did the whole Twitter thing grow? How did you become talking with Snowden? Like how did this all happen? Cat: [00:39:47] Yes. I don't know how much I can share with Snowden, but I think I've been always genuine	
A lot of people on Twitter has some motive. They're like, oh, I'm going to make 50 threads about how to make money, and then now I have 50,000 followers	
Now I can get this affiliate shelling, just kind of collab with some weird project and they're going to pay me a big bank, $50,000 for me to talk about their project for two weeks. So I think there is a lot of people like that and there's a lot of genuine people	
But overall, I tend to think of every field having this distribution of types of people. For me, I think finance is a couple of percentages geared to like slightly more psychopaths	
But you always have this distribution. There's nice people	
There's bad people. There's people that are not scamming at all, but they are extractive or they are just like normal people	
I’ve never tweeted any project, even the ones I invested in, like some of them you get something out of. Like, dude, that's not what I invested in you, you in for it	
Hate that kind of stuff. So maybe that's why he once reached out to me and we had this conversation once, with Snowden	
He is pretty fascinating. And I was surprised that he follows crypto Twitter	crypto
He first talked to like ZachXBT in his replies and then he was talking to me. And then that actually happened right after FTX too	
Really brightened me up a bit. I was like, wow, there's actually people that cares about people here	
So that was kind of fascinating and interesting. And I don't know, like very honored and thankful that there's even an audience outside that cares about us	
Eric: [00:41:24] I think that was a question I asked when I saw it, I was like, this is crazy to me that such a big geopolitical figure is following crypto Twitter to the extent that you ended up in this niche of a niche and it's not just the same people talking to each other. Sometimes it feels quite small	crypto
The point you made about finance and the psychopaths trends more towards its money, and it's driven -- it's very selfishly driven. Do you ever regret not staying in chemistry? Cat: [00:41:51] I've thought about a lot of that	
I was talking to a friend, I won't say his name, but let's say he's in crypto and he's in traditional finance. Whenever he meets someone that had a passion outside crypto he's like, “Dude, I hate that you got into this	crypto
I hate it. I hate it so much	
