Content	Keywords
FXStreet - The forex market. RATES & CHARTS        Live Chart     Forecast Poll     Rates Table     Technical Levels     Technical Confluences Detector         EUR/USD     GBP/USD     USD/JPY     AUD/USD     NZD/USD     USD/CAD     GBP/JPY     EUR/JPY     Dollar Index     Gold     Oil     SP500          News        Forex News     Institutional Research         EUR/USD     GBP/USD     USD/JPY     AUD/USD     NZD/USD     USD/CAD     USD/CHF     EUR/GBP     Dollar Index     Commodities     Bonds     Equities          Analysis        Latest Analysis         EUR/USD     GBP/USD     USD/JPY     AUD/USD     USD/CAD     Dollar Index     Oil     Gold     Stocks     Commodities     Bonds     Risk On/Off     Support and Resistance     Elliott Wave     Cycles     Sentiment          Economic Calendar        Economic Calendar     Interest Rates     Market Hours         Fed     US CPI     Nonfarm Payrolls     BoC     ECB     BoE     BoJ     RBA     RBNZ     SNB          Cryptos        Latest News     Industry News     Rates & Charts     Education         Bitcoin     Ethereum     Ripple     Litecoin     Bitcoin Cash     Cardano     Stellar     VeChain     Chainlink          Education        Forex Education     Live Shows     Webinar Recordings         Ed Ponsi     Wayne McDonell          Brokers        Forex Brokers     Broker News              Trading Studio	ethereum, bitcoin
RATES & CHARTS          Live Chart    Forecast Poll    Rates Table    Technical Levels    Technical Confluences Detector     ASSETS    EUR/USD    GBP/USD    USD/JPY    AUD/USD    NZD/USD    USD/CAD    GBP/JPY    EUR/JPY    Dollar Index    Gold    Oil    SP500           News          Forex News    Institutional Research     LATEST NEWS BY ASSETS    EUR/USD    GBP/USD    USD/JPY    AUD/USD    NZD/USD    USD/CAD    USD/CHF    EUR/GBP    Dollar Index    Commodities    Bonds    Equities           Analysis          Latest Analysis     EDITORIAL SELECTION    EUR/USD    GBP/USD    USD/JPY    AUD/USD    USD/CAD    Dollar Index    Oil    Gold    Stocks    Commodities    Bonds    Risk On/Off    Support and Resistance    Elliott Wave    Cycles    Sentiment           Economic Calendar          Economic Calendar    Interest Rates    Market Hours     TOP EVENTS    Fed    US CPI    Nonfarm Payrolls    BoC    ECB    BoE    BoJ    RBA    RBNZ    SNB           Cryptos       SECTIONS    Latest News    Industry News    Rates & Charts    Education     SECTIONS    Bitcoin    Ethereum    Ripple    Litecoin    Bitcoin Cash    Cardano    Stellar    VeChain    Chainlink           Education          Forex Education    Live Shows    Webinar Recordings     MOST POPULAR COACHES    Ed Ponsi    Wayne McDonell           Brokers          Forex Brokers    Broker News. ;	ethereum, bitcoin
Akash Girimath. FXStreet	
Dissecting the $4. 6 billion Bitcoin ETF debut: New capital or clever shuffle?	bitcoin
Cryptos. |	
01/12/2024 08:21:00 GMT. After the successful launch of 11 Bitcoin spot ETFs on Thursday, all eyes were set on the flows	bitcoin
In other words, how much capital would come into the ETFs after the historic approval from the US Securities and Exchange Commission (SEC) on Wednesday. While many analysts were waiting for ETFs to start trading to analyze the flows, the issuers were working on attracting investors by cutting the management fees and donating some of the proceeds toward Bitcoin's open-source development	bitcoin, sec
In the post-ETF-approved world of cryptocurrencies, let’s see if something has changed. Bitcoin spot ETF wars	bitcoin
Even before the US SEC announced its decision on Bitcoin spot ETF,  it was broadly clear that all 11 ETFs would get approval in a single go. This outlook became apparent a few days before the decision came as issuers started reducing their management fees to attract new capital	bitcoin, sec
As the approval date neared, many issuers started filing amended 19b-4s and S-1s, which revealed a reduction in their management fees. In the sixth amendment of the S-1 form, the largest asset manager in the world, Blackrock, set the fees at 0	
20% for the first $5 billion of the iShares Bitcoin Trust’s assets. BlackRock’s amended S-1 filing	bitcoin
Grayscale Investments, with $27 billion assets under management in its Bitcoin trust, also dropped their management fees from 2% to 1. 5%	bitcoin
Grayscale’s amended S-3 filing. Some issuers tried to sweeten the pot even more by posting tweets on social media platform X (formerly Twitter)	
Others cut straight to the point by announcing donations worth 10% of the ETF profits to Bitcoin open-source development. Bitwise, VanEck campaign	bitcoin
With each competitor trying to attract capital and investors, what actually happened after the ETFs started trading?. New capital or capital rotation?	
Many prominent analysts started tracking the pre-market ETF trades. The ETFs trading in the pre-market through Coinbase pushed the Bitcoin spot price to trade at a premium compared to other exchanges	bitcoin
A popular crypto analyst, CL207, noted on social media platform X that at one point, the Coinbase Bitcoin price was 12 basis points ahead of Binance. But the analyst also added that this wasn’t impressive due to the sheer volume difference between the two exchanges in the futures trading category	bitcoin, crypto, cl207
coinbaes now 12 bps ahead of binance - this isnt super impressive cus its pre mkt and volume is thin, dosnt take ton of $ to push price atm pic. twitter	
com/9WHrxTijSr. — CL (@CL207) January 11, 2024	cl207
After the US markets opened and more sophisticated actors started to come in, the Coinbase premium on Bitcoin price eventually diminished. But even at this point, analysts and speculators were unsure if this was capital inflow or rotation	bitcoin
This distinction is extremely important considering that investors holding Grayscale’s GBTC were essentially stuck due to the underlying instrument trading at a discount for years. After the US SEC approved ETFs, these GBTC investors now have a chance to either rotate their capital into other ETFs or book profits	sec
The decision from these investors will likely be pivotal in determining if the ETF approval will mark the local top for Bitcoin price or the start of the 2024 bull rally’s next leg. When the ETF approval news broke out, Bitcoin price was trading at $46,240, but soon set up a local top at $48,969 after a near 6% rally	bitcoin
BTC/USDT 5-minute chart. First ETF trading day observations	
But one conclusion that most investors came to after the US markets closed and the dust settled, analysts concluded a few things:. The Bitcoin spot ETF volume on the first day of trading hit a whopping $4	bitcoin
6 billion. Bloomberg Eric Balchunas added that the 11 approved ETFs saw 700,000 individual trades, which is double that of Invesco’s QQQ trust	
Bloomberg’s James Seyffart chimed in, saying that a “very easy argument” can be made that “a ton of this volume was selling of GBTC and buying of other ETFs for now!”. Balchunas attributed this to a “retail stampede” out of Grayscale’s GBTC since the trade sizes on the first ETF trading day were small	
Crypto analyst TradFiWhale. eth forecasts that out of the $4	crypto
6 billion volume, $3. 5 billion could be attributed toward creates, meaning creating shares (buying), while $1	
5 billion of the flows could see redeems (selling). There will be some large creates that don’t show up in the volume	
So, predicting creates will be difficult for first day. My guess is that we will see ~3	
5bn in total creates and 1. 5bn in redeems from GBTC	
— TardFiWhale. eth (@TardFiWhale) January 11, 2024	
The analyst also cautioned users that not all of the $3. 5 billion in creates are buying since some of these investors could be “swapping their BTC into the ETF	
”. Concluding thoughts and what to expect next	
The Bitcoin spot ETF approval is a historic win for the cryptocurrency industry. But the lackluster performance of Bitcoin price on the first trading day could quickly flip on its head as more retail investors flock to ETFs due to misleading ETF inflow headlines	bitcoin, cryptocurrency
Roughly five hours before the US SEC approved Bitcoin spot ETF, Hsaka, a popular crypto analyst, aptly forecasted that the market reaction would be in three stages. In the first stage, the crypto space would be bullish due to the headlines and conclusions from most analysts would include record-breaking numbers	bitcoin, crypto, sec
As the trading session concludes, the market outlook would go from “euphoria” to “doom,” says Hsaka, because analysts would note that these “record-breaking” numbers are just rebalanced flows and not fresh capital inflows. The third stage would be bullish by association, i	
e. , since the initial numbers were record-breaking, it would attract more funds	
This is in line with what TradFiWhale. eth forecasted that big numbers would attract retail investors, so the bearish outlook could quickly change	
Although the outlook is bearish in the short term, it might take a longer time before for it to flip bullish. In the meantime, many investors are looking toward Ethereum, which largely underperformed in the weeks leading up to the Bitcoin spot ETF approval	ethereum, bitcoin
Ethereum ecosystem altcoins noted double-digit growth on January 11, and this narrative is likely going to stay due to the upcoming Dencun upgrade. Read more: Ethereum Dencun testnet set to activate on January 17, ETH price eyes $3,000	ethereum
(This story was corrected on January 12 at 14:18 GMT to say that Grayscale Investments has $27 billion assets under management in its Bitcoin trust, not $27 million. )	bitcoin
Share:. Cryptos feed	
Information on these pages contains forward-looking statements that involve risks and uncertainties. Markets and instruments profiled on this page are for informational purposes only and should not in any way come across as a recommendation to buy or sell in these assets	
You should do your own thorough research before making any investment decisions. FXStreet does not in any way guarantee that this information is free from mistakes, errors, or material misstatements	
It also does not guarantee that this information is of a timely nature. Investing in Open Markets involves a great deal of risk, including the loss of all or a portion of your investment, as well as emotional distress	
All risks, losses and costs associated with investing, including total loss of principal, are your responsibility. The views and opinions expressed in this article are those of the authors and do not necessarily reflect the official policy or position of FXStreet nor its advertisers	
The author will not be held responsible for information that is found at the end of links posted on this page. If not otherwise explicitly mentioned in the body of the article, at the time of writing, the author has no position in any stock mentioned in this article and no business relationship with any company mentioned	
The author has not received compensation for writing this article, other than from FXStreet. FXStreet and the author do not provide personalized recommendations	
The author makes no representations as to the accuracy, completeness, or suitability of this information. FXStreet and the author will not be liable for any errors, omissions or any losses, injuries or damages arising from this information and its display or use	
Errors and omissions excepted. The author and FXStreet are not registered investment advisors and nothing in this article is intended to be investment advice	
Recommended content. Recommended Content	
Editors’ Picks. Bitcoin rises 4% amid long liquidations, and short-term holders realized share	bitcoin
Bitcoin climbed above $63,000 on Friday after Mt Gox pushed its repayment plans to 2025, easing tension among investors. Meanwhile, CryptoQuant data reveals that Bitcoin long liquidations hit $290 million on Thursday, the highest level since 2022	bitcoin
More Bitcoin News. Arbitrum, EigenLayer, Axie Infinity lead over $214 million worth of token unlocks this week	bitcoin, token
Token Unlocks data on Friday indicates that the crypto market is poised for another round of supply hikes this week, with EigenLayer, Arbitrum, Axie Infinity and Starknet set to release a combined $214 million worth of their tokens into circulation. More Cryptocurrencies News	token, crypto
XRP holds steady above $0. 53 as Ripple confirms cross-appeal, Bitnomial sues SEC	sec
Ripple holds steady above key support at $0. 5300	
The altcoin gains as the payment remittance firm confirms the filing of a cross-appeal in the Ripple lawsuit with the Securities & Exchange Commission. Ripple is gearing up to introduce new features for its custody solutions for institutional investors	altcoin
More Ripple News. Ethereum Price Forecast: ETH reclaims $2,395 support but risks inflationary pressure with Unichain's launch	ethereum
Ethereum (ETH) reclaimed the $2,395 support level on Friday and is attempting a move toward the $2,490 resistance. The top altcoin could face inflationary pressure in the coming months when Uniswap's Unichain goes live due to the decentralized finance protocol's large contribution to Ethereum revenue and daily burnt ETH	ethereum, decentralized, protocol, altcoin
More Ethereum News. Bitcoin Weekly Forecast: Will BTC decline further?	ethereum, bitcoin
Bitcoin’s (BTC) price fell over 6% at some point this week until Thursday, extending losses for a second consecutive week, as it faced rejection from a key resistance barrier. Read full analysis	bitcoin
Five best Forex brokers in 2024. VERIFIED Choosing the best Forex broker in 2024 requires careful consideration of certain essential factors	
With the wide array of options available, it is crucial to find a broker that aligns with your trading style, experience level, and financial goals. Read More	
BTC. ETH	
XRP. ©2024 "FXStreet" All Rights Reserved   About Us     About Us     Editorial Guidelines     Ethical Code     Corporate Identity     Consumer Advice     FXStreet Blog Site Map Terms and conditions Contact us Advertising Jobs  Languages   Edition  Español   Italiano   Bahasa Indonesia   Português   日本語   繁體中文   简体中文   Русский   Français   العربية   Deutsch   Magyar   Türkçe   Tiếng Việt       Disclaimer     Note: All information on this page is subject to change	
The use of this website constitutes acceptance of our user agreement. Please read our privacy policy and legal disclaimer	
Trading foreign exchange on margin carries a high level of risk and may not be suitable for all investors. The high degree of leverage can work against you as well as for you	leverage
Before deciding to trade foreign exchange you should carefully consider your investment objectives, level of experience and risk appetite. The possibility exists that you could sustain a loss of some or all of your initial investment and therefore you should not invest money that you cannot afford to lose	
You should be aware of all the risks associated with foreign exchange trading and seek advice from an independent financial advisor if you have any doubts. Opinions expressed at FXStreet are those of the individual authors and do not necessarily represent the opinion of FXStreet or its management	
FXStreet has not verified the accuracy or basis-in-fact of any claim or statement made by any independent author: errors and omissions may occur. Any opinions, news, research, analyses, prices or other information contained on this website, by FXStreet, its employees, clients or contributors, is provided as general market commentary and does not constitute investment advice	
FXStreet will not accept liability for any loss or damage, including without limitation to, any loss of profit, which may arise directly or indirectly from use of or reliance on such information. Follow us                           WhatsApp      Telegram      Linkedin      Twitter      Facebook      Instagram      Youtube	
