content	keywords
Later in 2018, Animoca Brands announced the completion of a $547,000 placement to institutional and sophisticated investors. The company segregated the funds to support its investment in artificial intelligence accelerator, Zeroth.ai. Animoca Brandss Crazy Kings app to hit Chinese Android handsets	Animoca Brands, Yat Siu
It leveraged the funds from these angel investors to expand its focus and consequently introduced various game-changing initiatives. In 2019, Animoca Brands raised $2.01 million in cash and cryptocurrency for the development of its metaverse platform, The Sandbox	Animoca Brands, Yat Siu
Notable investors like Square Enix, B Cryptos, and True Global Ventures contributed to the strategic investment. By investing in The Sandbox, Yat Siu and Animoca Brands aim to explore the metaverse and virtual reality sphere. The investment focus was a result of the growing interest in virtual and augmented reality	Animoca Brands, Yat Siu
Notably, Animoca Brand focused on equipping The Sandbox with thrilling features to enable players to build and monetize their gaming experience using its native crypto, SAND. In May 2019, Animoca Brands also raised another $2.5 million to strengthen the development of The Sandbox. The following year, the firm launched the blockchain racing ERC-20 utility token REVV on Uniswap	Web3, Animoca Brands, Yat Siu, Atari
This token enjoyed a good acceptance in the crypto market, and therefore was listed on several prominent crypto exchanges. All these efforts helped foster the reputation of Animoca Brands in the crypto industry	Animoca Brands, Yat Siu
The firm, under the leadership of Yat Siu, continued to push for the global acceptance of blockchain, gamefi, and cryptocurrency. In an effort to pursue this goal, Animoca Brands raised funds through an investment round. Remarkably, it completed the first tranche of the investment worth $88.8 million in May 2021	Web3, Animoca Brands, Yat Siu
Meanwhile, the second tranche which was worth $50 million was closed around July 2021. Later in 2021, Animoca Brands raised another $65 million at a valuation of $2.2 billion from Ubisoft, Sequoia Capital, and some other top investors	Animoca Brands, Yat Siu
Then, the crypto, NFT, gamefi and metaverse spheres were enjoying substantial attention from investors around the globe. However, The Sandbox, at that period, was enduring tough competition with Decentraland, another prominent metaverse platform. In a bid to help it thrive amid the competition, Animoca Brands injected $93 million into The Sandbox. Later, Animoca Brands partnered Binance to initiate a $200 million investment program for blockchain games	Web3, Animoca Brands, Yat Siu
However, the 2022 bear market forced the firm to reduce its investment effort in the industry. Then, Animoca Brands pulled the plug on its F1 Delta Time game after lamenting about its low patronage	Animoca Brands, Yat Siu
Before the closure, the game once held the record for being the most expensive NFT. It is with deep regret that we announce that F1® Delta Time will cease operations on 16 March 2022. While we have not been able to renew our license, we will ensure that current owners of F1® Delta Time assets are rewarded for their loyalty and support	Web3
Despite recording a remarkable growth over the years, Animoca Brands became the subject of unwanted controversy in June 2022. Then, it was charged for refusing to report its annual and half-yearly financial reports to the Australian Securities and Investments Commission	Animoca Brands, Yat Siu
However, the setback didnt deter investors from supporting its initiatives. In the same year, it received $110 million in a funding round led by GGV Capital. In May 2023, Animoca Brands granted Altava Group the license to use some of its NFTs	Web3, Animoca Brands, Yat Siu
Altava leveraged on the firms advanced digital property rights for open metaverse to use its Bored Ape Yacht Club NFTs. In June 2023, Siu in reaction to the SECs clampdown on crypto, said the firm will leave the U.S market. According to the executive chairman, the activities of the SEC is hostile and could affect the growth of the industry. Yat Sius Efforts Towards Web3 Development Yat Siu is regarded as one of those at the forefront of web3 adoption	Web3, Animoca Brands, Yat Siu
On numerous occasions, the investor voiced his strong support for a decentralized web. To every extent, he has continued to use Animoca Brands to pursue his interest in the web3 space. In December 2022, Animoca Brands purchased a majority stake in a music metaverse platform, Pixelynx Inc., a subsidiary of PIXELYNX	Web3, Animoca Brands, Yat Siu
There, he explained how he has been able to leverage Animoca brands to open up opportunities enveloped in web3. The co-founder advocated for the swift adoption of web3 to avoid the continuous dominance of big tech companies	Web3, Animoca Brands, Yat Siu
He described how Web2 companies are combating the adoption of web3 due to the revenue they generate from users patronage. Yat Siu highlighted the need for all web3 industry participants to collaborate and push for the adoption of the sphere. As part of the efforts toward achieving this, Siu leveraged Animoca Brands to launch Club3	Web3, Animoca Brands, Yat Siu
According to the firm, the platform will serve as a private member-only club for web3 enthusiasts and will be used as a meeting arena for active participants in the industry. Meanwhile, Siu has specifically targeted Asia and the Middle East in his quest to facilitate web3 development. This is due to how various governments and institutions in the aforementioned regions have supported the initiative	Web3
In March 2023, Animoca Brands invested in Nuqtah, a prominent NFT marketplace. With the investment, Animoca Brands intended to ensure the participation of local artists and tech enthusiasts in the blockchain sphere of Saudi Arabia. While speaking about the investment, Yat Siu referred to it as another remarkable step in Animoca Brands commitment to develop the web3 space in the Middle East	Web3, Animoca Brands, Yat Siu
The firm assisted Emergent in key areas like governance, tokenomics, business strategy, strategic partnership development, and marketing. In May 2023, Animoca Brands signed a Memorandum of Understanding (MOU) with STC Play. The MOU is a commercial agreement that provided Animoca brands with the needed infrastructure to distribute blockchain games in the Middle East	Web3, Animoca Brands, Yat Siu
The collaboration, according to Yat Sui, surfaced as part of the firms expansion into the Middle East. He added that Animoca Brands will leverage the partnership to ensure the advancement of the web3 sphere in the region	Web3, Animoca Brands, Yat Siu
The newly launched game is available for free on its website and has been fully optimized to suit the preferences of mobile and web players. According to the Web3 platform, the game provides players with a renewed version of their favorite classic game. Above all, Sius contributions to the advancement of the Web3 space have been invaluable	Web3
Hence, it is no surprise that he was recognized as one of the top members of the ForbesWeb3 inner circle. Is Yat Siu Pro Crypto? Apart from being popular as a web3 entrepreneur, Yat Siu is also a committed advocate of crypto and blockchain. He is one of those who believe in the potential of crypto to improve the existing system in the financial world and help grant access to the unbanked across the world	Web3, Animoca Brands, Yat Siu
In recent years, Siu demonstrated a huge commitment to fostering the development of online gaming, blockchain, cryptocurrencies, and non-fungible tokens. He understands that the gaming ecosystem is very important to facilitate the widespread adoption of crypto and NFTs. Driven by this idea, Siu co-founded a venture capital, Animoca Brands which has now invested strategically in more than 340 projects spanning finance, gaming, metaverse, crypto, and blockchain. Today, Animoca Brands owns The Sandbox, a metaverse-based gaming platform and has also bought a stake in Dapper Labs, the parent company of Cryptokitties	Web3, Animoca Brands, Yat Siu, Atari
Also, the firm currently backs Axie Infinity, a leading crypto game as well as OpenSea, popular as one of the largest NFT marketplaces in the world. These and many more speak volumes about Sius commitment to transforming the digital space at large	Web3
Meanwhile, his inestimable efforts have not only earned him fame but have also established him as one of the leaders in the industry. Occasioned by his status in the industry, Siu usually receives scores of invitations to grace and deliver keynote speeches at various blockchain and web3 conferences. The co-founder finds no problem in devoting his time to attend these events in a bid to speak about the future potential of web3, crypto, NFTs and blockchain	Web3
For instance, around 2023, he delivered an electric speech at the WOW Summit Conference in Hong Kong. This conference was initiated to provide a networking opportunity and a platform for tycoons in the evolving web3 space to share substantial ideas. While at the conference, Siu spoke extensively on the various efforts by Animoca Brands to onboard billions of users into web3	Web3, Animoca Brands, Yat Siu
He said Animoca Brands has continued to show interest in startups with the potential to aid the mass adoption of web3 and contribute to the open metaverse. According to him, the goal is to strip power from the tech monopolies of web2 so as to ensure the return of online ownership of digital properties to users. He described web3 as the future of the internet that will thrive on blockchain and called on other proponents to come together in a bid to strengthen the presence of the space. Also, Siu, in his speech on the potential of crypto, referenced the banking crisis in the U.S., stressing that the development places crypto as the safety net for investors. If you take a look at what happened recently with the whole development with Silicon Valley Bank, which was obviously shocking, and with Credit Suisse being taken over by UB Sactually the narrative was played out quite differently for crypto	Web3, Animoca Brands, Yat Siu
It started to actually bifurcate as some people had predicted, which is that sort of future, lets say, safety net, he said. Meanwhile, the tech expert was also one of the keynote speakers at the 2023 Ethereum Community Conference which started on July 17 and ended on July 20, 2023. He will also speak at the Future Blockchain Summit in Dubai around October 2023. In recognition of his efforts toward the advancement of the digital space, Siu was recently appointed as a member of a task force established by the Hong Kong authorities to foster the development of web3	Web3, Yat Siu
The task force is led by Hong Kong Financial Secretary Paul Chan and comprises 15 representatives from various market sectors. In his acceptance speech, Siu said I am honored to be appointed to the Task Force and I look forward to contributing to this forward-thinking initiative. The task force firmly establishes Hong Kong as the leading example of a mature and highly modernized economy that embraces the remarkable opportunities presented by Web3, blockchain, virtual assets, and the open metaverse. I believe that the work of the task force will help to shape not only Hong Kong but also globally in the adoption of blockchain technologies, particularly in the areas of regulation, ecosystem building, industry development, and talent development, he added. Meanwhile, Siu, in recent times, has been vocal about the ongoing efforts by authorities across the globe to regulate the sector	Web3, Animoca Brands, Yat Siu
Around May, he reacted to the white paper on web3 development published by Beijing authorities, describing it as a foundation for transforming the crypto sector in mainland China. In the white paper, the Beijing government affirms its willingness to strengthen policy support and seek technological breakthroughs so as to support the industry. In reaction, Siu said I think it could be viewed as an avenue eventually laying the groundwork for perhaps people in China to also participate officially and legally in the ownership and acquisition of digital assets through Hong Kong. The Animoca Brands co-founder is also one of those crypto leaders who expressed reservations about the tough stance of the U.S	Web3, Animoca Brands, Yat Siu
government on the industry. In a 2023 interview, he spoke about how Hong Kong will be a beneficiary of the regulatory confusion in the United States	Yat Siu
According to him, the gradual change in Hong Kongs stance on crypto and web3 will put the city in a position to attract development to its jurisdiction. Unlike Hong Kong, Siu believes the U.S. has been inconsistent in its approach to regulate the volatile sector	Web3, Yat Siu
He said; The SEC doesnt seem to be wanting to be consistent about this, in contrast to Hong Kong, or other jurisdictions like Japan, the Middle East or even Europe, which have rules that are starting to become consistent. In another interview, he spoke about how cryptos PR issue in America is being driven by the countrys attitude towards another C word: capitalism. Siu argues that the situation is different in Asia where people have adopted capitalism after failing with other economic and political systems. The no-coiners thing is predominantly a Western narrative	Yat Siu
Its much more predominant in America and Europe. In Asia, we dont have that And I think a lot has to do with peoples perspectives towards capitalism, he said. However, Siu has no doubt about the potential of crypto to even save the Westerns capitalist perception issue in the future. I think Web3 and crypto can save the capitalist narrative, he says. They can reintroduce the value of democracywhich, frankly, a lot of people have started to lose faith in, more so in the West[back into capitalism]. Crypto & NFT Holdings Of Yat Siu Just like other leaders in the industry, Yat Siu also has a crypto portfolio	Web3, Animoca Brands, Yat Siu
However, he prefers to conceal information about his crypto holdings and its overall value from the public domain. But, Siu has, in recent years, expressed bullish views about Bitcoin and Ethereum, thus fueling speculations from various sections of the media that he holds some. As a matter of fact, one of the sources describes him as an early investor in Bitcoin	Yat Siu
If this is anything to go by, then we can affirm that the massive rise in the value of the token in recent years must have influenced the net worth of Yat Siu. Recall that scores of prominent Bitcoin investors made their fortunes through the surge which triggered the value of the token to thousands of dollars. That said, Siu is also bullish about NFTs	Web3, Animoca Brands, Yat Siu
Over the years, he leveraged Animoca Brands to strategically invest in NFT gaming. He also has an NFT portfolio but has chosen to keep the details from the public. Yat Siu Net Worth  Our Verdict Yat Siu is one of the individuals that have provided leadership for the crypto and web3 community	Web3, Animoca Brands, Yat Siu, Atari
He strongly believes in a digital economy that takes away the monopoly of big techs and returns online ownership of digital properties to users. This thus explains why he has been leveraging Animoca Brands to invest in web3 as well as the development of the open metaverse	Web3, Animoca Brands, Yat Siu
On numerous occasions, Siu pledged not to rest until power is fully stripped from the likes of Google, Apple, and so on whom he described as digital dictators. Meanwhile, his developmental activities in the industry have earned him a fortune. Today, Yat Siu is one of the millionaires in the sphere, with a net worth of about $100 million. FAQs Who founded Animoca Brands? Animoca Brands was established by Yat Siu and David Kim in 2014. What's the 2023 net worth of Yat Siu? According to credible sources, the 2023 net worth of Yat Siu is around $100 million. Who is the executive chairman of Animoca Brands? The executive chairman of Animoca Brands is Yat Siu. Olaleye Komolafe PRO INVESTOR Author Olaleye is a professional reporter with vast experience in web3, cryptocurrencies, and NFT journalism	Web3, Animoca Brands, Yat Siu
He enjoys writing about the evolving metaverse sphere and the prevalence in the crypto sphere. Notably, some of his contents have been published in numerous international publications	Animoca Brands
Away from the crypto world, Olaleye is a political scientist and a lover of football. View all posts by Olaleye Komolafe Take Informed Investment Decisions Search & Compare Brokers within Crypto, Blockchain & Financial Services Beginners - Start Here 300+ Top Bitcoin Exchanges How to Buy Bitcoin 300+ Best Bitcoin Wallets Top NFTs to Buy Latest News About About Us Contact Sales Team Crunchbase Profile Our Authors Risk Disclaimer Popular Guides Best Crypto to Buy Now How to Buy Bitcoin How to Buy Cryptocurrency Low Market Cap Cryptos Compare Best Crypto Exchanges Binance Alternatives Coinbase Alternatives Binance vs Coinbase Trading Platforms Guide Best Platforms Binance Bybit Coinbase Kraken MEXC OKX Crypto promotions on this site do not comply with the UK Financial Promotions Regime and is not intended for UK consumers. Note that the content on this site should not be considered investment advice	Web3
Investing is speculative. When investing your capital is at risk it offers mobile users a convenient way to predict the future price of the BNB (BNB) token. The new prediction bot was launched due to a growing interest in prediction markets, the PancakeSwap team told Cointelegraph: We decided to release our Prediction Telegram bot to tap into the growing interest in prediction markets and the popularity of Telegram bots among crypto enthusiasts, offering a convenient and mobile-friendly way to stay engaged with the market. Prediction Telegram Bot. Source: PancakeSwap Interest in prediction markets has surged once again as the 2024 US presidential election, scheduled for Nov	Yat Siu
5, approaches. The elections outcome could have significant regulatory implications for the cryptocurrency sector. Related: Over 86% of Web3 professionals are confident in the future of crypto Consensys Prediction markets are booming ahead of US elections The growing interest in betting markets is clear when looking at the growing value locked in Polymarket, the worlds largest predictions market. Polymarkets total value locked (TVL) reached a new all-time high of $123.4 million on Sept	Web3
11, according to DefiLlama data. Polymarket total value locked, 2024 year-to-date chart. Source: DefiLlama Since the beginning of 2024, Polymarkets TVL has skyrocketed over 1,155% to the current $121 million from just $9.6 million on Jan	Web3
1. While PancakeSwaps Telegram bot is only launching with BNB-related predictions, the team is looking to add support for more chains based on user feedback and market conditions, the PancakeSwap team told Cointelegraph. The launch comes shortly before PancakeSwaps fourth birthday. To celebrate, users who participate in Telegram bot predictions on Sept	Yat Siu
22 can qualify for a share of the $4,444 worth of rewards. Related: Bitcoin price eyes last dip before October breakout: Analysts Telegram Mini Apps are popularizing crypto with the mainstream Telegram-based Mini Apps are shaping up as a net positive for the crypto industry, thanks to their potential to onboard new mainstream users to the Web3 space. This is because onboarding the next 500 million users will require simple apps with actual usability, like Telegram Mini Apps, which could be a Trojan horse for mass adoption, according to Justin Hyun, the director of investments at The Open Network Foundation. Hyun told Cointelegraph: But bringing 500 million people on-chain by 2028  which is our goal  is going to require use cases that interact with the blockchain without the user knowing that in the front end. Telegram and Telegram-based games like Hamster Kombat could also bolster mass blockchain adoption, according to Yat Siu, co-founder and chairman of Animoca Brands. Siu told Cointelegraph in an interview: With platforms like Telegram and TON [The Open Network], you have the ability to boost that [Web3 adoption] because they dont have those restrictions. Those clear games are the demonstration of the first generations of games that will bring us mass adoption into Web3. The Truth on Hamster Kombat: Revolution or Scam? Source: YouTube Magazine: Clicker games to fade post-airdrop, Is Hamster Kombat any good? Web3 Gamer Explore more articles like this Subscribe to our Crypto Biz newsletter Weekly snapshot of key business trends in blockchain and crypto, from startup buzz to regulatory shifts	Web3, Animoca Brands, Yat Siu
And so (Web2) economies  despite the size that they are, being very large, obviously, and companies like Facebook and so on  are still equivalent to that of a sort of despotic, feudal society. In other words, the economic size is small. According to Siu, confidence in Web3 technology remains high despite the Crypto Winter, and he says the current bear market may turn out to be an opportunity for the industry, leading to a more decentralized and democratic future than Web2. When you look at the investing scene, despite the fact that it appears like this pullback, most of the pullback is in traditional business models, in the Web2 space	Web3, Atari
In Web3, people are still investing very heavily Its still, I would argue, a pretty healthy climate. And, in fact, for companies like us, theres even better opportunities to have because now the competition isnt quite the same, Siu said	Web3
And the reason why is because I think its not just about the opportunity, of course, the disruption, what Web3 is. Its also the fact that people believe more blockchain should go where Web3 is going, where the metaverse is going People dont like what theyre seeing in Web2	Web3, Animoca Brands
They feel the threat that its arranged in their society  the threat to democracy, the threat to our personal rights, or the fact that we dont have, actually, any digital freedoms whatsoever. He said that by introducing digital property rights with technologies like non-fungible tokens (NFTs), new economies can be created that empower ordinary people. Watch Sius full interview with Forkast Editor-in-Chief Angie Lau to learn more about how Web3 can foster financial literacy, help people such as teachers to gain digital ownership as content creators, what decentralization means for metaverses, and how Axie Infinity is faring amid the Crypto Winter. Highlights Pixels and property: So, the ecosystem that were building is all about delivering traditional property rights to all We believe that ownership generally is a driver of innovation and is the driver of growth overall, in the same sense that property rights in actual countries that actually do have real property rights and enduring ones, they have very good economies, and the ones that dont tend to have very small economies And so (Web2) economies  despite the size that they are, being very large, obviously, and companies like Facebook and so on  are still equivalent to that of a sort of despotic, feudal society. And what happens when you have people owning assets and people can construct their own network effects on top of it? Lessons in lucre: (Axie Infinity) just demonstrated how a society like the Philippines  most of those people dont have a university degree that ended up playing Axie, nor do they have a strong education in this area of financial education  however, they were completely able to sort of grasp the use of a crypto wallet and start playing and making money  in this case, playing Axie Infinity  helping them survive basically the Covid crisis at the time	Web3, Animoca Brands, Atari
So, it just shows that its not really sort of a difficult thing. In fact, I would argue that learning how to use, for instance, MetaMask at the time, or using basically Axie Infinity is much, much easier than opening up a physical bank account, for instance. Tokens for teachers: Our most recent acquisition is a really exciting Israeli-based education company called TinyTap	Yat Siu
TinyTap has created, Id say, the worlds largest mobile teacher marketplace And so what they built was a kind of Netflix-type marketplace model where people can basically subscribe to this content Now that this content generates a kind of yield, the value that a teacher receives might only be a couple of hundred or maybe US$1,000 a year But if it now becomes an asset-generating yield in which you can actually give it the kind of capital formation that property rights can give, then you might be willing to pay for a 10% yield 10 times the amount In some ways, you could say its not that different from NFT art, nor is it that different from blockchain games, but its just moving it into new segments. Decentralized metaverse: I think at this point, its already been established that Web3, or, more specifically, the metaverse, is the sort of next iteration of the internet. And I think theres a little bit of a battle going on in terms of what that should look like	Web3, Animoca Brands
And we very much believe in the decentralized version of this And what we want to prevent is that people are going to create sort of an API-based, permission-based, metaverse alliance where people give access to each other and then they can turn it off whenever they want to, almost like sort of a trade war style. Its supposed (to be) that the end user actually has most of the agency	Web3, Animoca Brands
Its their assets. You cant take it away from them and they have the freedom to move where it is. GameFi, game on: My perspective on the Axie drop is a blip. Because people are like, Oh my goodness, its dropped from US$160 as a token. But people forget that, say, when the token was listed, barely maybe two some years ago, it was $0.10, so its all relative to sort of the broad bracket	Animoca Brands
So then the question becomes: What is your conviction in a game like Axie or any other game, for that matter, for the long term? So, the macro picture from our perspective is that we still only have millions of people in the blockchain gaming space, in the metaverse, in the open metaverse, and you have today 3.4 billion gamers. Transcript Angie Lau: There are dreamers, and then there are doers. Well, Web3 is making it possible to turn all your dreams into reality, even if its an augmented one	Web3, Animoca Brands, Atari
And one firm thats been doing this and working tirelessly since 2014  building tokens, games, metaverses, incubating innovation, creating a whole new ecosystem, really  is one firm that we are sitting down with today  a unicorn, if you will. Today we find out whats next. Welcome to Word on the Block, the series that takes a deeper dive into blockchain and all the emerging technologies that shape our world at the intersection of business, politics and economy	Web3, Animoca Brands, Atari
Its what we cover right here on Forkast. Im Editor-in-Chief Angie Lau. Well, today were in conversation with Yat Siu, co-founder and executive chairman of Hong-Kong-based unicorn Animoca Brands  200 Web3 brands, to be precise, companies and projects, and more are coming	Web3, Animoca Brands, Yat Siu
Thanks for joining us, Yat. Its been a while Its great to catch up with you. Two-hundred and counting  its incredible to see what youve built. Yat Siu: Well, thank you so much Its a great pleasure being here. And, in fact, I need to update you on the number Its 340-plus at this point. I remember when you first interviewed me on sort of the idea and the vision of Animoca brands. I think that was maybe 2019 It was quite some time ago. And its been quite a blessing and a privilege to see just how the industry has grown to where it is today And at the core of it, its still the same mission  just to deliver true digital property rights to all. And I think back then  and its still very much playing out right now  we felt that approaching it from the gaming angle originally was the best way to obtain and get mass adoption into the space, because gamers already had a sense of virtual ownership. Of course, were still at the early innings of all this, but its really exciting to see where it is	Animoca Brands, Yat Siu, Atari
And when we spoke some years ago, our organization was maybe, like, 150 people. Today, we are 900 people worldwide We have, obviously, many large projects that you might know of, such as The Sandbox. Were involved, obviously, with our partnership with Yuga Labs and our involvement with Apecoin and many other projects. But then also, weve made many, many investments in our belief in investing in the space Its similar to what was before, which is (that) were trying to spur on an entire ecosystem. Were trying to sort of grow the open metaverse, which is very different from what some other companies are trying to do  to sort of control the metaverse Because I think at this point, its already been established that Web3, or, more specifically, the metaverse, is the sort of next iteration of the internet. And I think theres a little bit of a battle going on in terms of what that should look like	Web3, Animoca Brands
And we very much believe in the decentralized version of this, and the one that has to be user-owned in order to not have happen what happened in Web2. Lau: I remember those conversations very well. In 2019, you were already so highly respected in the space, already seen as enormously successful	Web3
And I remember those conversations very well, where you explained with such detail why the gaming ecosystem could be well served by blockchain and crypto, and vice versa. Building on that thesis, what are you building out now with 340 (Web3 brands)	Web3, Animoca Brands, Atari
What is this ecosystem that youre building? Siu: So, the ecosystem that were building is all about delivering traditional property rights to all. And one of the big theses that we have is  investing in companies outside of the ones that were building  is to try to invest in companies that can either aid in mass adoption  so, basically new users joining the ecosystem, or (which) can add more powerful network effects to the ownership of things. We believe that ownership generally is a driver of innovation and is the driver of growth overall, in the same sense that property rights in actual countries that actually do have real property rights and enduring ones, they have very good economies, and the ones that dont tend to have very small economies	Atari
And theres plenty of examples of this. And so we feel that the internet as it is right now, with Web2, is very much an internet with zero property rights. And so the economies  despite the size that they are, being very large, obviously, and companies like Facebook and so on  are still equivalent to that of a sort of despotic, feudal society	Yat Siu
In other words, the economic size is small. And what happens when you have people owning assets and people can construct their own network effects on top of it? But not all of these companies exist today	Yat Siu
Its a little bit like building a country. Well, when youre building a country, you cant just have people  thats great, thats a good start  but you need to have infrastructure, you have roads, you need to have all these things, which is why we invested in many layer-1, layer-2 protocols, which is why we also invested in DeFi (decentralized finance) protocols as well, and, of course, in NFT gaming and all these other areas, where we can also now see (that) because of ownership, capital formation take place. And I think one of the other things that we also spoke about is how blockchain, broadly speaking, and the whole space, is also creating, I think, broadly better financial literacy	Web3, Animoca Brands, Atari
So, one of our stock portfolios is Axie Infinity. We were the lead investor back maybe three or four years ago	Yat Siu
And they just demonstrated how a society like the Philippines  most of those people dont have a university degree that ended up playing Axie, nor do they have a strong education in this area of financial education  however, they were completely able to sort of grasp the use of a crypto wallet and start playing and making money  in this case, playing Axie Infinity  helping them survive basically the Covid crisis at the time. So, it just shows that its not really sort of a difficult thing. In fact, I would argue that learning how to use, for instance, MetaMask at the time, or using basically Axie Infinity is much, much easier than opening up a physical bank account, for instance	Yat Siu
So thats how that sort of spurred along. And were still early, so we still continue to invest in many gaming models to help drive that adoption. But the other area that were focused on a lot now is in education	Animoca Brands, Atari
And one of the reasons why we like the education field is because teachers, in and of itself, are amongst some of the greatest content creators and perhaps the most prolific content creators in the world. But theyre actually just like the artists before, or maybe even people who are sort of gaming in these developing countries	Animoca Brands, Atari
Actually, their value was not ever truly realized. Teachers are amongst the sort of least paid members relative to their value to society	Yat Siu
And thats partially because the content that they create is actually not something that can really have capital formation because they either dont own it or they dont have a way in which they could own it. So, that sort of was one of our new focus areas, as well  to try to spur along an industry, and hopefully we can do something similar to how we assisted and helped grow the GameFi space. If you think about it today, almost no game that isnt doing Web3 can raise money, in the sense that, I would say that, if youre doing a Web3 game, then the chances of you raising money is quite high	Web3, Animoca Brands
Theres billions of dollars being poured into this space. Its not all us	Yat Siu
In fact, were a small part of that now, which means that theres an entire movement. Lau: It is. Its a movement that youre funding that you identified. Siu: We do have a lot of capital. Lau: You do	Yat Siu
Let me ask you about that. You kicked off with some fundraising recently  a cool US$75 million in July	Yat Siu
It now values the firm at  what is it now  US$5.5 billion, is that right? Siu: Yeah. So it depends	Yat Siu
You see, the reason why is because even though its a U.S.-dollar fundraise, were still an Australian public company, so the share price is measured at an Australian dollar price. So, depending on what the currency of the Australian dollar is, were somewhere between US$5.5 billion and US$5.9 billion	Yat Siu
And its funny, because normally these are not a big deal, but at the scale and size of these valuations, a 5% or 10% swing in currency actually has a material impact on the valuation. So the pricing is at an Australian dollar term. Lau: Thank you for that clarification	Animoca Brands
But it happened in the summer, (and) weve had this Crypto Winter. How difficult was it to organize that fundraise, and why do you think that people are still investing so vociferously in this space, despite what were seeing in the headlines? Siu: The main thing Id say is that when you look at the investing scene, despite the fact that it appears like this pullback, most of the pullback is in traditional business models, in the Web2 space	Yat Siu
In Web3, people are still investing very heavily. The only difference is that maybe valuations have come down, or maybe the amount of funding size might be a little smaller, for instance	Web3, Animoca Brands
But its all relative still. Its still, I would argue, a pretty healthy climate	Yat Siu
And, in fact, for companies like us, theres even better opportunities to have because now the competition isnt quite the same. And the reason why is because I think its not just about the opportunity, of course, the disruption, what Web3 is. Its also the fact that people believe more blockchain should go where Web3 is going, where the metaverse is going, and its also what people want to see	Web3, Animoca Brands
People dont like what theyre seeing in Web2. They feel the threat that its arranged in their society  the threat to democracy, the threat to our personal rights, or the fact that we dont have, actually, any digital freedoms whatsoever. I mean, if a company the size of Epic cant even launch the app on the (Apple) App Store, then we have a problem	Yat Siu
Its not even the battle of the giants. Its just the fact that theyre just excluded	Yat Siu
So if a big company like this cant have digital rights, then what does it mean for the everyperson who has absolutely no rights whatsoever and is a complete dependent? So, its more than just money, Id say. Its a mission  its a purpose	Yat Siu
And the investors who are participating in this believe in this vision, but they also believe that this is a better future, because they also understand that a more decentralized, distributed property rights framework is actually one that provides better prosperity. And so unless youre the monopoly, unless youre the power, then its to everyones benefit that we see this world happen rather than have one that is controlled by the few. Lau: A lot of people are paying attention to exactly what youre saying	Web3
Youre often at the leading edge of these trends. Axie Infinity really triggered an entire wave of investor dollars into the GameFi space	Animoca Brands
