Content	Keywords
So basically, what happens in this community construct is that when you have generated a lot of value in the native Web3 ecosystem, you want to signal your social status  as we do in the real world, based on the items that are representative of that generation and of that ecosystem. So in other words, if I make money or if I achieve a certain status in Web3, I will want a board eight, or I will want a Cryptopunk	Web3, Ecosystem
So NFTs currently are doing about half a billion dollars of volume sales a month. So it’s obviously not as big as it used to be	NFTs
But it’s also not right. So I think it’s and I think it’s and it’s also summer	
So typically post summer period, when the market activity picks up, you’ll see more volumes and trade and activity. That’s I think it’s also a seasonal thing as well	
Typically, that is true for all markets. Can you give us a comment about your idea of returning to the stock market in the future? So, first of all, when the journalist interviewed me, they asked me the question and they said, “do you want to go public again?” And I said yes, because we’re already a public company, right? We’re just a list, we’re already a public company, we have 2,000 e-mail shareholders	Public
In some ways, Animoca is kind of almost like a DAO because we have to go through voting and everything in our registry. So we do want to go public, that’s a fact	Public
But I did say it will probably be in 2025 or 2026. So it’s not just 2025, it’s somewhere between those two	
And there’s a lot of work that we need to do. We need to do a domicile, we need to move out of Australia, we need to decide which market we want to list, we need to hire an advisor	
So there’s still a lot of work that needs to be done. But it is true that we do intend to go public	Public
When you take a company public it can’t happen in one month, it takes a while. Share Facebook Twitter Pinterest WhatsApp Previous article Perspectives on Federal Reserve (FED) rate cuts: the impact on Bitcoin ETFs and Ethereum Next article Sony enters the crypto world: the exchange Whalefin moves from Amber Group to new management Amelia Tomasicchio https://cryptonomist.ch As expert in digital marketing, Amelia began working in the fintech sector in 2014 after writing her thesis on Bitcoin technology	Public
Previously author for several international crypto-related magazines and CMO at Eidoo. She is now the co-founder and editor-in-chief of The Cryptonomist, and also PR manager for the Italian market at Bitget.
She is also a marketing teacher at Digital Coach in Milan and she published a book about NFTs for the Italian publishing house Mondadori, while she is also helping artists and company to entering in the sector	NFTs
As advisor, Amelia is also involved in metaverse-related project such as The Nemesis and OVER. RELATED ARTICLES DeFi Trump, the new crypto pioneer: between millionaire NFTs and a revolutionary DeFi platform 29 August 2024 AI AI News: the artificial intelligence startup OpenAI will be valued at over $100 billion 29 August 2024 Bitcoin The layer-2 of Bitcoin Stacks begins the “Nakamoto” upgrade process to improve the scalability of the network 29 August 2024 MOST POPULARS The Ampleforth (AMPL) cryptocurrency has crashed 30 July 2020 DOGS: the free airdrop of Telegram will be officially launched tomorrow 25 August 2024 Storm in the crypto market: Gemini’s stablecoin GUSD loses over 90% of its market capitalization	Metaverse, NFTs
4 January 2024 Etherscan acquires the Solana Blockchain explorer: Solscan.io 3 January 2024 Load more Let's tell the future. The most exclusive news on Bitcoin and cryptocurrencies, trading, fintech, and blockchain	
